hunt_code,residency,points,canonical_rows,hunt_name,species,record_type,eligible_applicants,total_permits,source_file
PB5066,Nonresident,22,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,21,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,21,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,20,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,20,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,19,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,19,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,18,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,18,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,17,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,17,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,16,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,16,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,15,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,15,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,14,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,14,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,13,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,13,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,12,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,12,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,11,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,11,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,10,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,10,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,9,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,8,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,7,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,6,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,2,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,5,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,4,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,4,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,1,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Resident,0,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,9,1,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5066,Nonresident,0,1,"North Slope, Three Corners/west Daggett",Pronghorn,point_level_draw_result,2,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,32,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,32,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,31,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,31,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,30,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,30,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,29,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,29,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,28,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,28,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,27,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,27,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,26,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,26,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,25,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,25,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,24,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,24,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,23,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,23,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,22,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,22,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,21,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,21,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,20,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,20,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,19,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,19,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,18,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,18,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,17,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,17,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,16,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,16,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,15,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,15,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,14,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,14,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,13,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,13,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,12,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,11,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,11,1,Vernal,Pronghorn,point_level_draw_result,2,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,10,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,9,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,9,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,8,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,8,1,Vernal,Pronghorn,point_level_draw_result,1,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,7,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,6,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,5,1,Vernal,Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Resident,0,1,Vernal,Pronghorn,point_level_draw_result,43,8,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5072,Nonresident,0,1,Vernal,Pronghorn,point_level_draw_result,4,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,32,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,32,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,31,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,31,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,30,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,30,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,29,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,29,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,28,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,28,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,27,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,27,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,26,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,26,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,25,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,25,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,24,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,24,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,23,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,23,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,22,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,22,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,21,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,21,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,20,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,20,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,19,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,19,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,18,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,18,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,17,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,17,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,16,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,16,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,15,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,15,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,14,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,14,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,13,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,13,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,12,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,11,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,10,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,9,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,8,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,7,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,6,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,5,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,4,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,3,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,2,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,1,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Resident,0,1,"Cache, Rich",Pronghorn,point_level_draw_result,40,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5073,Nonresident,0,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Resident,32,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Nonresident,32,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Resident,31,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Nonresident,31,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Resident,30,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Nonresident,30,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Resident,29,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Nonresident,29,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Resident,28,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Nonresident,28,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Resident,27,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Nonresident,27,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Resident,26,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
PB5074,Nonresident,26,1,"Cache, Rich",Pronghorn,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__L.E. BUCK PRONGHORN DRAW RESULTS.pdf
