hunt_code,residency,points,canonical_rows,download_rows,hunt_names,source_files
EA1268,Nonresident,7,2,,"North Slope, Summit",
EA1268,Nonresident,8,2,,"North Slope, Summit",
EA1268,Nonresident,9,2,,"North Slope, Summit",
EA1268,Nonresident,10,2,,"North Slope, Summit",
EA1268,Nonresident,11,2,,"North Slope, Summit",
EA1268,Nonresident,12,2,,"North Slope, Summit",
EA1268,Nonresident,13,2,,"North Slope, Summit",
EA1268,Nonresident,14,2,,"North Slope, Summit",
EA1268,Nonresident,15,2,,"North Slope, Summit",
EA1268,Resident,0,2,,"North Slope, Summit",
EA1268,Resident,1,2,,"North Slope, Summit",
EA1268,Resident,2,2,,"North Slope, Summit",
EA1268,Resident,3,2,,"North Slope, Summit",
EA1268,Resident,4,2,,"North Slope, Summit",
EA1268,Resident,5,2,,"North Slope, Summit",
EA1268,Resident,6,2,,"North Slope, Summit",
EA1268,Resident,7,2,,"North Slope, Summit",
EA1268,Resident,8,2,,"North Slope, Summit",
EA1268,Resident,9,2,,"North Slope, Summit",
EA1268,Resident,10,2,,"North Slope, Summit",
EA1268,Resident,11,2,,"North Slope, Summit",
EA1268,Resident,12,2,,"North Slope, Summit",
EA1268,Resident,13,2,,"North Slope, Summit",
EA1268,Resident,14,2,,"North Slope, Summit",
EA1268,Resident,15,2,,"North Slope, Summit",
EA1269,Nonresident,0,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,1,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,2,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,3,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,4,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,5,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,6,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,7,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,8,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,9,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,10,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,11,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,12,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,13,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,14,2,,Ogden (excludes Hyrum),
EA1269,Nonresident,15,2,,Ogden (excludes Hyrum),
EA1269,Resident,0,2,,Ogden (excludes Hyrum),
EA1269,Resident,1,2,,Ogden (excludes Hyrum),
EA1269,Resident,2,2,,Ogden (excludes Hyrum),
EA1269,Resident,3,2,,Ogden (excludes Hyrum),
EA1269,Resident,4,2,,Ogden (excludes Hyrum),
EA1269,Resident,5,2,,Ogden (excludes Hyrum),
EA1269,Resident,6,2,,Ogden (excludes Hyrum),
EA1269,Resident,7,2,,Ogden (excludes Hyrum),
EA1269,Resident,8,2,,Ogden (excludes Hyrum),
EA1269,Resident,9,2,,Ogden (excludes Hyrum),
EA1269,Resident,10,2,,Ogden (excludes Hyrum),
EA1269,Resident,11,2,,Ogden (excludes Hyrum),
EA1269,Resident,12,2,,Ogden (excludes Hyrum),
EA1269,Resident,13,2,,Ogden (excludes Hyrum),
EA1269,Resident,14,2,,Ogden (excludes Hyrum),
EA1269,Resident,15,2,,Ogden (excludes Hyrum),
EA1272,Nonresident,0,2,,"East Canyon, East",
EA1272,Nonresident,1,2,,"East Canyon, East",
EA1272,Nonresident,2,2,,"East Canyon, East",
EA1272,Nonresident,3,2,,"East Canyon, East",
EA1272,Nonresident,4,2,,"East Canyon, East",
EA1272,Nonresident,5,2,,"East Canyon, East",
EA1272,Nonresident,6,2,,"East Canyon, East",
EA1272,Nonresident,7,2,,"East Canyon, East",
EA1272,Nonresident,8,2,,"East Canyon, East",
EA1272,Nonresident,9,2,,"East Canyon, East",
EA1272,Nonresident,10,2,,"East Canyon, East",
EA1272,Nonresident,11,2,,"East Canyon, East",
EA1272,Nonresident,12,2,,"East Canyon, East",
EA1272,Nonresident,13,2,,"East Canyon, East",
EA1272,Nonresident,14,2,,"East Canyon, East",
EA1272,Nonresident,15,2,,"East Canyon, East",
EA1272,Resident,0,2,,"East Canyon, East",
EA1272,Resident,1,2,,"East Canyon, East",
EA1272,Resident,2,2,,"East Canyon, East",
EA1272,Resident,3,2,,"East Canyon, East",
EA1272,Resident,4,2,,"East Canyon, East",
EA1272,Resident,5,2,,"East Canyon, East",
EA1272,Resident,6,2,,"East Canyon, East",
EA1272,Resident,7,2,,"East Canyon, East",
EA1272,Resident,8,2,,"East Canyon, East",
EA1272,Resident,9,2,,"East Canyon, East",
EA1272,Resident,10,2,,"East Canyon, East",
EA1272,Resident,11,2,,"East Canyon, East",
EA1272,Resident,12,2,,"East Canyon, East",
EA1272,Resident,13,2,,"East Canyon, East",
EA1272,Resident,14,2,,"East Canyon, East",
EA1272,Resident,15,2,,"East Canyon, East",
EA1273,Nonresident,0,2,,"North Slope, Three Corners",
EA1273,Nonresident,1,2,,"North Slope, Three Corners",
EA1273,Nonresident,2,2,,"North Slope, Three Corners",
EA1273,Nonresident,3,2,,"North Slope, Three Corners",
EA1273,Nonresident,4,2,,"North Slope, Three Corners",
EA1273,Nonresident,5,2,,"North Slope, Three Corners",
EA1273,Nonresident,6,2,,"North Slope, Three Corners",
EA1273,Nonresident,7,2,,"North Slope, Three Corners",
EA1273,Nonresident,8,2,,"North Slope, Three Corners",
EA1273,Nonresident,9,2,,"North Slope, Three Corners",
EA1273,Nonresident,10,2,,"North Slope, Three Corners",
EA1273,Nonresident,11,2,,"North Slope, Three Corners",
EA1273,Nonresident,12,2,,"North Slope, Three Corners",
EA1273,Nonresident,13,2,,"North Slope, Three Corners",
EA1273,Nonresident,14,2,,"North Slope, Three Corners",
EA1273,Nonresident,15,2,,"North Slope, Three Corners",
EA1273,Resident,0,2,,"North Slope, Three Corners",
EA1273,Resident,1,2,,"North Slope, Three Corners",
EA1273,Resident,2,2,,"North Slope, Three Corners",
EA1273,Resident,3,2,,"North Slope, Three Corners",
EA1273,Resident,4,2,,"North Slope, Three Corners",
EA1273,Resident,5,2,,"North Slope, Three Corners",
EA1273,Resident,6,2,,"North Slope, Three Corners",
EA1273,Resident,7,2,,"North Slope, Three Corners",
EA1273,Resident,8,2,,"North Slope, Three Corners",
EA1273,Resident,9,2,,"North Slope, Three Corners",
EA1273,Resident,10,2,,"North Slope, Three Corners",
EA1273,Resident,11,2,,"North Slope, Three Corners",
EA1273,Resident,12,2,,"North Slope, Three Corners",
EA1273,Resident,13,2,,"North Slope, Three Corners",
EA1273,Resident,14,2,,"North Slope, Three Corners",
EA1273,Resident,15,2,,"North Slope, Three Corners",
EA1274,Nonresident,0,2,,"North Slope, Three Corners",
EA1274,Nonresident,1,2,,"North Slope, Three Corners",
EA1274,Nonresident,2,2,,"North Slope, Three Corners",
EA1274,Nonresident,3,2,,"North Slope, Three Corners",
EA1274,Nonresident,4,2,,"North Slope, Three Corners",
EA1274,Nonresident,5,2,,"North Slope, Three Corners",
EA1274,Nonresident,6,2,,"North Slope, Three Corners",
EA1274,Nonresident,7,2,,"North Slope, Three Corners",
EA1274,Nonresident,8,2,,"North Slope, Three Corners",
EA1274,Nonresident,9,2,,"North Slope, Three Corners",
EA1274,Nonresident,10,2,,"North Slope, Three Corners",
EA1274,Nonresident,11,2,,"North Slope, Three Corners",
EA1274,Nonresident,12,2,,"North Slope, Three Corners",
EA1274,Nonresident,13,2,,"North Slope, Three Corners",
EA1274,Nonresident,14,2,,"North Slope, Three Corners",
EA1274,Nonresident,15,2,,"North Slope, Three Corners",
EA1274,Resident,0,2,,"North Slope, Three Corners",
EA1274,Resident,1,2,,"North Slope, Three Corners",
EA1274,Resident,2,2,,"North Slope, Three Corners",
EA1274,Resident,3,2,,"North Slope, Three Corners",
EA1274,Resident,4,2,,"North Slope, Three Corners",
EA1274,Resident,5,2,,"North Slope, Three Corners",
EA1274,Resident,6,2,,"North Slope, Three Corners",
EA1274,Resident,7,2,,"North Slope, Three Corners",
EA1274,Resident,8,2,,"North Slope, Three Corners",
EA1274,Resident,9,2,,"North Slope, Three Corners",
EA1274,Resident,10,2,,"North Slope, Three Corners",
EA1274,Resident,11,2,,"North Slope, Three Corners",
EA1274,Resident,12,2,,"North Slope, Three Corners",
EA1274,Resident,13,2,,"North Slope, Three Corners",
EA1274,Resident,14,2,,"North Slope, Three Corners",
EA1274,Resident,15,2,,"North Slope, Three Corners",
EA1276,Nonresident,0,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,1,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,2,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,3,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,4,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,5,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,6,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,7,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,8,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,9,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,10,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,11,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,12,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,13,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,14,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Nonresident,15,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,0,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,1,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,2,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,3,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,4,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,5,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,6,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,7,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,8,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,9,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,10,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,11,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,12,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,13,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,14,2,,"Wasatch Mtns, Box Elder Peak",
EA1276,Resident,15,2,,"Wasatch Mtns, Box Elder Peak",
EA1277,Nonresident,0,2,,"North Slope, Three Corners",
EA1277,Nonresident,1,2,,"North Slope, Three Corners",
EA1277,Nonresident,2,2,,"North Slope, Three Corners",
EA1277,Nonresident,3,2,,"North Slope, Three Corners",
EA1277,Nonresident,4,2,,"North Slope, Three Corners",
EA1277,Nonresident,5,2,,"North Slope, Three Corners",
EA1277,Nonresident,6,2,,"North Slope, Three Corners",
EA1277,Nonresident,7,2,,"North Slope, Three Corners",
EA1277,Nonresident,8,2,,"North Slope, Three Corners",
EA1277,Nonresident,9,2,,"North Slope, Three Corners",
EA1277,Nonresident,10,2,,"North Slope, Three Corners",
EA1277,Nonresident,11,2,,"North Slope, Three Corners",
EA1277,Nonresident,12,2,,"North Slope, Three Corners",
EA1277,Nonresident,13,2,,"North Slope, Three Corners",
EA1277,Nonresident,14,2,,"North Slope, Three Corners",
EA1277,Nonresident,15,2,,"North Slope, Three Corners",
EA1277,Resident,0,2,,"North Slope, Three Corners",
EA1277,Resident,1,2,,"North Slope, Three Corners",
EA1277,Resident,2,2,,"North Slope, Three Corners",
EA1277,Resident,3,2,,"North Slope, Three Corners",
EA1277,Resident,4,2,,"North Slope, Three Corners",
EA1277,Resident,5,2,,"North Slope, Three Corners",
EA1277,Resident,6,2,,"North Slope, Three Corners",
EA1277,Resident,7,2,,"North Slope, Three Corners",
EA1277,Resident,8,2,,"North Slope, Three Corners",
EA1277,Resident,9,2,,"North Slope, Three Corners",
EA1277,Resident,10,2,,"North Slope, Three Corners",
EA1277,Resident,11,2,,"North Slope, Three Corners",
EA1277,Resident,12,2,,"North Slope, Three Corners",
EA1277,Resident,13,2,,"North Slope, Three Corners",
EA1277,Resident,14,2,,"North Slope, Three Corners",
EA1277,Resident,15,2,,"North Slope, Three Corners",
EA1278,Nonresident,0,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,1,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,2,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,3,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,4,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,5,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,6,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,7,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,8,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,9,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,10,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,11,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,12,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,13,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,14,2,,"Manti, Ferron-nelson Mtn",
EA1278,Nonresident,15,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,0,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,1,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,2,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,3,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,4,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,5,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,6,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,7,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,8,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,9,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,10,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,11,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,12,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,13,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,14,2,,"Manti, Ferron-nelson Mtn",
EA1278,Resident,15,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,0,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,1,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,2,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,3,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,4,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,5,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,6,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,7,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,8,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,9,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,10,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,11,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,12,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,13,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,14,2,,"Manti, Ferron-nelson Mtn",
EA1279,Nonresident,15,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,0,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,1,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,2,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,3,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,4,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,5,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,6,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,7,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,8,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,9,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,10,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,11,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,12,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,13,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,14,2,,"Manti, Ferron-nelson Mtn",
EA1279,Resident,15,2,,"Manti, Ferron-nelson Mtn",
EA1280,Nonresident,0,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,1,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,2,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,3,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,4,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,5,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,6,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,7,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,8,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,9,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,10,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,11,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,12,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,13,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,14,2,,"La Sal, La Sal Mtns-north",
EA1280,Nonresident,15,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,0,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,1,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,2,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,3,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,4,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,5,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,6,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,7,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,8,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,9,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,10,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,11,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,12,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,13,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,14,2,,"La Sal, La Sal Mtns-north",
EA1280,Resident,15,2,,"La Sal, La Sal Mtns-north",
EA1281,Nonresident,0,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,1,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,2,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,3,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,4,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,5,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,6,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,7,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,8,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,9,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,10,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,11,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,12,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,13,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,14,2,,"Mt Dutton, Deep Creek",
EA1281,Nonresident,15,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,0,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,1,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,2,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,3,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,4,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,5,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,6,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,7,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,8,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,9,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,10,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,11,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,12,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,13,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,14,2,,"Mt Dutton, Deep Creek",
EA1281,Resident,15,2,,"Mt Dutton, Deep Creek",
EA1284,Nonresident,0,2,,Panguitch Lake,
EA1284,Nonresident,1,2,,Panguitch Lake,
EA1284,Nonresident,2,2,,Panguitch Lake,
EA1284,Nonresident,3,2,,Panguitch Lake,
EA1284,Nonresident,4,2,,Panguitch Lake,
EA1284,Nonresident,5,2,,Panguitch Lake,
EA1284,Nonresident,6,2,,Panguitch Lake,
EA1284,Nonresident,7,2,,Panguitch Lake,
EA1284,Nonresident,8,2,,Panguitch Lake,
EA1284,Nonresident,9,2,,Panguitch Lake,
EA1284,Nonresident,10,2,,Panguitch Lake,
EA1284,Nonresident,11,2,,Panguitch Lake,
EA1284,Nonresident,12,2,,Panguitch Lake,
EA1284,Nonresident,13,2,,Panguitch Lake,
EA1284,Nonresident,14,2,,Panguitch Lake,
EA1284,Nonresident,15,2,,Panguitch Lake,
EA1284,Resident,0,2,,Panguitch Lake,
EA1284,Resident,1,2,,Panguitch Lake,
EA1284,Resident,2,2,,Panguitch Lake,
EA1284,Resident,3,2,,Panguitch Lake,
EA1284,Resident,4,2,,Panguitch Lake,
EA1284,Resident,5,2,,Panguitch Lake,
EA1284,Resident,6,2,,Panguitch Lake,
EA1284,Resident,7,2,,Panguitch Lake,
EA1284,Resident,8,2,,Panguitch Lake,
EA1284,Resident,9,2,,Panguitch Lake,
EA1284,Resident,10,2,,Panguitch Lake,
EA1284,Resident,11,2,,Panguitch Lake,
EA1284,Resident,12,2,,Panguitch Lake,
EA1284,Resident,13,2,,Panguitch Lake,
EA1284,Resident,14,2,,Panguitch Lake,
EA1284,Resident,15,2,,Panguitch Lake,
EA1285,Nonresident,0,2,,Panguitch Lake,
EA1285,Nonresident,1,2,,Panguitch Lake,
EA1285,Nonresident,2,2,,Panguitch Lake,
EA1285,Nonresident,3,2,,Panguitch Lake,
EA1285,Nonresident,4,2,,Panguitch Lake,
EA1285,Nonresident,5,2,,Panguitch Lake,
EA1285,Nonresident,6,2,,Panguitch Lake,
EA1285,Nonresident,7,2,,Panguitch Lake,
EA1285,Nonresident,8,2,,Panguitch Lake,
EA1285,Nonresident,9,2,,Panguitch Lake,
EA1285,Nonresident,10,2,,Panguitch Lake,
EA1285,Nonresident,11,2,,Panguitch Lake,
EA1285,Nonresident,12,2,,Panguitch Lake,
EA1285,Nonresident,13,2,,Panguitch Lake,
EA1285,Nonresident,14,2,,Panguitch Lake,
EA1285,Nonresident,15,2,,Panguitch Lake,
EA1285,Resident,0,2,,Panguitch Lake,
EA1285,Resident,1,2,,Panguitch Lake,
EA1285,Resident,2,2,,Panguitch Lake,
EA1285,Resident,3,2,,Panguitch Lake,
EA1285,Resident,4,2,,Panguitch Lake,
EA1285,Resident,5,2,,Panguitch Lake,
EA1285,Resident,6,2,,Panguitch Lake,
EA1285,Resident,7,2,,Panguitch Lake,
EA1285,Resident,8,2,,Panguitch Lake,
EA1285,Resident,9,2,,Panguitch Lake,
EA1285,Resident,10,2,,Panguitch Lake,
EA1285,Resident,11,2,,Panguitch Lake,
EA1285,Resident,12,2,,Panguitch Lake,
EA1285,Resident,13,2,,Panguitch Lake,
EA1285,Resident,14,2,,Panguitch Lake,
EA1285,Resident,15,2,,Panguitch Lake,
EA1286,Nonresident,0,2,,Monroe,
EA1286,Nonresident,1,2,,Monroe,
EA1286,Nonresident,2,2,,Monroe,
EA1286,Nonresident,3,2,,Monroe,
EA1286,Nonresident,4,2,,Monroe,
EA1286,Nonresident,5,2,,Monroe,
EA1286,Nonresident,6,2,,Monroe,
EA1286,Nonresident,7,2,,Monroe,
EA1286,Nonresident,8,2,,Monroe,
EA1286,Nonresident,9,2,,Monroe,
EA1286,Nonresident,10,2,,Monroe,
EA1286,Nonresident,11,2,,Monroe,
EA1286,Nonresident,12,2,,Monroe,
EA1286,Nonresident,13,2,,Monroe,
EA1286,Nonresident,14,2,,Monroe,
EA1286,Nonresident,15,2,,Monroe,
EA1286,Resident,0,2,,Monroe,
EA1286,Resident,1,2,,Monroe,
EA1286,Resident,2,2,,Monroe,
EA1286,Resident,3,2,,Monroe,
EA1286,Resident,4,2,,Monroe,
EA1286,Resident,5,2,,Monroe,
EA1286,Resident,6,2,,Monroe,
EA1286,Resident,7,2,,Monroe,
EA1286,Resident,8,2,,Monroe,
EA1286,Resident,9,2,,Monroe,
EA1286,Resident,10,2,,Monroe,
EA1286,Resident,11,2,,Monroe,
EA1286,Resident,12,2,,Monroe,
EA1286,Resident,13,2,,Monroe,
EA1286,Resident,14,2,,Monroe,
EA1286,Resident,15,2,,Monroe,
EA2036,Nonresident,0,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,1,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,2,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,3,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,4,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,5,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,6,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,7,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,8,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,9,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,10,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,11,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,12,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,13,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,14,2,,"Oquirrh-stansbury, East",
EA2036,Nonresident,15,2,,"Oquirrh-stansbury, East",
EA2036,Resident,0,2,,"Oquirrh-stansbury, East",
EA2036,Resident,1,2,,"Oquirrh-stansbury, East",
EA2036,Resident,2,2,,"Oquirrh-stansbury, East",
EA2036,Resident,3,2,,"Oquirrh-stansbury, East",
EA2036,Resident,4,2,,"Oquirrh-stansbury, East",
EA2036,Resident,5,2,,"Oquirrh-stansbury, East",
EA2036,Resident,6,2,,"Oquirrh-stansbury, East",
EA2036,Resident,7,2,,"Oquirrh-stansbury, East",
EA2036,Resident,8,2,,"Oquirrh-stansbury, East",
EA2036,Resident,9,2,,"Oquirrh-stansbury, East",
EA2036,Resident,10,2,,"Oquirrh-stansbury, East",
EA2036,Resident,11,2,,"Oquirrh-stansbury, East",
EA2036,Resident,12,2,,"Oquirrh-stansbury, East",
EA2036,Resident,13,2,,"Oquirrh-stansbury, East",
EA2036,Resident,14,2,,"Oquirrh-stansbury, East",
EA2036,Resident,15,2,,"Oquirrh-stansbury, East",
EA2037,Nonresident,0,2,,Yellowstone,
EA2037,Nonresident,1,2,,Yellowstone,
EA2037,Nonresident,2,2,,Yellowstone,
EA2037,Nonresident,3,2,,Yellowstone,
EA2037,Nonresident,4,2,,Yellowstone,
EA2037,Nonresident,5,2,,Yellowstone,
EA2037,Nonresident,6,2,,Yellowstone,
EA2037,Nonresident,7,2,,Yellowstone,
