target_workbook,worksheet,excel_row_number,data_row_no,source_no,selected_hunt_code,input_hunt_code_status,boundary_audit_status,before_boundary_id,after_boundary_id,boundary_candidate_codes,changed,map_geojson_before,map_geojson_after,resolution_source,match_notes,before_code,after_code,locked
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,319,318,318,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,320,319,319,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,321,320,320,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,322,321,321,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,323,322,322,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,324,323,323,TK1007,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,885,885,TK1007,false,processed_data/boundaries/TK1007.geojson,processed_data/boundaries/TK1007.geojson,hunt_code,row resolved via hunt code / boundary matching,TK1007,TK1007,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,325,324,324,TK1007,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,885,885,TK1007,false,processed_data/boundaries/TK1007.geojson,processed_data/boundaries/TK1007.geojson,hunt_code,row resolved via hunt code / boundary matching,TK1007,TK1007,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,326,325,325,TK1007,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,885,885,TK1007,false,processed_data/boundaries/TK1007.geojson,processed_data/boundaries/TK1007.geojson,hunt_code,row resolved via hunt code / boundary matching,TK1007,TK1007,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,327,326,326,TK1007,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,885,885,TK1007,false,processed_data/boundaries/TK1007.geojson,processed_data/boundaries/TK1007.geojson,hunt_code,row resolved via hunt code / boundary matching,TK1007,TK1007,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,328,327,327,TK1007,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,885,885,TK1007,false,processed_data/boundaries/TK1007.geojson,processed_data/boundaries/TK1007.geojson,hunt_code,row resolved via hunt code / boundary matching,TK1007,TK1007,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,329,328,328,TK1007,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,885,885,TK1007,false,processed_data/boundaries/TK1007.geojson,processed_data/boundaries/TK1007.geojson,hunt_code,row resolved via hunt code / boundary matching,TK1007,TK1007,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,330,329,329,TK1007,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,885,885,TK1007,false,processed_data/boundaries/TK1007.geojson,processed_data/boundaries/TK1007.geojson,hunt_code,row resolved via hunt code / boundary matching,TK1007,TK1007,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,331,330,330,TK1007,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,885,885,TK1007,false,processed_data/boundaries/TK1007.geojson,processed_data/boundaries/TK1007.geojson,hunt_code,row resolved via hunt code / boundary matching,TK1007,TK1007,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,332,331,331,TK0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,454,454,TK0001,false,processed_data/boundaries/TK0001.geojson,processed_data/boundaries/TK0001.geojson,hunt_code,row resolved via hunt code / boundary matching,TK0001,TK0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,333,332,332,TK0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,454,454,TK0001,false,processed_data/boundaries/TK0001.geojson,processed_data/boundaries/TK0001.geojson,hunt_code,row resolved via hunt code / boundary matching,TK0001,TK0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,334,333,333,TK0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,454,454,TK0001,false,processed_data/boundaries/TK0001.geojson,processed_data/boundaries/TK0001.geojson,hunt_code,row resolved via hunt code / boundary matching,TK0001,TK0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,335,334,334,TK0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,454,454,TK0001,false,processed_data/boundaries/TK0001.geojson,processed_data/boundaries/TK0001.geojson,hunt_code,row resolved via hunt code / boundary matching,TK0001,TK0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,336,335,335,TK0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,454,454,TK0001,false,processed_data/boundaries/TK0001.geojson,processed_data/boundaries/TK0001.geojson,hunt_code,row resolved via hunt code / boundary matching,TK0001,TK0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,337,336,336,TK0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,454,454,TK0001,false,processed_data/boundaries/TK0001.geojson,processed_data/boundaries/TK0001.geojson,hunt_code,row resolved via hunt code / boundary matching,TK0001,TK0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,338,337,337,BR7324,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,610,610,BR7324,false,processed_data/boundaries/BR7324.geojson,processed_data/boundaries/BR7324.geojson,hunt_code,row resolved via hunt code / boundary matching,BR7324,BR7324,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,339,338,338,DB1076,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,7,7,DB1076,false,processed_data/boundaries/DB1076.geojson,processed_data/boundaries/DB1076.geojson,hunt_code,row resolved via hunt code / boundary matching,DB1076,DB1076,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,340,339,339,DB1118,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,108,108,DB1118,false,processed_data/boundaries/DB1118.geojson,processed_data/boundaries/DB1118.geojson,hunt_code,row resolved via hunt code / boundary matching,DB1118,DB1118,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,341,340,340,DS1002,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,98,98,DS1002,false,processed_data/boundaries/DS1002.geojson,processed_data/boundaries/DS1002.geojson,hunt_code,row resolved via hunt code / boundary matching,DS1002,DS1002,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,342,341,341,DS1003,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5141,5141,DS1003,false,processed_data/boundaries/DS1003.geojson,processed_data/boundaries/DS1003.geojson,hunt_code,row resolved via hunt code / boundary matching,DS1003,DS1003,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,343,342,342,DS1004,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,193,193,DS1004,false,processed_data/boundaries/DS1004.geojson,processed_data/boundaries/DS1004.geojson,hunt_code,row resolved via hunt code / boundary matching,DS1004,DS1004,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,344,343,343,DS1006,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,100,100,DS1006,false,processed_data/boundaries/DS1006.geojson,processed_data/boundaries/DS1006.geojson,hunt_code,row resolved via hunt code / boundary matching,DS1006,DS1006,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,345,344,344,DS1007,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,195,195,DS1007,false,processed_data/boundaries/DS1007.geojson,processed_data/boundaries/DS1007.geojson,hunt_code,row resolved via hunt code / boundary matching,DS1007,DS1007,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,346,345,345,DS6605,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,305,305,DS6605,false,processed_data/boundaries/DS6605.geojson,processed_data/boundaries/DS6605.geojson,hunt_code,row resolved via hunt code / boundary matching,DS6605,DS6605,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,347,346,346,EB3128,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,867,867,EB3128,false,processed_data/boundaries/EB3128.geojson,processed_data/boundaries/EB3128.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3128,EB3128,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,348,347,347,EB3209,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5129,5129,EB3209,false,processed_data/boundaries/EB3209.geojson,processed_data/boundaries/EB3209.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3209,EB3209,LOCKED
