hunt_code,old_hunt_name,new_hunt_name,species,weapon,hunt_type,draw_design
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1309,West Willow Creek Ranch -Any Legal Weapon,West Willow Creek Ranch,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1323,Rock House -Any Legal Weapon,Rock House,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1334,Alton -Any Legal Weapon,Alton,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
DB1341,Dry Creek -Any Legal Weapon,Dry Creek,Deer,Any Legal Weapon,CWMU,Max/Weighted Split
