workbook,sheet,row,hunt_code,conservation_code,backup_path
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,139,EB3107,C_EB3107,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,140,EB3196,C_EB3196,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,141,EB3196,C_EB3196,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,142,EB3195,C_EB3195,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,143,EB3043,C_EB3043,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,144,EB3209,C_EB3209,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,145,EB3181,C_EB3181,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,146,EB3180,C_EB3180,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,147,EB3065,C_EB3065,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,148,EB3110,C_EB3110,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,149,EB3018,C_EB3018,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,150,EB3018,C_EB3018,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,151,EB3192,C_EB3192,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,152,EB3120,C_EB3120,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,153,EB3120,C_EB3120,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,154,EB3096,C_EB3096,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,155,EB3120,C_EB3120,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,156,EB3183,C_EB3183,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,157,EB3009,C_EB3009,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,158,EB3009,C_EB3009,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,159,EB3182,C_EB3182,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,160,EB3111,C_EB3111,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,161,EB3111,C_EB3111,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,162,EB3087,C_EB3087,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,163,EB3111,C_EB3111,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,164,EB3179,C_EB3179,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,165,EB3006,C_EB3006,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,166,EB3006,C_EB3006,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,167,EB3172,C_EB3172,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,168,EB3108,C_EB3108,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,169,EB3108,C_EB3108,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,170,EB3084,C_EB3084,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,171,EB3108,C_EB3108,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,172,EB3010,C_EB3010,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,173,EB3185,C_EB3185,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,174,EB3184,C_EB3184,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,175,EB3050,C_EB3050,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,176,EB3112,C_EB3112,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,177,EB3187,C_EB3187,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,178,EB3186,C_EB3186,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,179,EB3176,C_EB3176,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,180,EB3113,C_EB3113,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,181,EB3176,C_EB3176,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,182,EB3174,C_EB3174,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,183,EB3115,C_EB3115,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,184,EB3209,C_EB3209,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,185,EB3115,C_EB3115,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,186,EB3189,C_EB3189,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,187,EB3189,C_EB3189,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,188,EB3117,C_EB3117,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,189,EB3019,C_EB3019,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,190,EB3019,C_EB3019,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,191,EB3193,C_EB3193,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,192,EB3152,C_EB3152,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,193,EB3121,C_EB3121,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,194,EB3198,C_EB3198,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,195,EB3198,C_EB3198,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,196,EB3197,C_EB3197,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,197,EB3155,C_EB3155,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,198,EB3157,C_EB3157,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,199,EB3157,C_EB3157,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,200,EB3127,C_EB3127,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,201,EA2045,C_EA2045,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,202,EA2045,C_EA2045,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,203,EB3199,C_EB3199,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,204,EB3124,C_EB3124,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,205,EB3100,C_EB3100,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,206,EB3124,C_EB3124,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,207,EB3124,C_EB3124,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,208,EB3179,C_EB3179,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,209,EB1000,C_EB1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,210,MB1000,C_MB1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,211,MB1000,C_MB1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,212,MB1000,C_MB1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,213,MB1000,C_MB1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,214,MB1000,C_MB1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,215,GO6817,C_GO6817,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,216,GO6817,C_GO6817,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,217,GO6820,C_GO6820,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,218,GO1000,C_GO1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,219,GO6821,C_GO6821,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,220,GO1000,C_GO1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,221,GO1000,C_GO1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,222,PB5025,C_PB5025,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,223,PB5025,C_PB5025,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,224,PB5026,C_PB5026,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,225,PB5026,C_PB5026,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,226,PB5026,C_PB5026,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,227,PB5002,C_PB5002,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,228,PB5027,C_PB5027,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,229,PB5029,C_PB5029,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,230,PB5029,C_PB5029,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,231,PB5030,C_PB5030,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,232,PB5030,C_PB5030,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,233,PB5031,C_PB5031,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,234,PB5031,C_PB5031,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,235,PB5033,C_PB5033,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,236,PB5033,C_PB5033,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,237,PB5033,C_PB5033,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,238,PB5035,C_PB5035,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,239,PB5331,C_PB5331,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,240,PB5332,C_PB5332,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,241,PB5059,C_PB5059,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,242,PB5059,C_PB5059,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,243,PB5037,C_PB5037,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
