hunt_code,hunt_name,hunt_category_name,species_subtype_name,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,source_file
DB1577,Pine Valley,General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1577,Pine Valley,General-Season,General Buck Deer,Resident,,35,0,35,35,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1577,Pine Valley,General-Season,General Buck Deer,Resident,,283,0,96,96,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1579,Fishlake,General-Season,General Buck Deer,Resident,,32,0,32,32,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1579,Fishlake,General-Season,General Buck Deer,Resident,,150,0,24,24,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1579,Fishlake,General-Season,General Buck Deer,Nonresident,,2,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1579,Fishlake,General-Season,General Buck Deer,Nonresident,,5,0,0,0,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1581,"San Juan, Abajo Mtns",General-Season,General Buck Deer,Resident,,363,0,331,331,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1581,"San Juan, Abajo Mtns",General-Season,General Buck Deer,Resident,,14,0,14,14,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1581,"San Juan, Abajo Mtns",General-Season,General Buck Deer,Nonresident,,24,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1581,"San Juan, Abajo Mtns",General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1582,Vernal/Bonanza,General-Season,General Buck Deer,Nonresident,,8,0,8,8,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1582,Vernal/Bonanza,General-Season,General Buck Deer,Resident,,25,0,25,25,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1582,Vernal/Bonanza,General-Season,General Buck Deer,Resident,,178,0,21,21,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1583,Yellowstone,General-Season,General Buck Deer,Resident,,17,0,17,17,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1583,Yellowstone,General-Season,General Buck Deer,Resident,,210,0,18,18,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1583,Yellowstone,General-Season,General Buck Deer,Nonresident,,5,0,5,5,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1584,Southwest Desert,General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1584,Southwest Desert,General-Season,General Buck Deer,Nonresident,,2,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1584,Southwest Desert,General-Season,General Buck Deer,Resident,,41,0,8,8,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1584,Southwest Desert,General-Season,General Buck Deer,Resident,,7,0,7,7,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1585,"Wasatch Mtns, East",General-Season,General Buck Deer,Resident,,771,0,484,484,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1585,"Wasatch Mtns, East",General-Season,General Buck Deer,Resident,,46,0,46,46,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1585,"Wasatch Mtns, East",General-Season,General Buck Deer,Nonresident,,49,0,47,47,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1586,"Wasatch Mtns, West",General-Season,General Buck Deer,Resident,,418,0,413,413,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1586,"Wasatch Mtns, West",General-Season,General Buck Deer,Resident,,19,0,19,19,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1586,"Wasatch Mtns, West",General-Season,General Buck Deer,Nonresident,,12,0,12,12,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1589,Zion,General-Season,General Buck Deer,Resident,,17,0,17,17,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1589,Zion,General-Season,General Buck Deer,Resident,,282,0,277,277,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1589,Zion,General-Season,General Buck Deer,Nonresident,,25,0,25,25,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1589,Zion,General-Season,General Buck Deer,Nonresident,,2,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1591,Fillmore,General-Season,General Buck Deer,Resident,,336,0,19,19,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1591,Fillmore,General-Season,General Buck Deer,Nonresident,,30,0,0,0,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1591,Fillmore,General-Season,General Buck Deer,Nonresident,,3,0,3,3,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1592,Kamas,General-Season,General Buck Deer,Resident,,29,0,29,29,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1592,Kamas,General-Season,General Buck Deer,Resident,,205,0,16,16,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1592,Kamas,General-Season,General Buck Deer,Nonresident,,8,0,7,7,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1593,Nine Mile,General-Season,General Buck Deer,Resident,,39,0,39,39,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1593,Nine Mile,General-Season,General Buck Deer,Resident,,125,0,67,67,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1593,Nine Mile,General-Season,General Buck Deer,Nonresident,,18,0,7,7,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1593,Nine Mile,General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1594,Panguitch Lake,General-Season,General Buck Deer,Nonresident,,39,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1594,Panguitch Lake,General-Season,General Buck Deer,Resident,,13,0,13,13,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1594,Panguitch Lake,General-Season,General Buck Deer,Resident,,409,0,41,41,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1595,Pine Valley,General-Season,General Buck Deer,Resident,,398,0,55,55,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1595,Pine Valley,General-Season,General Buck Deer,Resident,,2,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1595,Pine Valley,General-Season,General Buck Deer,Nonresident,,4,0,4,4,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1595,Pine Valley,General-Season,General Buck Deer,Nonresident,,38,0,3,3,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1596,Fishlake,General-Season,General Buck Deer,Nonresident,,3,0,3,3,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1596,Fishlake,General-Season,General Buck Deer,Nonresident,,24,0,7,7,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1596,Fishlake,General-Season,General Buck Deer,Resident,,326,0,23,23,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1597,Zion,General-Season,General Buck Deer,Resident,,363,0,50,50,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1597,Zion,General-Season,General Buck Deer,Resident,,39,0,39,39,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1597,Zion,General-Season,General Buck Deer,Nonresident,,7,0,7,7,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1597,Zion,General-Season,General Buck Deer,Nonresident,,14,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1598,North Slope,General-Season,General Buck Deer,Nonresident,,25,0,24,24,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1598,North Slope,General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1598,North Slope,General-Season,General Buck Deer,Resident,,414,0,201,201,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1598,North Slope,General-Season,General Buck Deer,Resident,,85,0,85,85,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1599,Chalk Creek,General-Season,General Buck Deer,Nonresident,,11,0,11,11,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1599,Chalk Creek,General-Season,General Buck Deer,Nonresident,,2,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1599,Chalk Creek,General-Season,General Buck Deer,Resident,,578,0,568,568,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1599,Chalk Creek,General-Season,General Buck Deer,Resident,,150,0,150,150,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1600,Chalk Creek,General-Season,General Buck Deer,Resident,,207,0,207,207,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1600,Chalk Creek,General-Season,General Buck Deer,Resident,,5,0,5,5,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1600,Chalk Creek,General-Season,General Buck Deer,Nonresident,,7,0,7,7,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1601,Chalk Creek,General-Season,General Buck Deer,Resident,,219,0,219,219,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1601,Chalk Creek,General-Season,General Buck Deer,Resident,,55,0,55,55,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1601,Chalk Creek,General-Season,General Buck Deer,Nonresident,,2,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1601,Chalk Creek,General-Season,General Buck Deer,Nonresident,,3,0,3,3,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1602,Chalk Creek,General-Season,General Buck Deer,Resident,,157,0,156,156,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1602,Chalk Creek,General-Season,General Buck Deer,Nonresident,,8,0,8,8,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1603,East Canyon,General-Season,General Buck Deer,Resident,,188,0,188,188,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1603,East Canyon,General-Season,General Buck Deer,Resident,,691,0,244,244,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1603,East Canyon,General-Season,General Buck Deer,Nonresident,,11,0,9,9,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1603,East Canyon,General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1604,East Canyon,General-Season,General Buck Deer,Nonresident,,7,0,7,7,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1604,East Canyon,General-Season,General Buck Deer,Resident,,7,0,7,7,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1604,East Canyon,General-Season,General Buck Deer,Resident,,297,0,207,207,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1605,East Canyon,General-Season,General Buck Deer,Resident,,282,0,192,192,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1605,East Canyon,General-Season,General Buck Deer,Resident,,59,0,59,59,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1605,East Canyon,General-Season,General Buck Deer,Nonresident,,6,0,5,5,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1605,East Canyon,General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1606,East Canyon,General-Season,General Buck Deer,Resident,,2,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1606,East Canyon,General-Season,General Buck Deer,Resident,,112,0,109,109,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1606,East Canyon,General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1607,Morgan-South Rich,General-Season,General Buck Deer,Resident,,515,0,425,425,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1607,Morgan-South Rich,General-Season,General Buck Deer,Resident,,121,0,121,121,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1607,Morgan-South Rich,General-Season,General Buck Deer,Nonresident,,2,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1607,Morgan-South Rich,General-Season,General Buck Deer,Nonresident,,8,0,8,8,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1608,Morgan-South Rich,General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1608,Morgan-South Rich,General-Season,General Buck Deer,Nonresident,,4,0,4,4,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1608,Morgan-South Rich,General-Season,General Buck Deer,Resident,,131,0,129,129,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1608,Morgan-South Rich,General-Season,General Buck Deer,Resident,,4,0,4,4,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1609,Morgan-South Rich,General-Season,General Buck Deer,Resident,,163,0,161,161,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1609,Morgan-South Rich,General-Season,General Buck Deer,Resident,,29,0,29,29,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1609,Morgan-South Rich,General-Season,General Buck Deer,Nonresident,,3,0,3,3,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1610,Morgan-South Rich,General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1610,Morgan-South Rich,General-Season,General Buck Deer,Resident,,88,0,86,86,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1610,Morgan-South Rich,General-Season,General Buck Deer,Resident,,2,0,2,2,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1611,"Beaver, East",General-Season,General Buck Deer,Resident,,14,0,14,14,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1611,"Beaver, East",General-Season,General Buck Deer,Resident,,236,0,135,135,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1611,"Beaver, East",General-Season,General Buck Deer,Nonresident,,24,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1612,"Beaver, East",General-Season,General Buck Deer,Nonresident,,12,0,5,5,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1612,"Beaver, East",General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1612,"Beaver, East",General-Season,General Buck Deer,Resident,,22,0,22,22,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1612,"Beaver, East",General-Season,General Buck Deer,Resident,,203,0,129,129,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1613,"Beaver, East",General-Season,General Buck Deer,Resident,,217,0,217,217,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1613,"Beaver, East",General-Season,General Buck Deer,Resident,,730,0,51,51,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1613,"Beaver, East",General-Season,General Buck Deer,Nonresident,,65,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1613,"Beaver, East",General-Season,General Buck Deer,Nonresident,,8,0,8,8,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1614,"Beaver, West",General-Season,General Buck Deer,Resident,,64,0,50,50,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1614,"Beaver, West",General-Season,General Buck Deer,Resident,,4,0,4,4,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1614,"Beaver, West",General-Season,General Buck Deer,Nonresident,,6,0,0,0,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1615,"Beaver, West",General-Season,General Buck Deer,Resident,,3,0,3,3,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1615,"Beaver, West",General-Season,General Buck Deer,Resident,,82,0,57,57,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1615,"Beaver, West",General-Season,General Buck Deer,Nonresident,,8,0,8,8,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1616,"Beaver, West",General-Season,General Buck Deer,Resident,,272,0,60,60,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1616,"Beaver, West",General-Season,General Buck Deer,Resident,,59,0,59,59,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1616,"Beaver, West",General-Season,General Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1616,"Beaver, West",General-Season,General Buck Deer,Nonresident,,28,0,14,14,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1617,"West Desert, Swasey",General-Season,General Buck Deer,Nonresident,,,0,0,0,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1617,"West Desert, Swasey",General-Season,General Buck Deer,Resident,,23,0,23,23,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1617,"West Desert, Swasey",General-Season,General Buck Deer,Resident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1618,"West Desert, Swasey",General-Season,General Buck Deer,Resident,,37,0,37,37,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1618,"West Desert, Swasey",General-Season,General Buck Deer,Resident,,1,0,1,1,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1618,"West Desert, Swasey",General-Season,General Buck Deer,Nonresident,,4,0,4,4,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1619,"West Desert, Swasey",General-Season,General Buck Deer,Resident,,39,0,39,39,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1619,"West Desert, Swasey",General-Season,General Buck Deer,Resident,,137,0,7,7,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1619,"West Desert, Swasey",General-Season,General Buck Deer,Nonresident,,16,0,4,4,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1620,Oquirrh/Tintic,General-Season,General Buck Deer,Resident,,287,0,197,197,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1620,Oquirrh/Tintic,General-Season,General Buck Deer,Resident,,10,0,10,10,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1620,Oquirrh/Tintic,General-Season,General Buck Deer,Nonresident,,9,0,9,9,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1621,Oquirrh/Tintic,General-Season,General Buck Deer,Nonresident,,3,0,3,3,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
