hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,season,access_type,permits_2024_res,permits_2024_nr,permits_2024_total,permits_2024_source,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2026_source,permits_2026_draw_source,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status,draw_2026_system_type,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,percent_harvest_success_previous_hunting_season,average_harvest_age,average_harvest_age_3yr_reported,current_age_3yr_average,average_harvest_age_source_file,average_harvest_age_review_status,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate,conservation_permits_2026_total,conservation_permits_2026_source,notes,source_authority,source_file,data_status,generated_at,huntCode,code,title,huntTitle,unitName,unitCode,boundaryId,boundaryID,BoundaryID,boundary_id_numeric,totalPermits,permitsTotal,quota,dates,sex,sexType,type,category,Weapon,boundaryLink
EL3160,899,"Book Cliffs, Bitter Creek/East",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Archery,Bull,Aug 16 2025 - Sept 16 2025 - Private Land Only,Public,,,,,4,1,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_CROSSWALK_RETRY,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3160,EL3160,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",899,899,899,899,899,,,,Aug 16 2025 - Sept 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3160
EL3161,899,"Book Cliffs, Bitter Creek/East",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Archery,Bull,Nov 29 2025 - Dec 14 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3161,EL3161,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",899,899,899,899,899,,,,Nov 29 2025 - Dec 14 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3161
EL3162,899,"Book Cliffs, Bitter Creek/East",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Sept 17 2025 - Sept 21 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3162,EL3162,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",899,899,899,899,899,,,,Sept 17 2025 - Sept 21 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3162
EL3163,899,"Book Cliffs, Bitter Creek/East",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Nov 08 2025 - Nov 16 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3163,EL3163,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",899,899,899,899,899,,,,Nov 08 2025 - Nov 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3163
EL3164,899,"Book Cliffs, Bitter Creek/East",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Oct 04 2025 - Oct 16 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3164,EL3164,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",899,899,899,899,899,,,,Oct 04 2025 - Oct 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3164
EL3166,899,"Book Cliffs, Bitter Creek/East",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Muzzleloader,Bull,Sept 22 2025 - Oct 03 2025 - Private Land Only,Public,,,,,4,1,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_CROSSWALK_RETRY,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3166,EL3166,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",899,899,899,899,899,,,,Sept 22 2025 - Oct 03 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3166
EL3167,12,"Book Cliffs, Little Creek Roadless",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Oct 04 2025 - Oct 16 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3167,EL3167,"Book Cliffs, Little Creek Roadless","Book Cliffs, Little Creek Roadless","Book Cliffs, Little Creek Roadless",12,12,12,12,12,,,,Oct 04 2025 - Oct 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3167
EL3168,33,"Cache, Meadowville",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Archery,Bull,Nov 29 2025 - Dec 14 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3168,EL3168,"Cache, Meadowville","Cache, Meadowville","Cache, Meadowville",33,33,33,33,33,,,,Nov 29 2025 - Dec 14 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3168
EL3169,33,"Cache, Meadowville",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Oct 04 2025 - Oct 16 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3169,EL3169,"Cache, Meadowville","Cache, Meadowville","Cache, Meadowville",33,33,33,33,33,,,,Oct 04 2025 - Oct 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3169
EL3170,41,"Cache, South",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Archery,Bull,Nov 29 2025 - Dec 14 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3170,EL3170,"Cache, South","Cache, South","Cache, South",41,41,41,41,41,,,,Nov 29 2025 - Dec 14 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3170
EL3171,41,"Cache, South",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Oct 04 2025 - Oct 16 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,0,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3171,EL3171,"Cache, South","Cache, South","Cache, South",41,41,41,41,41,,,,Oct 04 2025 - Oct 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3171
EL3172,51,Manti,Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Archery,Bull,Nov 29 2025 - Dec 14 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3172,EL3172,Manti,Manti,Manti,51,51,51,51,51,,,,Nov 29 2025 - Dec 14 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3172
EL3173,901,Nebo/San Pitch Mtns,Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Archery,Bull,Aug 16 2025 - Sept 16 2025 - Private Land Only,Public,,,,,3,1,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_CROSSWALK_RETRY,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3173,EL3173,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,901,901,901,901,,,,Aug 16 2025 - Sept 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3173
EL3174,901,Nebo/San Pitch Mtns,Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Archery,Bull,Nov 29 2025 - Dec 14 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3174,EL3174,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,901,901,901,901,,,,Nov 29 2025 - Dec 14 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3174
EL3175,901,Nebo/San Pitch Mtns,Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Sept 17 2025 - Sept 21 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,100,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3175,EL3175,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,901,901,901,901,,,,Sept 17 2025 - Sept 21 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3175
EL3176,901,Nebo/San Pitch Mtns,Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Nov 08 2025 - Nov 16 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3176,EL3176,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,901,901,901,901,,,,Nov 08 2025 - Nov 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3176
EL3177,901,Nebo/San Pitch Mtns,Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Oct 04 2025 - Oct 16 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,50,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3177,EL3177,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,901,901,901,901,,,,Oct 04 2025 - Oct 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3177
EL3179,901,Nebo/San Pitch Mtns,Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Muzzleloader,Bull,Sept 22 2025 - Oct 03 2025 - Private Land Only,Public,,,,,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_CROSSWALK_RETRY,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3179,EL3179,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,901,901,901,901,,,,Sept 22 2025 - Oct 03 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3179
EL3180,88,"Fillmore, Pahvant",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Archery,Bull,Nov 29 2025 - Dec 14 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,,7.7,,,2023 Hunt Success.pdf,PASS,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3180,EL3180,"Fillmore, Pahvant","Fillmore, Pahvant","Fillmore, Pahvant",88,88,88,88,88,,,,Nov 29 2025 - Dec 14 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3180
EL3181,88,"Fillmore, Pahvant",Elk,Max/Weighted Split,Limited Entry,MAX_WEIGHTED_SPLIT,Any Legal Weapon,Bull,Oct 04 2025 - Oct 16 2025 - Private Land Only,Public,,,,,,,,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.private lands EL-2025 and LO-2026.csv,PRIVATE_LAND_ELK_NO_PUBLISHED_PERMIT_COUNT,MAX_WEIGHTED_SPLIT,,,,0,7.7,,,2023 Hunt Success.pdf,PASS,,,,,,NO_PUBLISHED_PERMIT_AUTHORITY: DWR/Hunt Planner does not publish 2026 permit numbers for this row; do not render a total permit number and do not include in public prediction odds.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-09-21T00:10:07Z,EL3181,EL3181,"Fillmore, Pahvant","Fillmore, Pahvant","Fillmore, Pahvant",88,88,88,88,88,,,,Oct 04 2025 - Oct 16 2025 - Private Land Only,Bull,Bull,Limited Entry,Max/Weighted Split,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EL3181
