hunt_code,residency,user_points,gap,status,trend,guaranteed_at_2026,guaranteed_at_2025,projected_draw_odds,hunt_point_summary_title,hunt_point_summary_guaranteed,hunt_point_summary_points,hunt_point_summary_status,hunt_point_summary_odds,hunt_point_summary_trend
DB1222,Resident,1,18,BEHIND CURVE,GREEN,19,18,0.320,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 1 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.320% from remaining pool,Trend: GREEN
DB1222,Resident,0,19,BEHIND CURVE,GREEN,19,18,0.225,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 0 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 0.225% from remaining pool,Trend: GREEN
DB1222,Nonresident,32,-32,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 32 pts,Status: 32 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,31,-31,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 31 pts,Status: 31 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,30,-30,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 30 pts,Status: 30 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,29,-29,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 29 pts,Status: 29 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,28,-28,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 28 pts,Status: 28 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,27,-27,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 27 pts,Status: 27 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,26,-26,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 26 pts,Status: 26 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,25,-25,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 25 pts,Status: 25 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,24,-24,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 24 pts,Status: 24 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,23,-23,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 23 pts,Status: 23 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,22,-22,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 22 pts,Status: 22 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,21,-21,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 21 pts,Status: 21 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,20,-20,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 20 pts,Status: 20 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,19,-19,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 19 pts,Status: 19 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,18,-18,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 18 pts,Status: 18 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,17,-17,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 17 pts,Status: 17 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,16,-16,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 16 pts,Status: 16 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,15,-15,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 15 pts,Status: 15 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,14,-14,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 14 pts,Status: 14 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,13,-13,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 13 pts,Status: 13 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,12,-12,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 12 pts,Status: 12 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,11,-11,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 11 pts,Status: 11 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,10,-10,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 10 pts,Status: 10 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,9,-9,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 9 pts,Status: 9 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,8,-8,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 8 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,7,-7,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 7 pts,Status: 7 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,6,-6,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 6 pts,Status: 6 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,5,-5,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 5 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,4,-4,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 4 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,3,-3,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 3 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,2,-2,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 2 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,1,-1,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 1 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1222,Nonresident,0,0,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 0 pts,Status: At guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Resident,32,,RANDOM DRAW ONLY,,,,27.955,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 32 pts,Status: Random draw only,Estimated Draw Odds: 27.955% from weighted random draw,Trend: Not applicable
DB1224,Resident,31,,RANDOM DRAW ONLY,,,,26.955,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 31 pts,Status: Random draw only,Estimated Draw Odds: 26.955% from weighted random draw,Trend: Not applicable
DB1224,Resident,30,,RANDOM DRAW ONLY,,,,26.045,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 30 pts,Status: Random draw only,Estimated Draw Odds: 26.045% from weighted random draw,Trend: Not applicable
DB1224,Resident,29,,RANDOM DRAW ONLY,,,,26.045,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 29 pts,Status: Random draw only,Estimated Draw Odds: 26.045% from weighted random draw,Trend: Not applicable
DB1224,Resident,28,,RANDOM DRAW ONLY,,,,24.790,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 28 pts,Status: Random draw only,Estimated Draw Odds: 24.790% from weighted random draw,Trend: Not applicable
DB1224,Resident,27,,RANDOM DRAW ONLY,,,,24.360,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 27 pts,Status: Random draw only,Estimated Draw Odds: 24.360% from weighted random draw,Trend: Not applicable
DB1224,Resident,26,,RANDOM DRAW ONLY,,,,23.465,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 26 pts,Status: Random draw only,Estimated Draw Odds: 23.465% from weighted random draw,Trend: Not applicable
DB1224,Resident,25,,RANDOM DRAW ONLY,,,,23.585,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 25 pts,Status: Random draw only,Estimated Draw Odds: 23.585% from weighted random draw,Trend: Not applicable
DB1224,Resident,24,,RANDOM DRAW ONLY,,,,22.540,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 24 pts,Status: Random draw only,Estimated Draw Odds: 22.540% from weighted random draw,Trend: Not applicable
DB1224,Resident,23,,RANDOM DRAW ONLY,,,,22.165,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 23 pts,Status: Random draw only,Estimated Draw Odds: 22.165% from weighted random draw,Trend: Not applicable
DB1224,Resident,22,,RANDOM DRAW ONLY,,,,20.980,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 22 pts,Status: Random draw only,Estimated Draw Odds: 20.980% from weighted random draw,Trend: Not applicable
DB1224,Resident,21,,RANDOM DRAW ONLY,,,,20.310,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 21 pts,Status: Random draw only,Estimated Draw Odds: 20.310% from weighted random draw,Trend: Not applicable
DB1224,Resident,20,,RANDOM DRAW ONLY,,,,19.690,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 20 pts,Status: Random draw only,Estimated Draw Odds: 19.690% from weighted random draw,Trend: Not applicable
DB1224,Resident,19,,RANDOM DRAW ONLY,,,,19.150,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 19 pts,Status: Random draw only,Estimated Draw Odds: 19.150% from weighted random draw,Trend: Not applicable
DB1224,Resident,18,,RANDOM DRAW ONLY,,,,17.935,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 18 pts,Status: Random draw only,Estimated Draw Odds: 17.935% from weighted random draw,Trend: Not applicable
DB1224,Resident,17,,RANDOM DRAW ONLY,,,,16.800,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 17 pts,Status: Random draw only,Estimated Draw Odds: 16.800% from weighted random draw,Trend: Not applicable
DB1224,Resident,16,,RANDOM DRAW ONLY,,,,16.380,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 16 pts,Status: Random draw only,Estimated Draw Odds: 16.380% from weighted random draw,Trend: Not applicable
DB1224,Resident,15,,RANDOM DRAW ONLY,,,,15.910,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 15 pts,Status: Random draw only,Estimated Draw Odds: 15.910% from weighted random draw,Trend: Not applicable
DB1224,Resident,14,,RANDOM DRAW ONLY,,,,14.895,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 14 pts,Status: Random draw only,Estimated Draw Odds: 14.895% from weighted random draw,Trend: Not applicable
DB1224,Resident,13,,RANDOM DRAW ONLY,,,,13.905,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 13 pts,Status: Random draw only,Estimated Draw Odds: 13.905% from weighted random draw,Trend: Not applicable
DB1224,Resident,12,,RANDOM DRAW ONLY,,,,13.130,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 12 pts,Status: Random draw only,Estimated Draw Odds: 13.130% from weighted random draw,Trend: Not applicable
DB1224,Resident,11,,RANDOM DRAW ONLY,,,,12.115,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 11 pts,Status: Random draw only,Estimated Draw Odds: 12.115% from weighted random draw,Trend: Not applicable
DB1224,Resident,10,,RANDOM DRAW ONLY,,,,11.195,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 10 pts,Status: Random draw only,Estimated Draw Odds: 11.195% from weighted random draw,Trend: Not applicable
DB1224,Resident,9,,RANDOM DRAW ONLY,,,,10.485,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 9 pts,Status: Random draw only,Estimated Draw Odds: 10.485% from weighted random draw,Trend: Not applicable
DB1224,Resident,8,,RANDOM DRAW ONLY,,,,9.800,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 8 pts,Status: Random draw only,Estimated Draw Odds: 9.800% from weighted random draw,Trend: Not applicable
DB1224,Resident,7,,RANDOM DRAW ONLY,,,,8.685,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 7 pts,Status: Random draw only,Estimated Draw Odds: 8.685% from weighted random draw,Trend: Not applicable
DB1224,Resident,6,,RANDOM DRAW ONLY,,,,7.580,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 6 pts,Status: Random draw only,Estimated Draw Odds: 7.580% from weighted random draw,Trend: Not applicable
DB1224,Resident,5,,RANDOM DRAW ONLY,,,,6.470,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 5 pts,Status: Random draw only,Estimated Draw Odds: 6.470% from weighted random draw,Trend: Not applicable
DB1224,Resident,4,,RANDOM DRAW ONLY,,,,5.360,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 4 pts,Status: Random draw only,Estimated Draw Odds: 5.360% from weighted random draw,Trend: Not applicable
DB1224,Resident,3,,RANDOM DRAW ONLY,,,,4.600,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 3 pts,Status: Random draw only,Estimated Draw Odds: 4.600% from weighted random draw,Trend: Not applicable
DB1224,Resident,2,,RANDOM DRAW ONLY,,,,3.395,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 2 pts,Status: Random draw only,Estimated Draw Odds: 3.395% from weighted random draw,Trend: Not applicable
DB1224,Resident,1,,RANDOM DRAW ONLY,,,,2.275,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 1 pts,Status: Random draw only,Estimated Draw Odds: 2.275% from weighted random draw,Trend: Not applicable
DB1224,Resident,0,,RANDOM DRAW ONLY,,,,1.150,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 0 pts,Status: Random draw only,Estimated Draw Odds: 1.150% from weighted random draw,Trend: Not applicable
DB1224,Nonresident,32,-32,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 32 pts,Status: 32 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,31,-31,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 31 pts,Status: 31 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,30,-30,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 30 pts,Status: 30 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,29,-29,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 29 pts,Status: 29 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,28,-28,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 28 pts,Status: 28 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,27,-27,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 27 pts,Status: 27 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,26,-26,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 26 pts,Status: 26 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,25,-25,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 25 pts,Status: 25 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,24,-24,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 24 pts,Status: 24 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,23,-23,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 23 pts,Status: 23 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,22,-22,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 22 pts,Status: 22 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,21,-21,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 21 pts,Status: 21 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,20,-20,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 20 pts,Status: 20 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,19,-19,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 19 pts,Status: 19 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,18,-18,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 18 pts,Status: 18 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,17,-17,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 17 pts,Status: 17 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,16,-16,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 16 pts,Status: 16 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,15,-15,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 15 pts,Status: 15 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,14,-14,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 14 pts,Status: 14 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,13,-13,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 13 pts,Status: 13 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,12,-12,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 12 pts,Status: 12 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,11,-11,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 11 pts,Status: 11 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,10,-10,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 10 pts,Status: 10 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,9,-9,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 9 pts,Status: 9 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,8,-8,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 8 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,7,-7,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 7 pts,Status: 7 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,6,-6,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 6 pts,Status: 6 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,5,-5,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 5 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,4,-4,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 4 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,3,-3,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 3 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,2,-2,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 2 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,1,-1,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 1 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
DB1224,Nonresident,0,0,DRAWING IN MAX POOL,YELLOW,0,0,0.000,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 0 pts,Status: At guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
