identity_key,actual_draw_year,model_target_year,hunt_code,species,sex_type,weapon,boundary_id,hunt_name,hunt_type,draw_design,season,source_row_count,source_files,identity_status
2026|DB1106|deer|buck|restricted archery,2026,2027,DB1106,Deer,Buck,Restricted Archery,632,Thousand Lakes,Limited Entry,Max/Weighted Split,Aug 15 2026 - Sept 11 2026,13,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1107|deer|buck|restricted muzzleloader,2026,2027,DB1107,Deer,Buck,Restricted Muzzleloader,632,Thousand Lakes,Limited Entry,Max/Weighted Split,Sept 23 2026 - Oct 01 2026,22,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1108|deer|buck|restricted rifle,2026,2027,DB1108,Deer,Buck,Restricted Rifle,632,Thousand Lakes,Limited Entry,Max/Weighted Split,Oct 17 2026 - Oct 25 2026,27,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1109|deer|buck|restricted multiseason,2026,2027,DB1109,Deer,Buck,Restricted Multiseason,632,Thousand Lakes,Limited Entry,Max/Weighted Split,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",23,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1110|deer|buck|muzzleloader,2026,2027,DB1110,Deer,Buck,Muzzleloader,685,"Beaver, East",Limited Entry,Max/Weighted Split,Oct 28 2026 - Nov 05 2026,28,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1111|deer|buck|muzzleloader,2026,2027,DB1111,Deer,Buck,Muzzleloader,672,"Beaver, West",Limited Entry,Max/Weighted Split,Oct 28 2026 - Nov 05 2026,32,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1112|deer|buck|muzzleloader,2026,2027,DB1112,Deer,Buck,Muzzleloader,926,"West Desert, Swasey",Limited Entry,Max/Weighted Split,Oct 28 2026 - Nov 05 2026,14,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1113|deer|buck|muzzleloader,2026,2027,DB1113,Deer,Buck,Muzzleloader,927,Oquirrh/Tintic,Limited Entry,Max/Weighted Split,Oct 28 2026 - Nov 05 2026,25,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1114|deer|buck|muzzleloader,2026,2027,DB1114,Deer,Buck,Muzzleloader,925,Cedar/Stansbury,Limited Entry,Max/Weighted Split,Oct 28 2026 - Nov 05 2026,21,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1115|deer|buck|any legal weapon,2026,2027,DB1115,Deer,Buck,Any Legal Weapon,928,Little Rockies,Limited Entry,Max/Weighted Split,Nov 07 2026 - Nov 30 2026,28,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
"2026|DB1116|deer|buck|san juan, mancos mesa",2026,2027,DB1116,Deer,Buck,"San Juan, Mancos Mesa",929,"San Juan, Mancos Mesa",Limited Entry,Max/Weighted Split,Nov 07 2026 - Nov 30 2026,26,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1118|deer|buck|multiseason,2026,2027,DB1118,Deer,Buck,Multiseason,108,Dolores Triangle,Conservation,,"Arch: Oct 31-Nov 13, 2026 | Any Legal Weapon: Nov 14-22, 2026 | Muzz: Nov 23-Dec 1, 2026",1,pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1119|deer|buck|any legal weapon,2026,2027,DB1119,Deer,Buck,Any Legal Weapon,930,Moab Valley,Limited Entry,Max/Weighted Split,Nov 07 2026 - Nov 22 2026,33,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1120|deer|buck|any legal weapon,2026,2027,DB1120,Deer,Buck,Any Legal Weapon,932,Castle Valley,Limited Entry,Max/Weighted Split,Nov 07 2026 - Nov 22 2026,29,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,unique_identity
2026|DB1121|deer|buck|any legal weapon,2026,2027,DB1121,Deer,Buck,Any Legal Weapon,1,Antelope Island,Limited Entry,Max/Weighted Split,"Nov 16 2026 - Nov 20, 2026",57,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1200|deer|buck|any legal weapon,2026,2027,DB1200,Deer,Buck,Any Legal Weapon,526,Alton,CWMU,Max/Weighted Split,Contact operator for 2026 season dates,59,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1201|deer|buck|any legal weapon,2026,2027,DB1201,Deer,Buck,Any Legal Weapon,526,Alton,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,43,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1202|deer|buck|any legal weapon,2026,2027,DB1202,Deer,Buck,Any Legal Weapon,581,Antelope Creek,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,17,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1203|deer|buck|any legal weapon,2026,2027,DB1203,Deer,Buck,Any Legal Weapon,599,Avintaquin Canyon,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,14,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1204|deer|buck|any legal weapon,2026,2027,DB1204,Deer,Buck,Any Legal Weapon,559,Bally Watts,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,37,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1205|deer|buck|any legal weapon,2026,2027,DB1205,Deer,Buck,Any Legal Weapon,527,Bar J Ranch,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,19,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1206|deer|buck|any legal weapon,2026,2027,DB1206,Deer,Buck,Any Legal Weapon,582,Bear Mountain,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,22,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1207|deer|buck|any legal weapon,2026,2027,DB1207,Deer,Buck,Any Legal Weapon,575,Bear Springs,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,25,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1208|deer|buck|any legal weapon,2026,2027,DB1208,Deer,Buck,Any Legal Weapon,808,Blackhawk,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,20,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1209|deer|buck|any legal weapon,2026,2027,DB1209,Deer,Buck,Any Legal Weapon,500,Blind Spring,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,15,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1211|deer|buck|any legal weapon,2026,2027,DB1211,Deer,Buck,Any Legal Weapon,510,Blue Spring Hills,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,16,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1212|deer|buck|any legal weapon,2026,2027,DB1212,Deer,Buck,Any Legal Weapon,604,Bluebell,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,25,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1213|deer|buck|any legal weapon,2026,2027,DB1213,Deer,Buck,Any Legal Weapon,529,Boobe Hole,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,14,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1215|deer|buck|any legal weapon,2026,2027,DB1215,Deer,Buck,Any Legal Weapon,598,Buckhorn Ranch,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,19,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1216|deer|buck|any legal weapon,2026,2027,DB1216,Deer,Buck,Any Legal Weapon,545,Castle Valley Outdoors,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,23,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1217|deer|buck|any legal weapon,2026,2027,DB1217,Deer,Buck,Any Legal Weapon,560,Causey Spring,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,29,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1219|deer|buck|any legal weapon,2026,2027,DB1219,Deer,Buck,Any Legal Weapon,732,Chimney Rock,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,36,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1222|deer|buck|any legal weapon,2026,2027,DB1222,Deer,Buck,Any Legal Weapon,505,Coldwater Ranch,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,39,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1224|deer|buck|any legal weapon,2026,2027,DB1224,Deer,Buck,Any Legal Weapon,640,Cotton Thomas,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,20,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1227|deer|buck|any legal weapon,2026,2027,DB1227,Deer,Buck,Any Legal Weapon,606,Deer Haven,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,32,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1228|deer|buck|any legal weapon,2026,2027,DB1228,Deer,Buck,Any Legal Weapon,568,Deseret,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,47,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1229|deer|buck|any legal weapon,2026,2027,DB1229,Deer,Buck,Any Legal Weapon,733,Dilly Ranch,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,16,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1230|deer|buck|any legal weapon,2026,2027,DB1230,Deer,Buck,Any Legal Weapon,554,Double R Ranch,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,29,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1231|deer|buck|any legal weapon,2026,2027,DB1231,Deer,Buck,Any Legal Weapon,512,Dove Creek,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,29,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1232|deer|buck|any legal weapon,2026,2027,DB1232,Deer,Buck,Any Legal Weapon,567,Durst Mountain,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,38,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1233|deer|buck|any legal weapon,2026,2027,DB1233,Deer,Buck,Any Legal Weapon,520,East Fork Chalk Creek,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,32,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1234|deer|buck|any legal weapon,2026,2027,DB1234,Deer,Buck,Any Legal Weapon,807,East Zion,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,29,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1236|deer|buck|any legal weapon,2026,2027,DB1236,Deer,Buck,Any Legal Weapon,519,Engineer Springs,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,21,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1237|deer|buck|any legal weapon,2026,2027,DB1237,Deer,Buck,Any Legal Weapon,522,Ensign Ranches,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,48,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1238|deer|buck|any legal weapon,2026,2027,DB1238,Deer,Buck,Any Legal Weapon,579,Folly Ridge,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,33,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1239|deer|buck|any legal weapon,2026,2027,DB1239,Deer,Buck,Any Legal Weapon,514,Fort Ranch,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,20,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1240|deer|buck|any legal weapon,2026,2027,DB1240,Deer,Buck,Any Legal Weapon,806,George Creek,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,15,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1241|deer|buck|any legal weapon,2026,2027,DB1241,Deer,Buck,Any Legal Weapon,497,Golden Spike,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,21,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1242|deer|buck|any legal weapon,2026,2027,DB1242,Deer,Buck,Any Legal Weapon,525,Grass Valley/Clark Canyon,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,37,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1243|deer|buck|any legal weapon,2026,2027,DB1243,Deer,Buck,Any Legal Weapon,530,Grazing Pasture,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,10,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1244|deer|buck|any legal weapon,2026,2027,DB1244,Deer,Buck,Any Legal Weapon,489,Green Canyon,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,31,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1245|deer|buck|any legal weapon,2026,2027,DB1245,Deer,Buck,Any Legal Weapon,573,Guildersleeve,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,31,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1246|deer|buck|any legal weapon,2026,2027,DB1246,Deer,Buck,Any Legal Weapon,577,Hardscrabble,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,27,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1248|deer|buck|any legal weapon,2026,2027,DB1248,Deer,Buck,Any Legal Weapon,555,Heaston East,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,53,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1249|deer|buck|any legal weapon,2026,2027,DB1249,Deer,Buck,Any Legal Weapon,550,Hiawatha,Limited Entry,Max/Weighted Split,Contact Operator for 2026 season dates,27,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
2026|DB1250|deer|buck|any legal weapon,2026,2027,DB1250,Deer,Buck,Any Legal Weapon,495,Indian Creek,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,8,data_truth\draw_results_truth\normalized\canonical_yearly\draw_results_2026_for_2027_canonical_yearly_draw_results.csv; pipeline\RAW\hunt_unit_database\2026\csv\DATABASE.csv,field_conflict
