hunt_code,year,residency,points,eligible_applicants,total_drawn,bonus_permits,regular_permits,total_permits,status,success_ratio,hunt_name,source_file,page_number,p_draw_percent
DB1003,2025,Resident,10,94,1,0,1,1,,1 in 94.0,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,1.0638297872340425
DB1003,2025,Resident,9,110,1,0,1,1,,1 in 110.0,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.9090909090909091
DB1003,2025,Resident,9,110,1,0,1,1,,1 in 110.0,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.9090909090909091
DB1003,2025,Resident,8,132,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.0
DB1003,2025,Resident,8,132,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.0
DB1003,2025,Resident,7,113,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.0
DB1003,2025,Resident,7,113,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.0
DB1003,2025,Resident,6,115,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.0
DB1003,2025,Resident,6,115,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.0
DB1003,2025,Resident,5,100,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.0
DB1003,2025,Resident,5,100,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.0
DB1003,2025,Resident,4,111,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.0
DB1003,2025,Resident,4,111,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.0
DB1003,2025,Resident,3,136,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.0
DB1003,2025,Resident,3,136,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.0
DB1003,2025,Resident,2,144,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.0
DB1003,2025,Resident,2,144,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.0
DB1003,2025,Resident,1,133,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.0
DB1003,2025,Resident,1,133,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.0
DB1003,2025,Resident,0,161,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 Big Game Draw Results.pdf,5,0.0
DB1003,2025,Resident,0,161,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,2025 LE Deer Draw Results.pdf,5,0.0
DB1004,2025,Nonresident,29,1,1,1,0,1,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,100.0
DB1004,2025,Nonresident,29,1,1,1,0,1,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,100.0
DB1004,2025,Nonresident,28,5,3,3,0,3,,1 in 1.7,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,60.0
DB1004,2025,Nonresident,28,5,3,3,0,3,,1 in 1.7,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,60.0
DB1004,2025,Nonresident,27,13,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,27,13,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,26,15,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,26,15,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,25,20,1,0,1,1,,1 in 20.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,5.0
DB1004,2025,Nonresident,25,20,1,0,1,1,,1 in 20.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,5.0
DB1004,2025,Nonresident,24,28,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,24,28,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,23,40,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,23,40,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,22,36,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,22,36,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,21,46,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,21,46,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,20,45,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,20,45,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,19,67,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,19,67,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,18,56,1,0,1,1,,1 in 56.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,1.7857142857142856
DB1004,2025,Nonresident,18,56,1,0,1,1,,1 in 56.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,1.7857142857142856
DB1004,2025,Nonresident,17,78,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,17,78,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,16,330,1,0,1,1,,1 in 330.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.30303030303030304
DB1004,2025,Nonresident,16,330,1,0,1,1,,1 in 330.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.30303030303030304
DB1004,2025,Nonresident,15,173,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,15,173,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,14,140,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,14,140,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,13,138,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,13,138,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,12,108,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,12,108,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,11,120,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,11,120,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,10,163,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,10,163,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,9,150,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,9,150,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,8,196,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,8,196,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,7,156,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,7,156,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,6,190,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,6,190,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,5,189,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,5,189,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,4,179,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,4,179,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,3,182,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,3,182,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,2,216,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,2,216,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,1,195,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,1,195,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,0,217,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Nonresident,0,217,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Resident,26,2,2,2,0,2,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,100.0
DB1004,2025,Resident,26,2,2,2,0,2,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,100.0
DB1004,2025,Resident,25,2,2,2,0,2,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,100.0
DB1004,2025,Resident,25,2,2,2,0,2,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,100.0
DB1004,2025,Resident,24,12,12,12,0,12,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,100.0
DB1004,2025,Resident,24,12,12,12,0,12,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,100.0
DB1004,2025,Resident,23,20,20,20,0,20,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,100.0
DB1004,2025,Resident,23,20,20,20,0,20,,1 in 1.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,100.0
DB1004,2025,Resident,22,75,2,1,1,2,,1 in 37.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,2.666666666666667
DB1004,2025,Resident,22,75,2,1,1,2,,1 in 37.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,2.666666666666667
DB1004,2025,Resident,21,59,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Resident,21,59,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Resident,20,86,1,0,1,1,,1 in 86.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,1.1627906976744187
DB1004,2025,Resident,20,86,1,0,1,1,,1 in 86.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,1.1627906976744187
DB1004,2025,Resident,19,99,3,0,3,3,,1 in 33.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,3.0303030303030303
DB1004,2025,Resident,19,99,3,0,3,3,,1 in 33.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,3.0303030303030303
DB1004,2025,Resident,18,117,2,0,2,2,,1 in 58.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,1.7094017094017095
DB1004,2025,Resident,18,117,2,0,2,2,,1 in 58.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,1.7094017094017095
DB1004,2025,Resident,17,86,5,0,5,5,,1 in 17.2,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,5.813953488372093
DB1004,2025,Resident,17,86,5,0,5,5,,1 in 17.2,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,5.813953488372093
DB1004,2025,Resident,16,117,1,0,1,1,,1 in 117.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.8547008547008548
DB1004,2025,Resident,16,117,1,0,1,1,,1 in 117.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.8547008547008548
DB1004,2025,Resident,15,142,3,0,3,3,,1 in 47.3,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,2.112676056338028
DB1004,2025,Resident,15,142,3,0,3,3,,1 in 47.3,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,2.112676056338028
DB1004,2025,Resident,14,145,1,0,1,1,,1 in 145.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.6896551724137931
DB1004,2025,Resident,14,145,1,0,1,1,,1 in 145.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.6896551724137931
DB1004,2025,Resident,13,164,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Resident,13,164,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Resident,12,177,2,0,2,2,,1 in 88.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,1.1299435028248588
DB1004,2025,Resident,12,177,2,0,2,2,,1 in 88.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,1.1299435028248588
DB1004,2025,Resident,11,171,2,0,2,2,,1 in 85.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,1.1695906432748537
DB1004,2025,Resident,11,171,2,0,2,2,,1 in 85.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,1.1695906432748537
DB1004,2025,Resident,10,161,2,0,2,2,,1 in 80.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,1.2422360248447204
DB1004,2025,Resident,10,161,2,0,2,2,,1 in 80.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,1.2422360248447204
DB1004,2025,Resident,9,187,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Resident,9,187,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Resident,8,230,10,0,10,10,,1 in 23.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,4.3478260869565215
DB1004,2025,Resident,8,230,10,0,10,10,,1 in 23.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,4.3478260869565215
DB1004,2025,Resident,7,177,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Resident,7,177,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Resident,6,174,1,0,1,1,,1 in 174.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.5747126436781609
DB1004,2025,Resident,6,174,1,0,1,1,,1 in 174.0,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.5747126436781609
DB1004,2025,Resident,5,232,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Resident,5,232,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Resident,4,209,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Resident,4,209,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Resident,3,225,2,0,2,2,,1 in 112.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.8888888888888888
DB1004,2025,Resident,3,225,2,0,2,2,,1 in 112.5,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.8888888888888888
DB1004,2025,Resident,2,244,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Resident,2,244,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Resident,1,267,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Resident,1,267,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1004,2025,Resident,0,291,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 Big Game Draw Results.pdf,6,0.0
DB1004,2025,Resident,0,291,0,0,0,0,,,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,2025 LE Deer Draw Results.pdf,6,0.0
DB1005,2025,Nonresident,29,1,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 Big Game Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,29,1,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 LE Deer Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,26,1,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 Big Game Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,26,1,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 LE Deer Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,25,3,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 Big Game Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,25,3,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 LE Deer Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,24,4,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 Big Game Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,24,4,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 LE Deer Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,23,4,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 Big Game Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,23,4,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 LE Deer Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,22,5,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 Big Game Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,22,5,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 LE Deer Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,21,5,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 Big Game Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,21,5,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 LE Deer Draw Results.pdf,7,0.0
DB1005,2025,Nonresident,20,7,0,0,0,0,,,Premium Le Muzzleloader Buck Deer -Henry Mtns - Muzzleloader,2025 Big Game Draw Results.pdf,7,0.0
