hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_shape,source_file,source_sha256,source_row_start,source_continuation_rows_collapsed,validation_status
LO1540,Monroe,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,576,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1541,Mt Dutton,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,577,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1542,Nine Mile,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,578,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1543,North Slope,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,579,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1544,Ogden,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,580,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1546,Panguitch Lake,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,581,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1547,Pine Valley,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,582,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1549,Fishlake,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,583,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1551,"San Juan, Abajo Mtns",Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,584,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1552,Vernal/Bonanza,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,585,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1553,Yellowstone,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,586,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1554,Southwest Desert,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,587,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1555,"Wasatch Mtns, East",Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,588,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1556,"Wasatch Mtns, West",Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,589,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1559,Zion,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,590,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1561,Box Elder,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,591,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1563,Manti/San Rafael,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,592,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1564,Nebo,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,593,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1566,Fillmore,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,594,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1568,Kamas,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,595,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1569,"La Sal, La Sal Mtns",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,596,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1570,Monroe,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,597,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1571,Mt Dutton,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,598,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1572,Nine Mile,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,599,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1573,North Slope,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,600,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1574,Ogden,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,601,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1576,Panguitch Lake,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,602,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1577,Pine Valley,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,603,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1579,Fishlake,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,604,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1581,"San Juan, Abajo Mtns",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,605,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1582,Vernal/Bonanza,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,606,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1583,Yellowstone,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,607,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1584,Southwest Desert,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,608,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1585,"Wasatch Mtns, East",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,609,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1586,"Wasatch Mtns, West",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,610,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1589,Zion,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,611,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1591,Fillmore,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,612,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1592,Kamas,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,613,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1593,Nine Mile,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,614,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1594,Panguitch Lake,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,615,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1595,Pine Valley,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,616,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1596,Fishlake,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,617,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1597,Zion,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,618,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1598,North Slope,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,619,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1599,Chalk Creek,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,620,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1600,Chalk Creek,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,621,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1601,Chalk Creek,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,622,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1602,Chalk Creek,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,623,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1603,East Canyon,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,624,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1604,East Canyon,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,625,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1605,East Canyon,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,626,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1606,East Canyon,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,627,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1607,Morgan-South Rich,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,628,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1608,Morgan-South Rich,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,629,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1609,Morgan-South Rich,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,630,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1610,Morgan-South Rich,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,631,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1611,"Beaver, East",Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,632,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1612,"Beaver, East",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,633,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1613,"Beaver, East",Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,634,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1614,"Beaver, West",Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,635,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1615,"Beaver, West",Buck,Deer,Restricted Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,636,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1616,"Beaver, West",Buck,Deer,Restricted Rifle,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,637,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
