hunt_code,reconciled_bucket,resolution_status,include_in_core_comparable_2026,resolution_rationale,universe_status,likely_cause,prefix,present_in_bible_years,present_in_2025_bible,present_in_2026_bible,present_in_live_2026_hunttable,present_in_database,hanumber_fetch_status,live_presence_status,live_comparison_status,live_shape_status,hunt_name,species,sex_type,weapon,hunt_type,live_res,live_nr,live_total,database_compared_res,database_compared_nr,database_compared_total,species_truth_direct_source_support,species_truth_direct_source_match_support,species_truth_conservation_source_support,species_truth_conservation_source_match_support,species_truth_source_families,species_truth_comparison_statuses,species_truth_total_values,permit_reconciliation_confidence,permit_reconciliation_winner,permit_reconciliation_recommended_total,permit_reconciliation_action,source_url
PB5029,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Box Elder, Puddle Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,14,2,16,14,2,16,no,no,yes,no,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,,HIGH_CONFIRMED_2PLUS,HANUMBER,16,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5030,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Box Elder, Snowville",Pronghorn,Buck,Any Legal Weapon,Limited Entry,28,3,31,28,3,31,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,31,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5031,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Box Elder, West",Pronghorn,Buck,Any Legal Weapon,Limited Entry,30,3,33,30,3,33,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,33,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5032,HISTORICAL_LIBRARY_ONLY,CLOSED_HISTORICAL,no,Historical BIBLE-library code not part of current 2026 live table.,BIBLE_HISTORICAL_ONLY,HISTORICAL_LIBRARY,PB,2020|2021|2022,no,no,no,no,,,,,,,,,,,,,,,,no,no,no,no,,,,,,,,
PB5033,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Fillmore, Oak Creek South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,46,5,51,46,5,51,no,no,yes,no,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,,REVIEW_SOURCE_CONFLICT,HANUMBER,51,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5034,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Kaiparowits,Pronghorn,Buck,Any Legal Weapon,Limited Entry,2,0,2,2,0,2,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,2,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5035,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"La Sal, Potash/South Cisco",Pronghorn,Buck,Any Legal Weapon,Limited Entry,22,2,24,22,2,24,no,no,yes,no,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,,HIGH_CONFIRMED_2PLUS,HANUMBER,24,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5037,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Any Legal Weapon,Limited Entry,89,10,99,89,10,99,no,no,yes,no,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,,REVIEW_SOURCE_CONFLICT,HANUMBER,99,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5038,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Nine Mile, Range Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,13,1,14,13,1,14,no,no,yes,no,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,,HIGH_CONFIRMED_2PLUS,HANUMBER,14,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5039,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"North Slope, Summit",Pronghorn,Buck,Any Legal Weapon,Limited Entry,15,2,17,15,2,17,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,17,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5040,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Any Legal Weapon,Limited Entry,29,3,32,29,3,32,no,no,yes,no,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,,HIGH_CONFIRMED_2PLUS,HANUMBER,32,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5041,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Panguitch Lake/Zion, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,21,2,23,21,2,23,no,no,yes,no,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,,HIGH_CONFIRMED_2PLUS,HANUMBER,23,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5042,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Pine Valley,Pronghorn,Buck,Any Legal Weapon,Limited Entry,21,2,23,21,2,23,no,no,no,no,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,23,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5044,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"San Juan, Hatch Point",Pronghorn,Buck,Any Legal Weapon,Limited Entry,3,0,3,3,0,3,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,3,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5045,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"San Rafael, Desert",Pronghorn,Buck,Any Legal Weapon,Limited Entry,7,1,8,7,1,8,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,8,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5046,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"San Rafael, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,62,7,69,62,7,69,no,no,no,no,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,69,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5047,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Diamond Mtn/Bonanza,Pronghorn,Buck,Any Legal Weapon,Limited Entry,50,6,56,50,6,56,no,no,no,no,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,56,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5048,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Vernal,Pronghorn,Buck,Any Legal Weapon,Limited Entry,54,6,60,54,6,60,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,60,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5049,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Southwest Desert,Pronghorn,Buck,Any Legal Weapon,Limited Entry,94,11,105,94,11,105,no,no,no,no,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,105,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5050,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"West Desert, Riverbed",Pronghorn,Buck,Any Legal Weapon,Limited Entry,73,8,81,73,8,81,no,no,no,no,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,81,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5051,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"West Desert, Rush Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,32,4,36,32,4,36,no,no,yes,no,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,,HIGH_CONFIRMED_2PLUS,HANUMBER,36,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5052,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"West Desert, Snake Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,95,11,106,95,11,106,no,no,yes,no,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,,HIGH_CONFIRMED_2PLUS,HANUMBER,106,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5053,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Nine Mile, Range Creek",Pronghorn,Buck,Archery,Limited Entry,4,0,4,4,0,4,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,4,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5054,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Panguitch Lake/Zion, North",Pronghorn,Buck,Archery,Limited Entry,7,1,8,7,1,8,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,8,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5055,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"San Rafael, Desert",Pronghorn,Buck,Archery,Limited Entry,2,0,2,2,0,2,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,2,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5056,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"San Rafael, North",Pronghorn,Buck,Muzzleloader,Limited Entry,21,2,23,21,2,23,no,no,no,no,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,23,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5058,HISTORICAL_LIBRARY_ONLY,CLOSED_HISTORICAL,no,Historical BIBLE-library code not part of current 2026 live table.,BIBLE_HISTORICAL_ONLY,HISTORICAL_LIBRARY,PB,2020|2021|2022,no,no,no,no,,,,,,,,,,,,,,,,no,no,no,no,,,,,,,,
PB5059,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Muzzleloader,Limited Entry,30,3,33,30,3,33,no,no,no,no,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,33,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5060,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Diamond Mtn/Bonanza,Pronghorn,Buck,Muzzleloader,Limited Entry,17,2,19,17,2,19,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,19,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5061,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Panguitch Lake/Zion, North",Pronghorn,Buck,Muzzleloader,Limited Entry,7,1,8,7,1,8,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,8,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5062,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2020|2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Pine Valley,Pronghorn,Buck,Muzzleloader,Limited Entry,7,1,8,7,1,8,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,8,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5063,HISTORICAL_LIBRARY_ONLY,CLOSED_HISTORICAL,no,Historical BIBLE-library code not part of current 2026 live table.,BIBLE_HISTORICAL_ONLY,HISTORICAL_LIBRARY,PB,2021|2022,no,no,no,no,,,,,,,,,,,,,,,,no,no,no,no,,,,,,,,
PB5064,HISTORICAL_LIBRARY_ONLY,CLOSED_HISTORICAL,no,Historical BIBLE-library code not part of current 2026 live table.,BIBLE_HISTORICAL_ONLY,HISTORICAL_LIBRARY,PB,2021|2022,no,no,no,no,,,,,,,,,,,,,,,,no,no,no,no,,,,,,,,
PB5065,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Fillmore, Oak Creek South",Pronghorn,Buck,Muzzleloader,Limited Entry,15,2,17,15,2,17,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,17,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5066,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2021|2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Muzzleloader,Limited Entry,10,1,11,10,1,11,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,11,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5067,HISTORICAL_LIBRARY_ONLY,CLOSED_HISTORICAL,no,Historical BIBLE-library code not part of current 2026 live table.,BIBLE_HISTORICAL_ONLY,HISTORICAL_LIBRARY,PB,2021|2022,no,no,no,no,,,,,,,,,,,,,,,,no,no,no,no,,,,,,,,
PB5072,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2022|2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Vernal,Pronghorn,Buck,Muzzleloader,Limited Entry,18,2,20,18,2,20,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,20,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5073,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Cache, Rich",Pronghorn,Buck,Any Legal Weapon,Limited Entry,6,0,6,6,0,6,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,6,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5074,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Cache, Rich",Pronghorn,Buck,Archery,Limited Entry,2,0,2,2,0,2,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,2,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5075,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,"Cache, Rich",Pronghorn,Buck,Muzzleloader,Limited Entry,2,0,2,2,0,2,no,no,no,no,,,,HIGH_CONFIRMED_2PLUS,HANUMBER,2,PROMOTE_CANDIDATE_AFTER_REVIEW,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5076,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Parker Mtn,Pronghorn,Buck,Any Legal Weapon,Limited Entry,135,15,150,135,15,150,no,no,no,no,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,150,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
PB5077,CORE_DRAW_RESULTS_CONTINUING,CLOSED_CORE,yes,Present in 2025 BIBLE and fresh 2026 DWR Hunt Planner table.,LIVE_2026_AND_2025_BIBLE,CONTINUITY,PB,2023|2024|2025,yes,no,yes,yes,OK,LIVE_AND_DATABASE,MATCH,LIVE_DWR_RES_NR_SPLIT,Parker Mtn,Pronghorn,Buck,Archery,Limited Entry,45,5,50,45,5,50,no,no,no,no,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,50,REVIEW_BEFORE_PROMOTION,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck
