path,size_bytes,size_mb,tracked,ignored,lfs_tracked,lfs_pointer_payload,family,recommended_home,deploy_target,notes
HUNT-BUILDER/processed_data/statewide_composite_boundaries_2026.geojson,87146863,83.11,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson,87146863,83.11,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/truth_downloads_comprehensive.sqlite,10813440,10.312,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/truth_source_promotion_summary.json,3526,0.003,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/turkey_bonus_predictions_v1.csv,42566,0.041,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/turkey_bonus_report.json,1103,0.001,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/unavailable_boundary_rows_2026.json,24565,0.023,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/unresolved_hunt_boundaries_2026.csv,66,0.0,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/utah_bonus_predictive_manifest.json,7033,0.007,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/youth_draw_predictions_v1.csv,3483,0.003,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data/youth_draw_report.json,1875,0.002,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/processed_data_hunt_database_2026_completeness_report.json,55253,0.053,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/data/runtime-manifest.json,12627,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/2026 ELK BULL L.E MUZZLELOADER.pdf,66295,0.063,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/2026 EXPO DRAW RESULTS.pdf,147980,0.141,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/2026 EXPO DRAW RESULTS.xlsx,20110,0.019,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/data/2025_draw_results_summary_public.xlsx,19875,0.019,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/data/2025_harvest_summary_public.xlsx,18382,0.018,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/data/2026_hunt_units_permit_numbers.xlsx,559643,0.534,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/data/library_page_data.json,1063013,1.014,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/data/library_page_hunts.csv,259866,0.248,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/data/library_page_summary.json,12324,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/data/utah_outfitters_by_hunt_code_hunt_name.xlsx,21785,0.021,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/expo permits/2026 EXPO DRAW RESULTS.pdf,22865,0.022,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/harvest results/extended_archery_permits.xlsx,5743,0.005,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/harvest results/general_bull_any_bull_permits.xlsx,6935,0.007,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/harvest results/spike_only_permits.xlsx,6003,0.006,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/harvest results/statewide_permits.xlsx,7644,0.007,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/harvest results/unit_specific_conservation_expo_bundles.xlsx,6769,0.006,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/harvest results/youth_permits.xlsx,6914,0.007,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/manifests/hard_data_manifest.csv,6405,0.006,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/manifests/hard_data_manifest.json,12324,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/regulations/2025.regs.biggame.pdf,3549167,3.385,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/regulations/2026.biggame.app.pdf,3321983,3.168,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/regulations/2026.regs.cougar.bear.pdf,3008040,2.869,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/regulations/2026.regs.fishing.pdf,3820278,3.643,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/DISPLAY DATA/regulations/2026.regs.turkey.pdf,1647329,1.571,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/data/documents.json,3040,0.003,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/data/library_page_data.json,1063013,1.014,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/data/library_page_hunts.csv,259866,0.248,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/data/library_page_summary.json,12613,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/manifests/hard_data_manifest.csv,6405,0.006,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/public/hard-copy/manifests/hard_data_manifest.json,12613,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/r2-large-file-manifest.csv,22,0.0,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/rebuild-engine-from-projection.js,14107,0.013,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/research.html,53964,0.051,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/schemas/hard-copies.schema.json,492,0.0,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/schemas/hunt-master-canonical-2026.schema (2).json,6908,0.007,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/schemas/hunt-master-canonical-2026.schema.json,3961,0.004,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/schemas/hunt-planner.schema.json,537,0.001,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/schemas/hunt-research.schema.json,482,0.0,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/schemas/outfitter-verification.schema.json,511,0.0,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/schemas/shared.schema.json,443,0.0,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/DWR_COPY_PASTE_WORKFLOW.md,2880,0.003,no,no,no,no,documentation,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/append_elk_general_season_otc_to_2024_permits_fixed.py,3661,0.003,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/apply-current-year-permit-allotments.py,12705,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/apply-deer-buck-drawclass-rules.py,4894,0.005,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/apply-reviewed-live-permit-corrections-2026.py,12065,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/assemble-spin-off-fragments.js,8007,0.008,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/assign-composite-synthetic-boundary-ids-2026.js,6972,0.007,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-2023-harvest-supplements.py,11756,0.011,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-2024-draw-odds-against-database-2025-permits.py,12160,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-2026-dwr-draw-results-vs-database-allotments.py,13493,0.013,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-active-data-feeds.js,40485,0.039,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-bear-cougar-furbearer-guidebook-2026.py,29718,0.028,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-big-game-application-guidebook-2023.py,26867,0.026,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-big-game-application-guidebook-2026.py,22488,0.021,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-big-game-field-regulations-2023.py,22901,0.022,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-big-game-field-regulations-2025.py,26082,0.025,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-buck-deer-pasted-permits-2026.py,11223,0.011,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-canonical-data-drop.js,11381,0.011,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-comprehensive-2026-2025-history-integrity.py,26733,0.025,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-current-active-ea-hunts-2026.py,7348,0.007,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-current-online-hunt-codes-2026.py,14255,0.014,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-database-fragment-manifest.js,17773,0.017,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-database-historical-permit-lineage-2026.py,12553,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-draw-2020-for-2021-source-parity.py,8677,0.008,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-draw-2020-hashed-for-2021-source-parity.py,11210,0.011,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-draw-2022-for-2023-source-parity.py,10524,0.01,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-draw-2023-bg-page-map.py,17187,0.016,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-draw-2023-for-2024-csv-source-parity.py,15108,0.014,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-draw-2023-for-2024-pdf-source-parity.py,12275,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-draw-2023-moose-pdf-sources.py,15907,0.015,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-draw-year-by-year-hardening-2026.py,13094,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-elk-private-lands-el-lo-2026.py,13365,0.013,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-hard-copy-library.py,15117,0.014,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-harvest-2021-for-2022-source-parity.py,8231,0.008,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-harvest-2022-for-2023-source-parity.py,9725,0.009,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-harvest-2023-for-2024-source-parity.py,14797,0.014,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-harvest-2023-moose-gap-fill-candidates.py,13166,0.013,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-harvest-2023-moose-sources.py,13361,0.013,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-harvest-draw-same-year-alignment-2026.py,9434,0.009,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-harvest-results-database-final.py,24251,0.023,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-harvest-year-by-year-hardening-2026.py,19145,0.018,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-hunt-master-canonical-permit-consistency.py,22472,0.021,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-hunt-table-average-age-2026.py,12397,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-huntplanner-network-age-data.mjs,17076,0.016,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-lfs-runtime-canonicalization.py,11350,0.011,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-management-plan-vs-dwr-huntplanner-objectives.js,7040,0.007,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-repo-file-retention.py,31562,0.03,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-research-runtime-sources.js,4325,0.004,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-short-modeled-year-source-gaps.py,21945,0.021,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-site-performance-library-outfitters.js,29099,0.028,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-special-permit-overlays-2026.js,7137,0.007,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-species-sex-subset-files.js,18985,0.018,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/audit-turkey-guidebook-2026.py,20144,0.019,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/augment_hunt_tables_prior_year_harvest.py,17621,0.017,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/backfill-conservation-permit-counts-2026.js,9634,0.009,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/backfill-csvs-from-database.js,10706,0.01,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/backfill_draw_results_2021_2024.py,8453,0.008,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/backfill_elk_age_2024_for_2025.py,4429,0.004,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-2021-for-2022-harvest-age-complete-database.py,8149,0.008,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-2022-for-2023-harvest-age-complete-database.py,14104,0.013,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-2023-for-2024-harvest-age-complete-database.py,13547,0.013,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-2024-harvest-age-complete-database.py,19452,0.019,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-2024-to-2025-pdf-hunt-code-crosswalk.py,15334,0.015,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-all-rac-permit-database-compare.py,16019,0.015,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-all-years-harvest-database.py,22955,0.022,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-bible-hunt-code-year-documents.py,37267,0.036,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-black-bear-production-documents-2026.py,13033,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-canonical-data-chain-report-step3.js,19219,0.018,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-canonical-rebuild.js,739,0.001,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-conservation-area-crosswalk-2026.js,9789,0.009,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/scripts/build-current-historical-hunt-code-crosswalk-2026.py,21880,0.021,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
