hunt_code,residency,points,guaranteed_at_2026,point_pool_zone,display_2026_max_point_pool,expected_display,status
EA1272,Resident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1272,Resident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,3,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,4,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,5,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,6,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,7,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,8,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,9,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,10,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,11,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,12,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,13,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,14,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,15,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,16,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,17,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,18,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,19,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,20,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,21,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,22,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,23,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,24,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,25,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,26,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,27,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,28,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,29,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,30,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,31,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1273,Resident,32,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1274,Resident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1276,Resident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,3,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,4,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,5,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,6,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,7,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,8,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,9,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,10,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,11,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,12,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,13,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,14,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,15,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,16,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,17,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,18,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,19,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,20,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,21,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,22,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,23,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,24,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,25,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,26,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,27,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,28,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,29,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,30,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,31,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1277,Resident,32,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EA1278,Resident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
