source_family,source_file,source_row_count,hunt_code,source_hunt_name,species,sex_type,weapon,hunt_type,hunt_class,source_res,source_nr,source_total,source_permit_shape,mapping_status,notes,comparison_status,current_reconciliation_confidence,current_reconciliation_winner,recommended_res,recommended_nr,recommended_total,database_res,database_nr,database_total,database_hunt_name,database_hunt_type,database_hunt_class,database_source
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Black Bear - Limited Entry - Fall, Any Legal Weapon - Boulder/Kaiparowits",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Black Bear - Limited Entry - Spring, Any Legal Weapon, No Bait - Book Cliffs, Bitter Creek/South",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Black Bear - Limited Entry - Spring, Any Legal Weapon, No Bait - Diamond Mtn/Vernal/Bonanza",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Black Bear - Limited Entry - Spring, Any Legal Weapon, No Bait - Manti North",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Black Bear - Limited Entry - Spring, Any Legal Weapon, No Bait - Nebo",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,"Black Bear - Limited Entry - Spring, Any Legal Weapon, No Bait - San Juan",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Desert Bighorn Sheep - Once-in-a-lifetime - - Kaiparowits, East",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Desert Bighorn Sheep - Once-in-a-lifetime - - San Rafael, North",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Rocky Mtn. Bighorn Sheep - Once-in-a-lifetime - - Box Elder, Newfoundland Mtn (early)",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Rocky Mtn. Bighorn Sheep - Once-in-a-lifetime - - Fillmore, Oak Creek (early)",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Mountain Goat - Once-in-a-lifetime - Hunter Choice Archery - Nebo,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Mountain Goat - Once-in-a-lifetime - Hunter Choice - Beaver Early,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,"Turkey - Public Lands - Spring, Limited Entry - Northern Area",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Turkey - Public Lands - Spring, Limited Entry - Northeastern Area",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Turkey - Public Lands - Spring, Limited Entry - Central Area",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,"Turkey - Public Lands - Spring, Limited Entry - Southern Area",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Turkey - Public Lands - Spring, Limited Entry - Southeastern Area",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,4,,"Buck Deer - Limited Entry - Any Legal Weapon - Book Cliffs, North",,,,,,,,4,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=4,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,3,,"Buck Deer - Limited Entry - Any Legal Weapon - Book Cliffs, South",,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,2,,Buck Deer - Limited Entry - Archery - Book Cliffs,,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,3,,Buck Deer - Limited Entry - Muzzleloader - Book Cliffs,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Buck Deer - Limited Entry - Muzzleloader - Cache, Crawford Mtn",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Buck Deer - Limited Entry - Late-season Muzzleloader - Manti/San Rafael,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,2,,"Buck Deer - Limited Entry - Any Legal Weapon - Fillmore, Oak Creek LE",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Buck Deer - Premium Limited Entry - Premium Any Legal Weapon - Henry Mtns,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,3,,Buck Deer - Premium Limited Entry - Premium Any Legal Weapon - Paunsaugunt,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Buck Deer - Premium Limited Entry - Premium Archery - Paunsaugunt,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Buck Deer - Premium Limited Entry - Premium Muzzleloader - Paunsaugunt,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Buck Deer - Limited Entry - Management Buck, Any Legal Weapon - Paunsaugunt",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Buck Deer - Limited Entry - Late-season Muzzleloader - Pine Valley,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,2,,"Buck Deer - Limited Entry - Any Legal Weapon - San Juan, Elk Ridge",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,3,,Buck Deer - Limited Entry - Any Legal Weapon - Diamond Mtn,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Buck Deer - Limited Entry - Archery - Diamond Mtn,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Buck Deer - Limited Entry - Muzzleloader - Diamond Mtn,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Buck Deer - Limited Entry - Late-season Muzzleloader - Wasatch Mtns, West",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Buck Deer - Limited Entry - Late-season Muzzleloader - Wasatch Mtns, East",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,4,,"Buck Deer - Limited Entry - Any Legal Weapon - West Desert, Vernon",,,,,,,,4,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=4,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,3,,"Buck Deer - Limited Entry - Archery - West Desert, Vernon",,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,2,,"Buck Deer - Limited Entry - Muzzleloader - West Desert, Vernon",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Buck Deer - Limited Entry - Late-season Muzzleloader - Zion,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (mid) - Beaver, East",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (late) - Beaver, East",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Archery - Beaver, East",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Archery (late) - Beaver, East",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (mid) - Book Cliffs, Bitter Creek/East",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (late) - Book Cliffs, Bitter Creek/East",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Archery - Book Cliffs, Bitter Creek/East",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Archery - Cache, Meadowville",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (early) - Cache, South",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Archery - Cache, South",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Diamond Mtn,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Diamond Mtn,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Archery - Diamond Mtn,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,2,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Manti,,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,5,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Manti,,,,,,,,5,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=5,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,3,,Bull Elk - Limited Entry - Any Legal Weapon (late) - Manti,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,3,,Bull Elk - Limited Entry - Archery - Manti,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,3,,Bull Elk - Limited Entry - Muzzleloader - Manti,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Nebo/San Pitch Mtns,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Nebo/San Pitch Mtns,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Archery - Nebo/San Pitch Mtns,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (late) - Fillmore, Pahvant",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Archery - Fillmore, Pahvant",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (early) - La Sal, La Sal Mtns",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,2,,"Bull Elk - Limited Entry - Any Legal Weapon (mid) - La Sal, La Sal Mtns",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (late) - La Sal, La Sal Mtns",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,"Bull Elk - Limited Entry - Archery - La Sal, La Sal Mtns",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Mt Dutton,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (late) - Mt Dutton,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Archery - Mt Dutton,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Panguitch Lake,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Panguitch Lake,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_PERMIT_DRAW_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO PERMIT DRAW.csv,1,,Bull Elk - Limited Entry - Archery - Panguitch Lake,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
