hunt_code,prefix,report_year,model_year,raw_observed_in_source,interpreted_status,continuity_status,first_seen_report_year,last_seen_report_year,notes
BI6533,BI,2025,2026,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2022,2023,The code has not reappeared in later scanned source years through 2026.
BI6533,BI,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2022,2023,The code has not reappeared in later scanned source years through 2026.
BI6534,BI,2020,2021,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2022,2026,No source evidence before first observed year in this audit window.
BI6534,BI,2021,2022,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2022,2026,No source evidence before first observed year in this audit window.
BI6534,BI,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6534,BI,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6534,BI,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6534,BI,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6534,BI,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6535,BI,2020,2021,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2022,2026,No source evidence before first observed year in this audit window.
BI6535,BI,2021,2022,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2022,2026,No source evidence before first observed year in this audit window.
BI6535,BI,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6535,BI,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6535,BI,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6535,BI,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6535,BI,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6536,BI,2020,2021,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2022,2026,No source evidence before first observed year in this audit window.
BI6536,BI,2021,2022,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2022,2026,No source evidence before first observed year in this audit window.
BI6536,BI,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6536,BI,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6536,BI,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6536,BI,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6536,BI,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2022,2026,Source PDF contains the hunt code in this report year.
BI6537,BI,2020,2021,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2023,2026,No source evidence before first observed year in this audit window.
BI6537,BI,2021,2022,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2023,2026,No source evidence before first observed year in this audit window.
BI6537,BI,2022,2023,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2023,2026,No source evidence before first observed year in this audit window.
BI6537,BI,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2023,2026,Source PDF contains the hunt code in this report year.
BI6537,BI,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2023,2026,Source PDF contains the hunt code in this report year.
BI6537,BI,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2023,2026,Source PDF contains the hunt code in this report year.
BI6537,BI,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2023,2026,Source PDF contains the hunt code in this report year.
BI6539,BI,2020,2021,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2026,2026,No source evidence before first observed year in this audit window.
BI6539,BI,2021,2022,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2026,2026,No source evidence before first observed year in this audit window.
BI6539,BI,2022,2023,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2026,2026,No source evidence before first observed year in this audit window.
BI6539,BI,2023,2024,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2026,2026,No source evidence before first observed year in this audit window.
BI6539,BI,2024,2025,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2026,2026,No source evidence before first observed year in this audit window.
BI6539,BI,2025,2026,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2026,2026,No source evidence before first observed year in this audit window.
BI6539,BI,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2026,2026,Source PDF contains the hunt code in this report year.
BR1000,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1000,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1000,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1000,BR,2023,2024,NO,LIKELY_CONTINUED_NOT_OBSERVED,TEMPORARY_SOURCE_GAP_BEFORE_REAPPEARANCE,2020,2026,"The code is absent this year but reappears later, so do not treat this as termination."
BR1000,BR,2024,2025,NO,LIKELY_CONTINUED_NOT_OBSERVED,TEMPORARY_SOURCE_GAP_BEFORE_REAPPEARANCE,2020,2026,"The code is absent this year but reappears later, so do not treat this as termination."
BR1000,BR,2025,2026,NO,LIKELY_CONTINUED_NOT_OBSERVED,TEMPORARY_SOURCE_GAP_BEFORE_REAPPEARANCE,2020,2026,"The code is absent this year but reappears later, so do not treat this as termination."
BR1000,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1008,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1008,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1008,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1008,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1008,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1008,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1008,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1009,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1009,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1009,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1009,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1009,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1009,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1009,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1010,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1010,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1010,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1010,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1010,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1010,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1010,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1011,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1011,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1011,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1011,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1011,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1011,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1011,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1012,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1012,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1012,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1012,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1012,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1012,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1012,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1013,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1013,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1013,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1013,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1013,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1013,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1013,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1015,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1015,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1015,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1015,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1015,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1015,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1015,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1016,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1016,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1016,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1016,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1016,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1016,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1016,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1017,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1017,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1017,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1017,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1017,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1017,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR1017,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7000,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7000,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7000,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7000,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7000,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7000,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7000,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7001,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7001,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7001,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7001,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7001,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7001,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7001,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7003,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7003,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7003,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7003,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7003,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7003,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7003,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7004,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7004,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7004,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7004,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7004,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7004,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7004,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7005,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7005,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7005,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7005,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7005,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7005,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7005,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7007,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7007,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7007,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7007,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7007,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7007,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7007,BR,2026,2027,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7008,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
BR7008,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
BR7008,BR,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
BR7008,BR,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
BR7008,BR,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
BR7008,BR,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
BR7008,BR,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
BR7009,BR,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
BR7009,BR,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2026,Source PDF contains the hunt code in this report year.
