hunt_code,hunt_name,species,sex_type,weapon,hunt_type,permits_2025_res,permits_2025_nr,permits_2025_total,database_allotment_2026_res,database_allotment_2026_nr,database_allotment_2026_total,recommended_2026_res,recommended_2026_nr,recommended_2026_total,allotment_vs_2025_status,recommended_vs_2025_status,permit_allotment_2026_source,permit_allotment_2026_status,recommended_winner_source,recommended_confidence,recommended_source_support_count,risk_classification,notes
LO1595,Pine Valley,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,,,,,,1,,,,RIGHT_BLANK,BOTH_BLANK,,,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,NO_2025_NUMERIC_MATCH,
LO1596,Fishlake,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,,,,,,1,,,,RIGHT_BLANK,BOTH_BLANK,,,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,NO_2025_NUMERIC_MATCH,
LO1597,Zion,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,,,,,,1,,,,RIGHT_BLANK,BOTH_BLANK,,,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,NO_2025_NUMERIC_MATCH,
LO1598,North Slope,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1599,Chalk Creek,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1600,Chalk Creek,Deer,Buck,Archery,General Season - Private Land Only,235,9,244,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1601,Chalk Creek,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1602,Chalk Creek,Deer,Buck,Muzzleloader,General Season - Private Land Only,134,1,135,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1603,East Canyon,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1604,East Canyon,Deer,Buck,Archery,General Season - Private Land Only,163,4,167,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1605,East Canyon,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1606,East Canyon,Deer,Buck,Muzzleloader,General Season - Private Land Only,82,4,86,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1607,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1608,Morgan-South Rich,Deer,Buck,Archery,General Season - Private Land Only,142,3,145,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1609,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1610,Morgan-South Rich,Deer,Buck,Muzzleloader,General Season - Private Land Only,78,1,79,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1611,"Beaver, East",Deer,Buck,Archery,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1612,"Beaver, East",Deer,Buck,Muzzleloader,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1613,"Beaver, East",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1614,"Beaver, West",Deer,Buck,Archery,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1615,"Beaver, West",Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1616,"Beaver, West",Deer,Buck,Restricted Rifle,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1617,"West Desert, Swasey",Deer,Buck,Archery,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1618,"West Desert, Swasey",Deer,Buck,Muzzleloader,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1619,"West Desert, Swasey",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1620,Oquirrh/Tintic,Deer,Buck,Archery,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1621,Oquirrh/Tintic,Deer,Buck,Muzzleloader,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1622,Oquirrh/Tintic,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1623,Cedar/Stansbury,Deer,Buck,Archery,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1624,Cedar/Stansbury,Deer,Buck,Muzzleloader,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1625,Cedar/Stansbury,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1627,Cache,Deer,Buck,Restricted Rifle,General Season - Private Land Only,,,,,,2,,,,RIGHT_BLANK,BOTH_BLANK,,,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,NO_2025_NUMERIC_MATCH,
LO1628,Cache,Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,,,,,,2,,,,RIGHT_BLANK,BOTH_BLANK,,,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,NO_2025_NUMERIC_MATCH,
LO1629,Boulder/Kaiparowits,Deer,Buck,Restricted Rifle,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1630,Boulder/Kaiparowits,Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,,,,,,,,,,BOTH_BLANK,BOTH_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LO1631,Box Elder,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,,,,,,1,,,,RIGHT_BLANK,BOTH_BLANK,,,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,NO_2025_NUMERIC_MATCH,
LP5025,Beaver - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,15,1,16,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LP5031,"Box Elder, West - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,10,2,12,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LP5033,"Fillmore, Oak Creek South - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,8,2,10,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LP5046,"San Rafael, North - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,10,2,12,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LP5049,Southwest Desert - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,31,6,37,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
LP5051,"West Desert, Rush Valley - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,5,2,7,,,,,,,LEFT_BLANK,LEFT_BLANK,,,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
MA1005,Morgan-South Rich,Moose,Antlerless,Any Legal Weapon,General Season,2,1,3,6,1,7,2,1,3,DIFFERS,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,2,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MA1006,"Wasatch Mtns, West",Moose,Antlerless,Any Legal Weapon,Once-in-a-lifetime,2,1,3,4,1,5,4,1,5,DIFFERS,DIFFERS,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,HANUMBER,MEDIUM_SINGLE_SOURCE,1,NO_2025_NUMERIC_MATCH,
MA1007,Morgan-South Rich,Moose,Antlerless,Archery,General Season,,,,3,0,3,2,0,2,RIGHT_BLANK,RIGHT_BLANK,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,2,NO_2025_NUMERIC_MATCH,
MA1008,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,Antlerless,Any Legal Weapon,General Season,,,,4,1,5,2,0,2,RIGHT_BLANK,RIGHT_BLANK,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,2,NO_2025_NUMERIC_MATCH,
MA1009,Causey Spring CWMU,Moose,Antlerless,Any Legal Weapon,CWMU,,,,1,0,1,1,0,1,RIGHT_BLANK,RIGHT_BLANK,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,NO_2025_NUMERIC_MATCH,
MA1010,Deseret CWMU,Moose,Antlerless,Any Legal Weapon,CWMU,,,,2,0,2,2,0,2,RIGHT_BLANK,RIGHT_BLANK,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,NO_2025_NUMERIC_MATCH,
MA1011,Beaver Hollow,Moose,Antlerless,Any Legal Weapon,CWMU,,,,,,1,,,1,RIGHT_BLANK,RIGHT_BLANK,2026_CURRENT_PERMIT_RECONCILIATION:HUNTTABLE,RECONCILED_2026_RECOMMENDED_TOTAL_ONLY,HUNTTABLE,MEDIUM_SINGLE_SOURCE,1,NO_2025_NUMERIC_MATCH,
MB1000,Moose - Statewide Permit,Moose,Bull,Any Legal Weapon,Statewide,,,,,,1,,,1,RIGHT_BLANK,RIGHT_BLANK,2026_CURRENT_PERMIT_RECONCILIATION:UTAHDRAWS,RECONCILED_2026_RECOMMENDED_TOTAL_ONLY,UTAHDRAWS,MEDIUM_SINGLE_SOURCE,1,NO_2025_NUMERIC_MATCH,
MB6000,Cache,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,5,1,6,14,3,17,14,3,17,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6001,Chalk Creek,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,1,0,1,4,0,4,4,0,4,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6002,East Canyon,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,2,0,2,5,0,5,5,0,5,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6003,"East Canyon, Morgan-Summit",Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,2,0,2,5,0,5,5,0,5,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6004,Kamas,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,1,0,1,6,0,6,6,0,6,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6005,Morgan-South Rich,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,1,1,2,6,0,6,6,0,6,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6006,"North Slope, Summit",Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,10,1,11,20,3,23,20,3,23,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6007,"North Slope, Three Corners/West Daggett",Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,3,1,4,6,2,8,6,2,8,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6008,Ogden,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,4,1,5,7,0,7,7,0,7,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6009,Diamond Mtn/Vernal,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,1,0,1,2,0,2,2,0,2,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6010,Yellowstone,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,1,0,1,6,0,6,6,0,6,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6011,Wasatch Mtns/Central Mtns,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,10,1,11,19,3,22,19,3,22,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
MB6012,Box Elder,Moose,Bull,Any Legal Weapon,Once-in-a-lifetime,,,,2,0,2,2,0,2,RIGHT_BLANK,RIGHT_BLANK,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
MB6200,Bear Springs CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6201,Beaver Hollow CWMU,Moose,Bull,Any Legal Weapon,CWMU,,,,1,0,1,1,0,1,RIGHT_BLANK,RIGHT_BLANK,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,NO_2025_NUMERIC_MATCH,
MB6202,Causey Spring CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6206,Deseret CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6207,Durst Mountain CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6208,East Fork Chalk Creek CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,2,0,2,2,0,2,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,NO_2025_NUMERIC_MATCH,
MB6209,Ensign Ranches CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6211,Grass Valley/Clark Canyon CWMU,Moose,Bull,Any Legal Weapon,CWMU,2,0,2,4,0,4,4,0,4,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,NO_2025_NUMERIC_MATCH,
MB6217,Sharp Mountain CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6219,Skull Crack CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,2,0,2,2,0,2,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,NO_2025_NUMERIC_MATCH,
MB6220,South Canyon CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6222,Strawberry Ridge CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6223,Three C CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6224,Two Bear CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6225,Wallsburg CWMU,Moose,Bull,Any Legal Weapon,CWMU,,,,1,0,1,1,0,1,RIGHT_BLANK,RIGHT_BLANK,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_OIL_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,NO_2025_NUMERIC_MATCH,
MB6240,Chimney Rock CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6251,Hardscrabble CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6254,SJ Ranch CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6256,Woodruff Creek South CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
