hunt_code,field_name,feeder_source_file,feeder_value,target_value,comparison_status,notes
BR7307,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7307,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,4,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7307,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,50,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7307,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7307,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,4.7,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7307,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7307,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7307,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7307,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7307,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,total_only,total_only,MATCH,Feeder values preserved in target set.
BR7307,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 10.0 or 10.0%|~1 in 2.0 or 50.0%|~1 in 21.0 or 4.8%|~1 in 29.0 or 3.4%|~1 in 3.0 or 33.3%|~1 in 7.0 or 14.3%|~1 in 8.0 or 12.5%,0|25|4|5.56|7.14|~1 in 1.0 or 100.0%|~1 in 10.0 or 10.0%|~1 in 2.0 or 50.0%|...(+5 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
BR7308,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,North Slope Three Corners/West Daggett,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Black Bear,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Multiseason,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Limited Entry - Multiseason,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
BR7308,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
BR7308,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
BR7308,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
BR7308,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA|RANDOM ONLY,INSUFFICIENT DATA|RANDOM ONLY,MATCH,Feeder values preserved in target set.
BR7308,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,YELLOW,YELLOW,MATCH,Feeder values preserved in target set.
BR7308,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|0.5|0.7|1.0|1.5|1.8|10.0|15.0|...(+4 more),0|1.5|1.8|10|100|15|2.7|3.3|...(+4 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
BR7308,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.005000|0.006667|0.010000|0.015000|0.018333|0.026667|0.033333|...(+4 more),0|0.005|0.0067|0.01|0.015|0.0183|0.0267|0.0333|...(+4 more),MISMATCH,Feeder and target values diverge with no overlap.
BR7308,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.050000|0.100000|0.366667,0|0.05|0.1|0.3667,MISMATCH,Feeder and target values diverge with no overlap.
BR7308,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.055000|0.056667|0.060000|0.065000|0.068333|0.076667|0.083333|...(+4 more),0.05|0.055|0.0567|0.06|0.065|0.0683|0.0767|0.0833|...(+4 more),MISMATCH,Feeder and target values diverge with no overlap.
BR7308,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,1,1,MATCH,Feeder values preserved in target set.
BR7308,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,0,0,MATCH,Feeder values preserved in target set.
BR7308,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,1,1,MATCH,Feeder values preserved in target set.
BR7308,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,0,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,8.7,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,INSUFFICIENT DATA|RANDOM ONLY,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7308,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 2.0 or 50.0%,0|14.29|~1 in 2.0 or 50.0%,IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
BR7309,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Panguitch Lake/Zion,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Black Bear,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Multiseason,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Limited Entry - Multiseason,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
BR7309,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
BR7309,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
BR7309,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
BR7309,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,BEHIND|INSUFFICIENT DATA|MAX POOL,BEHIND|INSUFFICIENT DATA|MAX POOL,MATCH,Feeder values preserved in target set.
BR7309,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,YELLOW,YELLOW,MATCH,Feeder values preserved in target set.
BR7309,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|0.7|1.0|1.4|1.7|100.0|12.9|19.4|...(+6 more),0|1.4|1.7|100|12.9|19.4|19.9|2.3|...(+5 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
BR7309,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.007185|0.009551|0.014239|0.016561|0.023439|0.031298|0.055859|...(+6 more),0|0.0072|0.0096|0.0142|0.0166|0.0234|0.0313|0.0559|...(+6 more),MISMATCH,Feeder and target values diverge with no overlap.
BR7309,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.005859|0.011949|0.027007|0.078513|0.143541|0.149072|0.950000,0|0.0059|0.0119|0.027|0.0785|0.1435|0.1491|0.95,MISMATCH,Feeder and target values diverge with no overlap.
BR7309,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.057185|0.059551|0.064239|0.066561|0.073439|0.081298|0.105859|...(+6 more),0.05|0.0572|0.0596|0.0642|0.0666|0.0734|0.0813|0.1059|...(+6 more),MISMATCH,Feeder and target values diverge with no overlap.
BR7309,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,max_point_pool|max_pool_guaranteed|random_pool,max_point_pool|max_pool_guaranteed|random_pool,MATCH,Feeder values preserved in target set.
BR7309,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,4,4,MATCH,Feeder values preserved in target set.
BR7309,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,0,0,MATCH,Feeder values preserved in target set.
BR7309,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,4,4,MATCH,Feeder values preserved in target set.
BR7309,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,50,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,4.8,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,BEHIND|INSUFFICIENT DATA|MAX POOL,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7309,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 6.0 or 16.7%|~1 in 7.0 or 14.3%,0|100|16.67|50|~1 in 1.0 or 100.0%|~1 in 6.0 or 16.7%|~1 in 7.0 or 14.3%,IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
BR7310,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Boulder/Kaiparowits,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Black Bear,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Multiseason,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,,Limited Entry - Multiseason,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
BR7310,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
BR7310,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
BR7310,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
BR7310,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,BEHIND|INSUFFICIENT DATA|MAX POOL|ON EDGE|RANDOM ONLY,BEHIND|INSUFFICIENT DATA|MAX POOL|ON EDGE|RANDOM ONLY,MATCH,Feeder values preserved in target set.
BR7310,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,YELLOW,YELLOW,MATCH,Feeder values preserved in target set.
BR7310,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|1.1|1.5|100.0|16.6|2.2|20.3|3.3|...(+13 more),0|1.1|1.5|100|16.6|2.2|20.3|3.3|...(+13 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
BR7310,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.010909|0.014545|0.021818|0.032727|0.035363|0.041794|0.048022|...(+13 more),0|0.0109|0.0145|0.0218|0.0327|0.0354|0.0418|0.048|...(+13 more),MISMATCH,Feeder and target values diverge with no overlap.
BR7310,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.001061|0.022727|0.041116|0.115992|0.152746|0.283892|0.295455|...(+6 more),0|0.0011|0.0227|0.0411|0.116|0.1527|0.2839|0.2955|...(+6 more),MISMATCH,Feeder and target values diverge with no overlap.
BR7310,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.060909|0.064545|0.071818|0.082727|0.085363|0.091794|0.098022|...(+13 more),0.05|0.0609|0.0645|0.0718|0.0827|0.0854|0.0918|0.098|...(+13 more),MISMATCH,Feeder and target values diverge with no overlap.
BR7310,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,max_point_pool|max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,max_point_pool|max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,MATCH,Feeder values preserved in target set.
BR7310,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,10,10,MATCH,Feeder values preserved in target set.
BR7310,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,1,1,MATCH,Feeder values preserved in target set.
BR7310,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,11,11,MATCH,Feeder values preserved in target set.
BR7310,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,42,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,6.2,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,BEHIND|INSUFFICIENT DATA|MAX POOL|ON EDGE|RANDOM ONLY,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
BR7310,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 2.0 or 50.0%|~1 in 3.0 or 33.3%|~1 in 4.0 or 25.0%|~1 in 7.0 or 14.3%,0|100|11.11|20|~1 in 1.0 or 100.0%|~1 in 2.0 or 50.0%|~1 in 3.0 or 33.3%|~1 in 4.0 or 25.0%|...(+1 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
