source_family,source_file,source_row_count,hunt_code,source_hunt_name,species,sex_type,weapon,hunt_type,hunt_class,source_res,source_nr,source_total,source_permit_shape,mapping_status,notes
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1516,Panguitch Lake,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1517,Pine Valley,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1518,Boulder/Kaiparowits,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1519,Fishlake,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1521,"San Juan, Abajo Mtns",Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1522,Vernal/Bonanza,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1523,Yellowstone,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1524,Southwest Desert,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1525,"Wasatch Mtns, East",Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1526,"Wasatch Mtns, West",Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1529,Zion,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1531,Box Elder,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1533,Manti/San Rafael,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1534,Nebo,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1536,Fillmore,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1538,Kamas,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1539,"La Sal, La Sal Mtns",Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1540,Monroe,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1541,Mt Dutton,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1542,Nine Mile,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1543,North Slope,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1544,Ogden,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1546,Panguitch Lake,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1547,Pine Valley,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1549,Fishlake,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1551,"San Juan, Abajo Mtns",Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1552,Vernal/Bonanza,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1553,Yellowstone,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1554,Southwest Desert,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1555,"Wasatch Mtns, East",Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1556,"Wasatch Mtns, West",Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1559,Zion,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1561,Box Elder,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1563,Manti/San Rafael,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1564,Nebo,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1566,Fillmore,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1568,Kamas,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1569,"La Sal, La Sal Mtns",Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1570,Monroe,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1571,Mt Dutton,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1572,Nine Mile,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1573,North Slope,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1574,Ogden,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1576,Panguitch Lake,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1577,Pine Valley,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1579,Fishlake,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1581,"San Juan, Abajo Mtns",Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1582,Vernal/Bonanza,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1583,Yellowstone,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1584,Southwest Desert,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1585,"Wasatch Mtns, East",Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1586,"Wasatch Mtns, West",Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1589,Zion,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1591,Fillmore,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1592,Kamas,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1593,Nine Mile,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1594,Panguitch Lake,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1595,Pine Valley,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1596,Fishlake,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1597,Zion,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1598,North Slope,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1599,Chalk Creek,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1600,Chalk Creek,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1601,Chalk Creek,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1602,Chalk Creek,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1603,East Canyon,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1604,East Canyon,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1605,East Canyon,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1606,East Canyon,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1607,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1608,Morgan-South Rich,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1609,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1610,Morgan-South Rich,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1611,"Beaver, East",Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1612,"Beaver, East",Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1613,"Beaver, East",Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1614,"Beaver, West",Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1615,"Beaver, West",Deer,Buck,Restricted Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1616,"Beaver, West",Deer,Buck,Restricted Rifle,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1617,"West Desert, Swasey",Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1618,"West Desert, Swasey",Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1619,"West Desert, Swasey",Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1620,Oquirrh/Tintic,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1621,Oquirrh/Tintic,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1622,Oquirrh/Tintic,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1623,Cedar/Stansbury,Deer,Buck,Archery,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1624,Cedar/Stansbury,Deer,Buck,Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1625,Cedar/Stansbury,Deer,Buck,Any Legal Weapon (Late),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1627,Cache,Deer,Buck,Restricted Rifle,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1628,Cache,Deer,Buck,Restricted Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1629,Boulder/Kaiparowits,Deer,Buck,Restricted Rifle,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1630,Boulder/Kaiparowits,Deer,Buck,Restricted Muzzleloader,L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,LO1631,Box Elder,Deer,Buck,Any Legal Weapon (Early),L.E.,private only,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1001,"Box Elder, West Bear River",Deer,Antlerless,"Archery, Muzzleloader, Shotgun",General Season,,,,30,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1002,"Box Elder, West Bear River",Deer,Antlerless,"Archery, Muzzleloader, Shotgun",General Season,,,,30,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1003,"Monroe/Plateau, Sevier Valley",Deer,Antlerless,"Archery, Muzzleloader, Shotgun",General Season,,,,15,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1009,"Pine Valley, Enterprise",Deer,Antlerless,Any Legal Weapon,General Season,,,,25,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,2,DA1011,George Creek CWMU,Deer,Antlerless,Any Legal Weapon,CWMU,,5,,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,continuation_rows=1
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,2,DA1012,Junction Valley CWMU,Deer,Antlerless,Any Legal Weapon,CWMU,,15,,15,RES_NR_SPLIT,DIRECT_HUNT_CODE,continuation_rows=1
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,2,DA1013,Mt Carmel CWMU,Deer,Antlerless,Any Legal Weapon,CWMU,,5,,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,continuation_rows=1
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1018,"Pine Valley, New Harmony",Deer,Antlerless,"Archery, Muzzleloader, Shotgun",General Season,,,,20,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1027,"East Canyon, Davis-North Salt Lake",Deer,Antlerless,Any Legal Weapon,General Season,,,,30,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1030,"Nine Mile, Price River Valley",Deer,Antlerless,Archery,General Season,,,,25,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1031,"Oquirrh-Stansbury, Settlement Cyn",Deer,Antlerless,Archery,General Season,,,,20,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1033,"San Juan, Monticello",Deer,Antlerless,Archery,General Season,,,,5,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1041,"Nine Mile, Green River Valley",Deer,Antlerless,Any Legal Weapon,General Season,,,,15,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1042,"San Juan, Monticello",Deer,Antlerless,Archery,General Season,,,,5,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1045,"Fillmore, Oak City",Deer,Antlerless,Archery,General Season,,,,20,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1046,"Nine Mile, Price River Valley",Deer,Antlerless,"Archery, Muzzleloader, Shotgun",General Season,,,,25,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1047,Vernal-Ouray Valley,Deer,Antlerless,Any Legal Weapon,General Season,,,,25,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
DEER_DOE_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer doe.csv,1,DA1048,Fillmore City,Deer,Antlerless,Archery,General Season,,,,15,TOTAL_ONLY,DIRECT_HUNT_CODE,continuation_rows=0
