row_number,hunt_code,year,match_method,column,old_value,new_value
297,EB3151,2021,unique_hunt_code,permits_2021_res,,17
297,EB3151,2021,unique_hunt_code,permits_2021_nr,,2
297,EB3151,2021,unique_hunt_code,permits_2021_total,,19
297,EB3151,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
297,EB3151,2022,unique_hunt_code,permits_2022_res,,34
297,EB3151,2022,unique_hunt_code,permits_2022_nr,,4
297,EB3151,2022,unique_hunt_code,permits_2022_total,,38
297,EB3151,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
297,EB3151,2023,unique_hunt_code,permits_2023_res,,17
297,EB3151,2023,unique_hunt_code,permits_2023_nr,,2
297,EB3151,2023,unique_hunt_code,permits_2023_total,,19
297,EB3151,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
297,EB3151,2024,unique_hunt_code,permits_2024_res,4,20
297,EB3151,2024,unique_hunt_code,permits_2024_nr,1,2
297,EB3151,2024,unique_hunt_code,permits_2024_total,5,22
297,EB3151,2025,unique_hunt_code,permits_2025_res,3,19
297,EB3151,2025,unique_hunt_code,permits_2025_nr,1,2
297,EB3151,2025,unique_hunt_code,permits_2025_total,4,21
297,EB3151,2026,identity,permits_2026_res,,22
297,EB3151,2026,identity,permits_2026_nr,,2
297,EB3151,2026,identity,permits_2026_total,,24
298,EB3154,2021,identity,permits_2021_res,,11
298,EB3154,2021,identity,permits_2021_nr,,1
298,EB3154,2021,identity,permits_2021_total,,12
298,EB3154,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
298,EB3154,2022,identity,permits_2022_res,,22
298,EB3154,2022,identity,permits_2022_nr,,2
298,EB3154,2022,identity,permits_2022_total,,24
298,EB3154,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
298,EB3154,2023,identity,permits_2023_res,,15
298,EB3154,2023,identity,permits_2023_nr,,2
298,EB3154,2023,identity,permits_2023_total,,17
298,EB3154,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
298,EB3154,2024,identity,permits_2024_res,4,18
298,EB3154,2024,identity,permits_2024_nr,1,2
298,EB3154,2024,identity,permits_2024_total,5,20
298,EB3154,2025,identity,permits_2025_res,7,17
298,EB3154,2025,identity,permits_2025_nr,1,2
298,EB3154,2025,identity,permits_2025_total,8,19
298,EB3154,2026,identity,permits_2026_res,,19
298,EB3154,2026,identity,permits_2026_nr,,2
298,EB3154,2026,identity,permits_2026_total,,21
299,EB3156,2021,unique_hunt_code,permits_2021_res,,2
299,EB3156,2021,unique_hunt_code,permits_2021_nr,,0
299,EB3156,2021,unique_hunt_code,permits_2021_total,,2
299,EB3156,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
299,EB3156,2022,unique_hunt_code,permits_2022_res,,4
299,EB3156,2022,unique_hunt_code,permits_2022_nr,,0
299,EB3156,2022,unique_hunt_code,permits_2022_total,,4
299,EB3156,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
299,EB3156,2023,unique_hunt_code,permits_2023_res,,3
299,EB3156,2023,unique_hunt_code,permits_2023_nr,,0
299,EB3156,2023,unique_hunt_code,permits_2023_total,,3
299,EB3156,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
299,EB3156,2024,unique_hunt_code,permits_2024_res,2,4
299,EB3156,2024,unique_hunt_code,permits_2024_total,2,4
299,EB3156,2025,unique_hunt_code,permits_2025_res,1,4
299,EB3156,2025,unique_hunt_code,permits_2025_total,1,4
299,EB3156,2026,identity,permits_2026_res,,4
299,EB3156,2026,identity,permits_2026_nr,,0
299,EB3156,2026,identity,permits_2026_total,,4
300,EB3190,2023,identity,permits_2023_res,,4
300,EB3190,2023,identity,permits_2023_nr,,1
300,EB3190,2023,identity,permits_2023_total,,5
300,EB3190,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
300,EB3190,2024,unique_hunt_code,permits_2024_res,1,4
300,EB3190,2024,unique_hunt_code,permits_2024_total,2,5
300,EB3190,2025,unique_hunt_code,permits_2025_res,1,4
300,EB3190,2025,unique_hunt_code,permits_2025_total,2,5
300,EB3190,2026,identity,permits_2026_res,,4
300,EB3190,2026,identity,permits_2026_nr,,1
300,EB3190,2026,identity,permits_2026_total,,5
301,EB3191,2023,identity,permits_2023_res,,30
301,EB3191,2023,identity,permits_2023_nr,,3
301,EB3191,2023,identity,permits_2023_total,,33
301,EB3191,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
301,EB3191,2024,unique_hunt_code,permits_2024_res,4,33
301,EB3191,2024,unique_hunt_code,permits_2024_nr,1,4
301,EB3191,2024,unique_hunt_code,permits_2024_total,5,37
301,EB3191,2025,unique_hunt_code,permits_2025_res,7,32
301,EB3191,2025,unique_hunt_code,permits_2025_nr,1,3
301,EB3191,2025,unique_hunt_code,permits_2025_total,8,35
301,EB3191,2026,identity,permits_2026_res,,36
301,EB3191,2026,identity,permits_2026_nr,,3
301,EB3191,2026,identity,permits_2026_total,,39
308,BR7013,2019,identity,permits_2019_res,,4
308,BR7013,2019,identity,permits_2019_nr,,0
308,BR7013,2019,identity,permits_2019_total,,4
308,BR7013,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
308,BR7013,2020,identity,permits_2020_res,,4
308,BR7013,2020,identity,permits_2020_nr,,0
308,BR7013,2020,identity,permits_2020_total,,4
308,BR7013,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
308,BR7013,2021,identity,permits_2021_res,,4
308,BR7013,2021,identity,permits_2021_nr,,0
308,BR7013,2021,identity,permits_2021_total,,4
308,BR7013,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
308,BR7013,2022,identity,permits_2022_res,,14
308,BR7013,2022,identity,permits_2022_nr,,0
308,BR7013,2022,identity,permits_2022_total,,14
308,BR7013,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
308,BR7013,2023,identity,permits_2023_res,,7
308,BR7013,2023,identity,permits_2023_nr,,0
308,BR7013,2023,identity,permits_2023_total,,7
308,BR7013,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
308,BR7013,2024,identity,permits_2024_res,2,7
308,BR7013,2024,identity,permits_2024_total,2,7
308,BR7013,2025,identity,permits_2025_res,1,7
308,BR7013,2025,identity,permits_2025_total,1,7
308,BR7013,2026,identity,permits_2026_res,,7
308,BR7013,2026,identity,permits_2026_nr,,0
308,BR7013,2026,identity,permits_2026_total,,7
309,BR7115,2019,identity,permits_2019_res,,3
309,BR7115,2019,identity,permits_2019_nr,,0
309,BR7115,2019,identity,permits_2019_total,,3
309,BR7115,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
309,BR7115,2020,identity,permits_2020_res,,4
309,BR7115,2020,identity,permits_2020_nr,,0
309,BR7115,2020,identity,permits_2020_total,,4
309,BR7115,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
309,BR7115,2021,identity,permits_2021_res,,4
309,BR7115,2021,identity,permits_2021_nr,,0
309,BR7115,2021,identity,permits_2021_total,,4
309,BR7115,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
309,BR7115,2022,identity,permits_2022_res,,12
309,BR7115,2022,identity,permits_2022_nr,,0
309,BR7115,2022,identity,permits_2022_total,,12
309,BR7115,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
309,BR7115,2023,identity,permits_2023_res,,6
309,BR7115,2023,identity,permits_2023_nr,,0
309,BR7115,2023,identity,permits_2023_total,,6
309,BR7115,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
309,BR7115,2024,identity,permits_2024_res,1,6
309,BR7115,2024,identity,permits_2024_total,1,6
309,BR7115,2025,identity,permits_2025_res,2,7
309,BR7115,2025,identity,permits_2025_total,2,7
309,BR7115,2026,identity,permits_2026_res,,7
309,BR7115,2026,identity,permits_2026_nr,,0
309,BR7115,2026,identity,permits_2026_total,,7
310,BR7216,2019,identity,permits_2019_res,,4
310,BR7216,2019,identity,permits_2019_nr,,0
310,BR7216,2019,identity,permits_2019_total,,4
310,BR7216,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
310,BR7216,2020,identity,permits_2020_res,,4
310,BR7216,2020,identity,permits_2020_nr,,0
310,BR7216,2020,identity,permits_2020_total,,4
310,BR7216,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
310,BR7216,2021,identity,permits_2021_res,,4
310,BR7216,2021,identity,permits_2021_nr,,0
310,BR7216,2021,identity,permits_2021_total,,4
310,BR7216,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
310,BR7216,2022,identity,permits_2022_res,,8
310,BR7216,2022,identity,permits_2022_nr,,0
310,BR7216,2022,identity,permits_2022_total,,8
310,BR7216,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
310,BR7216,2023,identity,permits_2023_res,,4
310,BR7216,2023,identity,permits_2023_nr,,0
310,BR7216,2023,identity,permits_2023_total,,4
310,BR7216,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
310,BR7216,2024,identity,permits_2024_res,1,4
310,BR7216,2024,identity,permits_2024_total,1,4
310,BR7216,2025,identity,permits_2025_res,2,5
310,BR7216,2025,identity,permits_2025_total,2,5
310,BR7216,2026,identity,permits_2026_res,,5
310,BR7216,2026,identity,permits_2026_nr,,0
310,BR7216,2026,identity,permits_2026_total,,5
311,BR7311,2019,identity,permits_2019_res,,1
311,BR7311,2019,identity,permits_2019_nr,,0
311,BR7311,2019,identity,permits_2019_total,,1
311,BR7311,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
311,BR7311,2020,identity,permits_2020_res,,1
311,BR7311,2020,identity,permits_2020_nr,,0
311,BR7311,2020,identity,permits_2020_total,,1
311,BR7311,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
311,BR7311,2021,unique_hunt_code,permits_2021_res,,1
311,BR7311,2021,unique_hunt_code,permits_2021_nr,,0
311,BR7311,2021,unique_hunt_code,permits_2021_total,,1
311,BR7311,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
311,BR7311,2022,unique_hunt_code,permits_2022_res,,4
311,BR7311,2022,unique_hunt_code,permits_2022_nr,,0
311,BR7311,2022,unique_hunt_code,permits_2022_total,,4
311,BR7311,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
311,BR7311,2023,unique_hunt_code,permits_2023_res,,2
311,BR7311,2023,unique_hunt_code,permits_2023_nr,,0
311,BR7311,2023,unique_hunt_code,permits_2023_total,,2
311,BR7311,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
311,BR7311,2024,unique_hunt_code,permits_2024_res,1,2
311,BR7311,2024,unique_hunt_code,permits_2024_total,1,2
311,BR7311,2025,identity,permits_2025_res,1,3
311,BR7311,2025,identity,permits_2025_total,1,3
311,BR7311,2026,identity,permits_2026_res,,3
311,BR7311,2026,identity,permits_2026_nr,,0
311,BR7311,2026,identity,permits_2026_total,,3
312,EA1078,2019,identity,permits_2019_res,,36
312,EA1078,2019,identity,permits_2019_nr,,4
312,EA1078,2019,identity,permits_2019_total,,40
312,EA1078,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
312,EA1078,2020,identity,permits_2020_res,,36
312,EA1078,2020,identity,permits_2020_nr,,4
312,EA1078,2020,identity,permits_2020_total,,40
312,EA1078,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
312,EA1078,2021,unique_hunt_code,permits_2021_res,,218
312,EA1078,2021,unique_hunt_code,permits_2021_nr,,21
312,EA1078,2021,unique_hunt_code,permits_2021_total,,239
312,EA1078,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
312,EA1078,2022,identity,permits_2022_res,,472
312,EA1078,2022,identity,permits_2022_nr,,46
312,EA1078,2022,identity,permits_2022_total,,518
312,EA1078,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
312,EA1078,2023,identity,permits_2023_res,,151
312,EA1078,2023,identity,permits_2023_nr,,15
312,EA1078,2023,identity,permits_2023_total,,166
312,EA1078,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
312,EA1078,2025,identity,permits_2025_res,79,245
312,EA1078,2025,identity,permits_2025_nr,6,25
312,EA1078,2025,identity,permits_2025_total,85,270
312,EA1078,2026,identity,permits_2026_res,,0
312,EA1078,2026,identity,permits_2026_nr,,0
312,EA1078,2026,identity,permits_2026_total,,0
313,EB3018,2019,identity,permits_2019_res,,46
313,EB3018,2019,identity,permits_2019_nr,,4
313,EB3018,2019,identity,permits_2019_total,,50
313,EB3018,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
313,EB3018,2020,identity,permits_2020_res,,47
313,EB3018,2020,identity,permits_2020_nr,,4
313,EB3018,2020,identity,permits_2020_total,,51
313,EB3018,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
313,EB3018,2021,identity,permits_2021_res,,51
313,EB3018,2021,identity,permits_2021_nr,,5
313,EB3018,2021,identity,permits_2021_total,,56
313,EB3018,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
313,EB3018,2022,identity,permits_2022_res,,114
313,EB3018,2022,identity,permits_2022_nr,,10
313,EB3018,2022,identity,permits_2022_total,,124
313,EB3018,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
313,EB3018,2023,identity,permits_2023_res,,65
313,EB3018,2023,identity,permits_2023_nr,,6
313,EB3018,2023,identity,permits_2023_total,,71
313,EB3018,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
313,EB3018,2024,identity,permits_2024_res,15,76
313,EB3018,2024,identity,permits_2024_nr,2,8
313,EB3018,2024,identity,permits_2024_total,17,84
313,EB3018,2025,identity,permits_2025_res,17,79
313,EB3018,2025,identity,permits_2025_nr,3,8
313,EB3018,2025,identity,permits_2025_total,20,87
313,EB3018,2026,identity,permits_2026_res,,82
313,EB3018,2026,identity,permits_2026_nr,,8
313,EB3018,2026,identity,permits_2026_total,,90
314,EB3063,2019,unique_hunt_code,permits_2019_res,,62
314,EB3063,2019,unique_hunt_code,permits_2019_nr,,6
314,EB3063,2019,unique_hunt_code,permits_2019_total,,68
314,EB3063,2019,unique_hunt_code,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
314,EB3063,2020,unique_hunt_code,permits_2020_res,,64
314,EB3063,2020,unique_hunt_code,permits_2020_nr,,6
314,EB3063,2020,unique_hunt_code,permits_2020_total,,70
314,EB3063,2020,unique_hunt_code,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
314,EB3063,2021,unique_hunt_code,permits_2021_res,,69
314,EB3063,2021,unique_hunt_code,permits_2021_nr,,7
314,EB3063,2021,unique_hunt_code,permits_2021_total,,76
314,EB3063,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
314,EB3063,2022,unique_hunt_code,permits_2022_res,,100
314,EB3063,2022,unique_hunt_code,permits_2022_nr,,10
314,EB3063,2022,unique_hunt_code,permits_2022_total,,110
314,EB3063,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
314,EB3063,2023,unique_hunt_code,permits_2023_res,,25
314,EB3063,2023,unique_hunt_code,permits_2023_nr,,2
314,EB3063,2023,unique_hunt_code,permits_2023_total,,27
314,EB3063,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
314,EB3063,2024,unique_hunt_code,permits_2024_res,3,32
314,EB3063,2024,unique_hunt_code,permits_2024_nr,1,3
314,EB3063,2024,unique_hunt_code,permits_2024_total,4,35
314,EB3063,2025,unique_hunt_code,permits_2025_res,8,32
314,EB3063,2025,unique_hunt_code,permits_2025_nr,1,3
314,EB3063,2025,unique_hunt_code,permits_2025_total,9,35
314,EB3063,2026,identity,permits_2026_res,,33
314,EB3063,2026,identity,permits_2026_nr,,3
314,EB3063,2026,identity,permits_2026_total,,36
315,EB3064,2019,unique_hunt_code,permits_2019_res,,21
315,EB3064,2019,unique_hunt_code,permits_2019_nr,,2
315,EB3064,2019,unique_hunt_code,permits_2019_total,,23
315,EB3064,2019,unique_hunt_code,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
315,EB3064,2020,unique_hunt_code,permits_2020_res,,22
315,EB3064,2020,unique_hunt_code,permits_2020_nr,,2
315,EB3064,2020,unique_hunt_code,permits_2020_total,,24
315,EB3064,2020,unique_hunt_code,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
315,EB3064,2021,unique_hunt_code,permits_2021_res,,24
315,EB3064,2021,unique_hunt_code,permits_2021_nr,,3
315,EB3064,2021,unique_hunt_code,permits_2021_total,,27
315,EB3064,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
315,EB3064,2022,unique_hunt_code,permits_2022_res,,78
315,EB3064,2022,unique_hunt_code,permits_2022_nr,,8
315,EB3064,2022,unique_hunt_code,permits_2022_total,,86
315,EB3064,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
315,EB3064,2023,unique_hunt_code,permits_2023_res,,77
315,EB3064,2023,unique_hunt_code,permits_2023_nr,,9
315,EB3064,2023,unique_hunt_code,permits_2023_total,,86
315,EB3064,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
315,EB3064,2024,unique_hunt_code,permits_2024_res,15,90
315,EB3064,2024,unique_hunt_code,permits_2024_nr,3,9
315,EB3064,2024,unique_hunt_code,permits_2024_total,18,99
315,EB3064,2025,unique_hunt_code,permits_2025_res,11,93
315,EB3064,2025,unique_hunt_code,permits_2025_nr,3,9
315,EB3064,2025,unique_hunt_code,permits_2025_total,14,102
315,EB3064,2026,identity,permits_2026_res,,96
315,EB3064,2026,identity,permits_2026_nr,,9
315,EB3064,2026,identity,permits_2026_total,,105
316,EB3065,2019,unique_hunt_code,permits_2019_res,,20
316,EB3065,2019,unique_hunt_code,permits_2019_nr,,2
316,EB3065,2019,unique_hunt_code,permits_2019_total,,22
316,EB3065,2019,unique_hunt_code,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
316,EB3065,2020,unique_hunt_code,permits_2020_res,,21
316,EB3065,2020,unique_hunt_code,permits_2020_nr,,2
316,EB3065,2020,unique_hunt_code,permits_2020_total,,23
316,EB3065,2020,unique_hunt_code,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
316,EB3065,2021,unique_hunt_code,permits_2021_res,,23
316,EB3065,2021,unique_hunt_code,permits_2021_nr,,3
316,EB3065,2021,unique_hunt_code,permits_2021_total,,26
316,EB3065,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
316,EB3065,2022,unique_hunt_code,permits_2022_res,,78
316,EB3065,2022,unique_hunt_code,permits_2022_nr,,8
316,EB3065,2022,unique_hunt_code,permits_2022_total,,86
316,EB3065,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
316,EB3065,2023,unique_hunt_code,permits_2023_res,,44
316,EB3065,2023,unique_hunt_code,permits_2023_nr,,4
316,EB3065,2023,unique_hunt_code,permits_2023_total,,48
316,EB3065,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
316,EB3065,2024,unique_hunt_code,permits_2024_res,7,51
316,EB3065,2024,unique_hunt_code,permits_2024_nr,2,5
316,EB3065,2024,unique_hunt_code,permits_2024_total,9,56
316,EB3065,2025,unique_hunt_code,permits_2025_res,10,54
316,EB3065,2025,unique_hunt_code,permits_2025_nr,1,6
316,EB3065,2025,unique_hunt_code,permits_2025_total,11,60
316,EB3065,2026,identity,permits_2026_res,,55
316,EB3065,2026,identity,permits_2026_nr,,6
316,EB3065,2026,identity,permits_2026_total,,61
317,EB3096,2019,identity,permits_2019_res,,27
317,EB3096,2019,identity,permits_2019_nr,,3
317,EB3096,2019,identity,permits_2019_total,,30
317,EB3096,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
317,EB3096,2020,identity,permits_2020_res,,28
317,EB3096,2020,identity,permits_2020_nr,,3
317,EB3096,2020,identity,permits_2020_total,,31
317,EB3096,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
317,EB3096,2021,identity,permits_2021_res,,30
317,EB3096,2021,identity,permits_2021_nr,,4
317,EB3096,2021,identity,permits_2021_total,,34
317,EB3096,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
317,EB3096,2022,identity,permits_2022_res,,68
317,EB3096,2022,identity,permits_2022_nr,,8
317,EB3096,2022,identity,permits_2022_total,,76
317,EB3096,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
317,EB3096,2023,identity,permits_2023_res,,39
317,EB3096,2023,identity,permits_2023_nr,,4
317,EB3096,2023,identity,permits_2023_total,,43
