row_number,hunt_code,year,match_method
121,EL3006,2026,no_match
122,EL3038,2019,no_match
122,EL3038,2020,no_match
122,EL3038,2021,no_match
122,EL3038,2022,no_match
122,EL3038,2023,no_match
122,EL3038,2024,no_match
122,EL3038,2025,no_match
122,EL3038,2026,no_match
123,EL3039,2019,no_match
123,EL3039,2020,no_match
123,EL3039,2021,no_match
123,EL3039,2022,no_match
123,EL3039,2023,no_match
123,EL3039,2024,no_match
123,EL3039,2025,no_match
123,EL3039,2026,no_match
124,EL3084,2019,no_match
124,EL3084,2020,no_match
124,EL3084,2021,no_match
124,EL3084,2022,no_match
124,EL3084,2023,no_match
124,EL3084,2024,no_match
124,EL3084,2025,no_match
124,EL3084,2026,no_match
125,EL3126,2019,no_match
125,EL3126,2020,no_match
125,EL3126,2021,no_match
125,EL3126,2022,no_match
125,EL3126,2023,no_match
125,EL3126,2024,no_match
125,EL3126,2025,no_match
125,EL3126,2026,no_match
126,EL3172,2019,no_match
126,EL3172,2020,no_match
126,EL3172,2021,no_match
126,EL3172,2022,no_match
126,EL3172,2023,no_match
126,EL3172,2024,no_match
126,EL3172,2025,no_match
126,EL3172,2026,no_match
127,BR7003,2019,identity
127,BR7003,2020,identity
127,BR7003,2021,identity
127,BR7003,2022,identity
127,BR7003,2023,identity
127,BR7003,2024,identity
127,BR7003,2025,identity
127,BR7003,2026,identity
128,BR7104,2019,identity
128,BR7104,2020,identity
128,BR7104,2021,identity
128,BR7104,2022,identity
128,BR7104,2023,identity
128,BR7104,2024,identity
128,BR7104,2025,identity
128,BR7104,2026,identity
129,BR7203,2019,identity
129,BR7203,2020,identity
129,BR7203,2021,identity
129,BR7203,2022,identity
129,BR7203,2023,identity
129,BR7203,2024,identity
129,BR7203,2025,identity
129,BR7203,2026,identity
130,BR7303,2019,identity
130,BR7303,2020,identity
130,BR7303,2021,unique_hunt_code
130,BR7303,2022,unique_hunt_code
130,BR7303,2023,unique_hunt_code
130,BR7303,2024,unique_hunt_code
130,BR7303,2025,identity
130,BR7303,2026,identity
131,EA1020,2019,identity
131,EA1020,2020,identity
131,EA1020,2021,unique_hunt_code
131,EA1020,2022,identity
131,EA1020,2023,identity
131,EA1020,2024,unique_hunt_code
131,EA1020,2025,identity
131,EA1020,2026,identity
132,EA1022,2019,identity
132,EA1022,2020,identity
132,EA1022,2021,unique_hunt_code
132,EA1022,2022,identity
132,EA1022,2023,identity
132,EA1022,2024,unique_hunt_code
132,EA1022,2025,identity
132,EA1022,2026,identity
133,DB1100,2019,no_match
133,DB1100,2020,no_match
133,DB1100,2021,no_match
133,DB1100,2022,no_match
133,DB1100,2023,identity
133,DB1100,2024,identity
133,DB1100,2025,identity
133,DB1100,2026,identity
134,DB1599,2019,no_match
134,DB1599,2020,no_match
134,DB1599,2021,no_match
134,DB1599,2022,no_match
134,DB1599,2023,identity
134,DB1599,2024,unique_hunt_code
134,DB1599,2025,identity
134,DB1599,2026,identity
135,DB1600,2019,no_match
135,DB1600,2020,no_match
135,DB1600,2021,no_match
135,DB1600,2022,no_match
135,DB1600,2023,identity
135,DB1600,2024,identity
135,DB1600,2025,identity
135,DB1600,2026,identity
136,DB1601,2019,no_match
136,DB1601,2020,no_match
136,DB1601,2021,no_match
136,DB1601,2022,no_match
136,DB1601,2023,identity
136,DB1601,2024,unique_hunt_code
136,DB1601,2025,identity
136,DB1601,2026,identity
137,DB1602,2019,no_match
137,DB1602,2020,no_match
137,DB1602,2021,no_match
137,DB1602,2022,no_match
137,DB1602,2023,identity
137,DB1602,2024,identity
137,DB1602,2025,identity
137,DB1602,2026,identity
138,DB1799,2019,no_match
138,DB1799,2020,no_match
138,DB1799,2021,no_match
138,DB1799,2022,no_match
138,DB1799,2023,identity
138,DB1799,2024,unique_hunt_code
138,DB1799,2025,identity
138,DB1799,2026,identity
139,EA1026,2019,identity
139,EA1026,2020,identity
139,EA1026,2021,unique_hunt_code
139,EA1026,2022,identity
139,EA1026,2023,identity
139,EA1026,2024,unique_hunt_code
139,EA1026,2025,identity
139,EA1026,2026,identity
140,EA2004,2019,no_match
140,EA2004,2020,no_match
140,EA2004,2021,no_match
140,EA2004,2022,no_match
140,EA2004,2023,no_match
140,EA2004,2024,no_match
140,EA2004,2025,no_match
140,EA2004,2026,identity
141,LO1599,2019,no_match
141,LO1599,2020,no_match
141,LO1599,2021,no_match
141,LO1599,2022,no_match
141,LO1599,2023,no_match
141,LO1599,2024,no_match
141,LO1599,2025,no_match
141,LO1599,2026,no_match
142,LO1600,2019,no_match
142,LO1600,2020,no_match
142,LO1600,2021,no_match
142,LO1600,2022,no_match
142,LO1600,2023,no_match
142,LO1600,2024,no_match
142,LO1600,2025,no_match
142,LO1600,2026,no_match
143,LO1601,2019,no_match
143,LO1601,2020,no_match
143,LO1601,2021,no_match
143,LO1601,2022,no_match
143,LO1601,2023,no_match
143,LO1601,2024,no_match
143,LO1601,2025,no_match
143,LO1601,2026,no_match
144,LO1602,2019,no_match
144,LO1602,2020,no_match
144,LO1602,2021,no_match
144,LO1602,2022,no_match
144,LO1602,2023,no_match
144,LO1602,2024,no_match
144,LO1602,2025,no_match
144,LO1602,2026,no_match
145,MB6001,2019,identity
145,MB6001,2020,identity
145,MB6001,2021,identity
145,MB6001,2022,identity
145,MB6001,2023,identity
145,MB6001,2024,identity
145,MB6001,2025,identity
145,MB6001,2026,identity
146,RS6721,2019,identity
146,RS6721,2020,identity
146,RS6721,2021,unique_hunt_code
146,RS6721,2022,unique_hunt_code
146,RS6721,2023,unique_hunt_code
146,RS6721,2024,unique_hunt_code
146,RS6721,2025,identity
146,RS6721,2026,identity
147,DA1027,2019,identity
147,DA1027,2020,identity
147,DA1027,2021,unique_hunt_code
147,DA1027,2022,identity
147,DA1027,2023,identity
147,DA1027,2024,unique_hunt_code
147,DA1027,2025,identity
147,DA1027,2026,identity
148,MB6003,2019,identity
148,MB6003,2020,identity
148,MB6003,2021,identity
148,MB6003,2022,identity
148,MB6003,2023,identity
148,MB6003,2024,identity
148,MB6003,2025,identity
148,MB6003,2026,identity
149,LP5033,2019,no_match
149,LP5033,2020,no_match
149,LP5033,2021,no_match
149,LP5033,2022,no_match
149,LP5033,2023,no_match
149,LP5033,2024,no_match
149,LP5033,2025,no_match
149,LP5033,2026,no_match
150,PB5008,2019,identity
150,PB5008,2020,identity
150,PB5008,2021,identity
150,PB5008,2022,identity
150,PB5008,2023,identity
150,PB5008,2024,identity
150,PB5008,2025,identity
150,PB5008,2026,identity
151,PB5033,2019,identity
151,PB5033,2020,identity
151,PB5033,2021,identity
151,PB5033,2022,identity
151,PB5033,2023,identity
151,PB5033,2024,identity
151,PB5033,2025,identity
151,PB5033,2026,identity
152,PB5065,2019,no_match
152,PB5065,2020,no_match
152,PB5065,2021,identity
152,PB5065,2022,identity
152,PB5065,2023,identity
152,PB5065,2024,identity
152,PB5065,2025,identity
152,PB5065,2026,identity
153,PD1034,2019,unique_hunt_code
153,PD1034,2020,unique_hunt_code
153,PD1034,2021,unique_hunt_code
153,PD1034,2022,identity
153,PD1034,2023,identity
153,PD1034,2024,identity
153,PD1034,2025,identity
153,PD1034,2026,identity
154,PD1035,2019,unique_hunt_code
154,PD1035,2020,unique_hunt_code
154,PD1035,2021,unique_hunt_code
154,PD1035,2022,identity
154,PD1035,2023,identity
154,PD1035,2024,identity
154,PD1035,2025,identity
154,PD1035,2026,identity
155,DB1012,2019,identity
155,DB1012,2020,identity
155,DB1012,2021,identity
155,DB1012,2022,identity
155,DB1012,2023,identity
155,DB1012,2024,identity
155,DB1012,2025,identity
155,DB1012,2026,identity
156,DB1019,2019,identity
156,DB1019,2020,identity
156,DB1019,2021,identity
156,DB1019,2022,identity
156,DB1019,2023,identity
156,DB1019,2024,identity
156,DB1019,2025,identity
156,DB1019,2026,identity
157,DB1029,2019,identity
157,DB1029,2020,identity
157,DB1029,2021,identity
157,DB1029,2022,identity
157,DB1029,2023,identity
157,DB1029,2024,identity
157,DB1029,2025,identity
157,DB1029,2026,identity
158,DB1045,2019,identity
158,DB1045,2020,identity
158,DB1045,2021,unique_hunt_code
158,DB1045,2022,unique_hunt_code
158,DB1045,2023,unique_hunt_code
158,DB1045,2024,unique_hunt_code
158,DB1045,2025,unique_hunt_code
158,DB1045,2026,identity
159,EA1209,2019,identity
159,EA1209,2020,identity
159,EA1209,2021,unique_hunt_code
159,EA1209,2022,identity
159,EA1209,2023,identity
159,EA1209,2024,unique_hunt_code
159,EA1209,2025,identity
159,EA1209,2026,identity
160,LD1019,2019,no_match
160,LD1019,2020,no_match
160,LD1019,2021,no_match
160,LD1019,2022,no_match
160,LD1019,2023,no_match
160,LD1019,2024,no_match
160,LD1019,2025,no_match
160,LD1019,2026,no_match
161,EA2036,2019,no_match
161,EA2036,2020,no_match
161,EA2036,2021,no_match
161,EA2036,2022,no_match
161,EA2036,2023,identity
161,EA2036,2024,unique_hunt_code
161,EA2036,2025,identity
161,EA2036,2026,identity
162,BR7007,2019,identity
162,BR7007,2020,identity
162,BR7007,2021,identity
162,BR7007,2022,identity
162,BR7007,2023,identity
162,BR7007,2024,identity
162,BR7007,2025,identity
162,BR7007,2026,identity
163,BR7124,2019,no_match
163,BR7124,2020,no_match
163,BR7124,2021,no_match
163,BR7124,2022,identity
163,BR7124,2023,identity
163,BR7124,2024,identity
163,BR7124,2025,identity
163,BR7124,2026,identity
164,BR7207,2019,identity
164,BR7207,2020,identity
164,BR7207,2021,identity
164,BR7207,2022,identity
164,BR7207,2023,identity
164,BR7207,2024,identity
164,BR7207,2025,identity
164,BR7207,2026,identity
165,EA1030,2019,identity
165,EA1030,2020,identity
165,EA1030,2021,unique_hunt_code
165,EA1030,2022,identity
165,EA1030,2023,identity
165,EA1030,2024,unique_hunt_code
165,EA1030,2025,identity
165,EA1030,2026,identity
166,EA1031,2019,identity
166,EA1031,2020,identity
166,EA1031,2021,unique_hunt_code
166,EA1031,2022,identity
166,EA1031,2023,identity
166,EA1031,2024,unique_hunt_code
166,EA1031,2025,identity
166,EA1031,2026,identity
167,EA2039,2019,no_match
167,EA2039,2020,no_match
167,EA2039,2021,no_match
167,EA2039,2022,no_match
167,EA2039,2023,no_match
167,EA2039,2024,no_match
167,EA2039,2025,no_match
167,EA2039,2026,identity
168,EB3008,2019,identity
168,EB3008,2020,identity
168,EB3008,2021,identity
168,EB3008,2022,identity
168,EB3008,2023,identity
168,EB3008,2024,identity
168,EB3008,2025,identity
168,EB3008,2026,identity
169,EB3042,2019,unique_hunt_code
169,EB3042,2020,unique_hunt_code
169,EB3042,2021,unique_hunt_code
169,EB3042,2022,unique_hunt_code
169,EB3042,2023,unique_hunt_code
169,EB3042,2024,unique_hunt_code
169,EB3042,2025,unique_hunt_code
169,EB3042,2026,identity
170,EB3043,2019,unique_hunt_code
170,EB3043,2020,unique_hunt_code
170,EB3043,2021,unique_hunt_code
170,EB3043,2022,unique_hunt_code
170,EB3043,2023,unique_hunt_code
170,EB3043,2024,unique_hunt_code
170,EB3043,2025,unique_hunt_code
170,EB3043,2026,identity
171,EB3086,2019,identity
171,EB3086,2020,identity
171,EB3086,2021,identity
171,EB3086,2022,identity
171,EB3086,2023,identity
171,EB3086,2024,identity
171,EB3086,2025,identity
171,EB3086,2026,identity
172,EB3110,2019,identity
172,EB3110,2020,identity
172,EB3110,2021,unique_hunt_code
172,EB3110,2022,unique_hunt_code
172,EB3110,2023,unique_hunt_code
172,EB3110,2024,unique_hunt_code
172,EB3110,2025,unique_hunt_code
172,EB3110,2026,identity
173,EB3180,2019,no_match
173,EB3180,2020,no_match
173,EB3180,2021,no_match
173,EB3180,2022,no_match
173,EB3180,2023,identity
173,EB3180,2024,unique_hunt_code
173,EB3180,2025,unique_hunt_code
173,EB3180,2026,identity
174,EB3181,2019,no_match
174,EB3181,2020,no_match
174,EB3181,2021,no_match
174,EB3181,2022,no_match
174,EB3181,2023,identity
174,EB3181,2024,unique_hunt_code
174,EB3181,2025,unique_hunt_code
174,EB3181,2026,identity
175,EL3008,2019,no_match
175,EL3008,2020,no_match
175,EL3008,2021,no_match
175,EL3008,2022,no_match
175,EL3008,2023,no_match
175,EL3008,2024,no_match
175,EL3008,2025,no_match
175,EL3008,2026,no_match
176,EL3042,2019,no_match
176,EL3042,2020,no_match
176,EL3042,2021,no_match
176,EL3042,2022,no_match
176,EL3042,2023,no_match
176,EL3042,2024,no_match
176,EL3042,2025,no_match
176,EL3042,2026,no_match
177,EL3043,2019,no_match
177,EL3043,2020,no_match
177,EL3043,2021,no_match
177,EL3043,2022,no_match
177,EL3043,2023,no_match
177,EL3043,2024,no_match
177,EL3043,2025,no_match
177,EL3043,2026,no_match
178,EL3086,2019,no_match
178,EL3086,2020,no_match
178,EL3086,2021,no_match
178,EL3086,2022,no_match
178,EL3086,2023,no_match
178,EL3086,2024,no_match
178,EL3086,2025,no_match
178,EL3086,2026,no_match
179,EL3180,2019,no_match
179,EL3180,2020,no_match
179,EL3180,2021,no_match
179,EL3180,2022,no_match
179,EL3180,2023,no_match
179,EL3180,2024,no_match
179,EL3180,2025,no_match
179,EL3180,2026,no_match
180,EL3181,2019,no_match
180,EL3181,2020,no_match
180,EL3181,2021,no_match
180,EL3181,2022,no_match
180,EL3181,2023,no_match
180,EL3181,2024,no_match
180,EL3181,2025,no_match
180,EL3181,2026,no_match
181,BR7017,2019,identity
181,BR7017,2020,identity
181,BR7017,2021,identity
181,BR7017,2022,identity
181,BR7017,2023,identity
181,BR7017,2024,identity
181,BR7017,2025,identity
181,BR7017,2026,identity
182,BR7121,2019,identity
182,BR7121,2020,identity
182,BR7121,2021,identity
182,BR7121,2022,identity
182,BR7121,2023,identity
182,BR7121,2024,identity
182,BR7121,2025,identity
182,BR7121,2026,identity
183,BR7228,2019,identity
183,BR7228,2020,identity
183,BR7228,2021,identity
183,BR7228,2022,identity
183,BR7228,2023,identity
183,BR7228,2024,identity
183,BR7228,2025,identity
183,BR7228,2026,identity
184,BR7320,2019,identity
184,BR7320,2020,identity
184,BR7320,2021,unique_hunt_code
184,BR7320,2022,unique_hunt_code
184,BR7320,2023,unique_hunt_code
184,BR7320,2024,unique_hunt_code
184,BR7320,2025,identity
184,BR7320,2026,identity
185,BR7122,2019,identity
185,BR7122,2020,identity
185,BR7122,2021,identity
185,BR7122,2022,identity
185,BR7122,2023,identity
185,BR7122,2024,identity
185,BR7122,2025,identity
185,BR7122,2026,identity
186,BI6503,2019,identity
186,BI6503,2020,identity
186,BI6503,2021,identity
186,BI6503,2022,unique_hunt_code
186,BI6503,2023,unique_hunt_code
186,BI6503,2024,identity
186,BI6503,2025,identity
186,BI6503,2026,unique_hunt_code
187,BI6504,2019,identity
187,BI6504,2020,identity
187,BI6504,2021,unique_hunt_code
187,BI6504,2022,unique_hunt_code
187,BI6504,2023,unique_hunt_code
187,BI6504,2024,identity
187,BI6504,2025,identity
187,BI6504,2026,unique_hunt_code
188,BI6505,2019,unique_hunt_code
188,BI6505,2020,unique_hunt_code
188,BI6505,2021,unique_hunt_code
188,BI6505,2022,unique_hunt_code
188,BI6505,2023,unique_hunt_code
188,BI6505,2024,identity
188,BI6505,2025,ambiguous_hunt_code_skipped
188,BI6505,2026,unique_hunt_code
189,BI6506,2019,unique_hunt_code
189,BI6506,2020,unique_hunt_code
189,BI6506,2021,unique_hunt_code
189,BI6506,2022,unique_hunt_code
189,BI6506,2023,unique_hunt_code
189,BI6506,2024,identity
189,BI6506,2025,ambiguous_hunt_code_skipped
189,BI6506,2026,unique_hunt_code
190,BI6509,2019,identity
190,BI6509,2020,identity
190,BI6509,2021,unique_hunt_code
190,BI6509,2022,unique_hunt_code
190,BI6509,2023,unique_hunt_code
190,BI6509,2024,identity
190,BI6509,2025,identity
190,BI6509,2026,unique_hunt_code
191,BI6516,2019,identity
191,BI6516,2020,identity
191,BI6516,2021,unique_hunt_code
191,BI6516,2022,unique_hunt_code
191,BI6516,2023,unique_hunt_code
191,BI6516,2024,identity
191,BI6516,2025,identity
191,BI6516,2026,unique_hunt_code
192,BI6539,2019,no_match
192,BI6539,2020,no_match
192,BI6539,2021,no_match
192,BI6539,2022,no_match
192,BI6539,2023,no_match
192,BI6539,2024,no_match
192,BI6539,2025,no_match
192,BI6539,2026,unique_hunt_code
193,DB1000,2019,identity
193,DB1000,2020,identity
193,DB1000,2021,identity
193,DB1000,2022,identity
193,DB1000,2023,identity
193,DB1000,2024,identity
193,DB1000,2025,identity
193,DB1000,2026,identity
194,DB1003,2019,identity
194,DB1003,2020,identity
194,DB1003,2021,identity
194,DB1003,2022,identity
194,DB1003,2023,identity
194,DB1003,2024,identity
194,DB1003,2025,identity
194,DB1003,2026,identity
195,DB1005,2019,identity
195,DB1005,2020,identity
195,DB1005,2021,identity
195,DB1005,2022,identity
195,DB1005,2023,identity
195,DB1005,2024,identity
195,DB1005,2025,identity
195,DB1005,2026,identity
196,DB1007,2019,identity
196,DB1007,2020,identity
196,DB1007,2021,unique_hunt_code
196,DB1007,2022,unique_hunt_code
196,DB1007,2023,unique_hunt_code
196,DB1007,2024,unique_hunt_code
196,DB1007,2025,unique_hunt_code
196,DB1007,2026,identity
197,DB1009,2019,identity
197,DB1009,2020,identity
197,DB1009,2021,no_match
197,DB1009,2022,no_match
197,DB1009,2023,no_match
197,DB1009,2024,no_match
197,DB1009,2025,identity
197,DB1009,2026,identity
198,DS6600,2019,identity
198,DS6600,2020,identity
198,DS6600,2021,unique_hunt_code
198,DS6600,2022,unique_hunt_code
198,DS6600,2023,unique_hunt_code
198,DS6600,2024,unique_hunt_code
198,DS6600,2025,identity
198,DS6600,2026,unique_hunt_code
199,EA1077,2019,identity
199,EA1077,2020,identity
199,EA1077,2021,unique_hunt_code
199,EA1077,2022,identity
199,EA1077,2023,identity
199,EA1077,2024,unique_hunt_code
199,EA1077,2025,identity
199,EA1077,2026,identity
200,PB5034,2019,identity
200,PB5034,2020,identity
200,PB5034,2021,identity
200,PB5034,2022,identity
200,PB5034,2023,identity
200,PB5034,2024,identity
200,PB5034,2025,identity
200,PB5034,2026,identity
201,DS1002,2019,no_match
201,DS1002,2020,no_match
201,DS1002,2021,no_match
201,DS1002,2022,no_match
201,DS1002,2023,no_match
201,DS1002,2024,no_match
201,DS1002,2025,no_match
201,DS1002,2026,no_match
202,DS6601,2019,identity
202,DS6601,2020,identity
202,DS6601,2021,identity
202,DS6601,2022,unique_hunt_code
202,DS6601,2023,unique_hunt_code
202,DS6601,2024,unique_hunt_code
202,DS6601,2025,identity
202,DS6601,2026,unique_hunt_code
203,DS1006,2019,no_match
203,DS1006,2020,no_match
203,DS1006,2021,no_match
203,DS1006,2022,no_match
203,DS1006,2023,no_match
203,DS1006,2024,no_match
203,DS1006,2025,no_match
203,DS1006,2026,no_match
204,DS6603,2019,identity
204,DS6603,2020,identity
204,DS6603,2021,identity
204,DS6603,2022,unique_hunt_code
204,DS6603,2023,unique_hunt_code
204,DS6603,2024,unique_hunt_code
204,DS6603,2025,identity
204,DS6603,2026,unique_hunt_code
205,GO6804,2019,identity
205,GO6804,2020,identity
205,GO6804,2021,identity
205,GO6804,2022,identity
205,GO6804,2023,identity
205,GO6804,2024,identity
205,GO6804,2025,identity
205,GO6804,2026,identity
206,EA1035,2019,identity
206,EA1035,2020,identity
206,EA1035,2021,unique_hunt_code
206,EA1035,2022,identity
206,EA1035,2023,identity
206,EA1035,2024,unique_hunt_code
206,EA1035,2025,identity
206,EA1035,2026,identity
207,EA1207,2019,identity
207,EA1207,2020,identity
207,EA1207,2021,unique_hunt_code
207,EA1207,2022,identity
207,EA1207,2023,identity
207,EA1207,2024,unique_hunt_code
207,EA1207,2025,identity
207,EA1207,2026,identity
208,EA1226,2019,no_match
208,EA1226,2020,identity
208,EA1226,2021,unique_hunt_code
208,EA1226,2022,identity
208,EA1226,2023,identity
208,EA1226,2024,unique_hunt_code
208,EA1226,2025,identity
208,EA1226,2026,identity
209,BR7021,2019,no_match
209,BR7021,2020,no_match
209,BR7021,2021,no_match
209,BR7021,2022,no_match
209,BR7021,2023,no_match
209,BR7021,2024,no_match
209,BR7021,2025,no_match
209,BR7021,2026,identity
210,BR7126,2019,no_match
210,BR7126,2020,no_match
210,BR7126,2021,no_match
210,BR7126,2022,no_match
210,BR7126,2023,no_match
210,BR7126,2024,no_match
210,BR7126,2025,no_match
210,BR7126,2026,identity
211,BR7238,2019,no_match
211,BR7238,2020,no_match
211,BR7238,2021,no_match
211,BR7238,2022,no_match
211,BR7238,2023,no_match
211,BR7238,2024,no_match
211,BR7238,2025,no_match
211,BR7238,2026,identity
212,DB1013,2019,identity
212,DB1013,2020,identity
212,DB1013,2021,identity
212,DB1013,2022,identity
212,DB1013,2023,identity
212,DB1013,2024,identity
212,DB1013,2025,identity
212,DB1013,2026,identity
213,DB1020,2019,identity
213,DB1020,2020,identity
213,DB1020,2021,identity
213,DB1020,2022,identity
213,DB1020,2023,identity
213,DB1020,2024,identity
213,DB1020,2025,identity
213,DB1020,2026,identity
214,DB1031,2019,identity
214,DB1031,2020,identity
214,DB1031,2021,identity
214,DB1031,2022,identity
214,DB1031,2023,identity
214,DB1031,2024,identity
214,DB1031,2025,identity
214,DB1031,2026,identity
215,DB1118,2019,no_match
215,DB1118,2020,no_match
215,DB1118,2021,no_match
215,DB1118,2022,no_match
215,DB1118,2023,no_match
215,DB1118,2024,no_match
215,DB1118,2025,no_match
215,DB1118,2026,no_match
216,EA1037,2019,identity
216,EA1037,2020,identity
216,EA1037,2021,no_match
216,EA1037,2022,identity
216,EA1037,2023,identity
216,EA1037,2024,unique_hunt_code
216,EA1037,2025,identity
216,EA1037,2026,identity
217,EB3044,2019,unique_hunt_code
217,EB3044,2020,unique_hunt_code
217,EB3044,2021,unique_hunt_code
217,EB3044,2022,unique_hunt_code
217,EB3044,2023,unique_hunt_code
217,EB3044,2024,unique_hunt_code
217,EB3044,2025,unique_hunt_code
217,EB3044,2026,identity
218,EL3044,2019,no_match
218,EL3044,2020,no_match
218,EL3044,2021,no_match
