surface,source_csv,hunt_code,legacy_hunt_code_prefix,hunt_code_prefix_status,residency,point_level,hunt_name,species,hunt_category,applicants,permits,source_file,source_namespace,raw_hunt_code_status
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,12,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,191,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,11,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,434,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,11,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,215,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,10,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,466,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,10,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,237,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,9,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,640,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,9,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,342,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,8,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,649,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,8,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,303,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,7,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,753,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,7,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,416,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,6,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,831,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,6,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,385,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,5,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,974,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,5,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,447,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,4,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1087,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,4,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,469,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,3,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1156,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,3,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,550,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,2,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1336,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,2,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,582,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,1,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1651,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,1,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,598,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,0,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,2040,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,MOO,MB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,0,"Moose Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,712,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bull_Moose.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,12,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,12,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,11,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,11,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,9,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,3,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,9,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,8,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,9,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,8,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,5,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,7,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,27,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,7,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,11,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,6,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,44,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,6,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,18,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,5,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,68,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,5,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,22,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,4,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,118,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,4,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,41,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,3,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,145,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,3,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,26,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,2,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,199,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,2,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,49,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,1,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,273,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,1,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,61,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,0,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,418,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DHL,DB,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,0,"Dedicated Hunter Preference Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,105,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Dedicated_Hunter_Buck_Deer.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,33,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,33,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,32,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,32,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,2,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,31,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,2,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,31,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,5,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,30,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,2,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,30,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,3,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,29,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,10,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,29,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,3,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,28,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,21,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,28,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,4,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,27,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,22,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,27,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,13,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,26,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,34,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,26,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,29,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,25,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,41,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,25,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,33,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,24,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,35,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,24,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,29,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,23,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,43,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,23,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,46,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,DBS,DS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,22,"Desert Bighorn Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,60,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Desert_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
