hunt_code,boundary_id,hunt_name_database,species_database,sex_type_database,weapon_database,hunt_type_database,hunt_class_database,rollup_bucket,resolution_status,database_family_match,boundary_confirmed,permit_conflict,current_allotment_res,current_allotment_nr,current_allotment_total,current_allotment_source,current_allotment_status,recommended_total_from_conflict_file,database_total_from_conflict_file,database_total_matches_recommended_total,best_crosswalk_status,best_confidence,evidence_source_count,evidence_sources,confirmed_boundary_ids_from_evidence,candidate_boundary_ids_from_evidence,historical_hunt_codes_from_evidence,regulation_present,notes
LO1610,117,Morgan-South Rich,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,117,117,DB1103,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1611,685,"Beaver, East",Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,685,685,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1612,685,"Beaver, East",Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,685,685,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1613,685,"Beaver, East",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,685,685,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1614,672,"Beaver, West",Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,672,672,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1615,672,"Beaver, West",Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,672,672,DB1059,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1616,672,"Beaver, West",Deer,Buck,Restricted Rifle,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,672,672,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1617,926,"West Desert, Swasey",Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,926,926,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1618,926,"West Desert, Swasey",Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,926,926,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1619,926,"West Desert, Swasey",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,926,926,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1620,927,Oquirrh/Tintic,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,927,927,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1621,927,Oquirrh/Tintic,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,927,927,DB1088,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1622,927,Oquirrh/Tintic,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,927,927,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1623,925,Cedar/Stansbury,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,925,925,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1624,925,Cedar/Stansbury,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,925,925,DB1082,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1625,925,Cedar/Stansbury,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,925,925,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1629,455,Boulder/Kaiparowits,Deer,Buck,Restricted Rifle,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,455,455,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1630,455,Boulder/Kaiparowits,Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,455,455,DB1084,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LP5025,628,Beaver - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,628,628,PB5025,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LP5031,755,"Box Elder, West - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,755,755,PB5028|PB5029|PB5030|PB5031,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LP5033,81,"Fillmore, Oak Creek South - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,81,81,PB5033,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LP5046,194,"San Rafael, North - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,194,194,PB5045|PB5046,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LP5049,625,Southwest Desert - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,625,625,PB5049,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LP5051,245,"West Desert, Rush Valley - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,245,245,PB5051,false,Hunt-code identity and database boundary mapping are ready for downstream use.
MB6263,485,Moon Ranch CWMU,Moose,Bull,Any Legal Weapon,CWMU,,MANUAL_REMAP_REQUIRED,REMAINS_MANUAL_REMAP,YES,false,false,,,,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,,,,NEEDS_MANUAL_REMAP,HIGH,3,model_year_crosswalk|model_year_dropped_review|remaining_boundary_closeout,,485,MB6263,false,Manual crosswalk/remap remains before this row should be treated as resolved.
MB6264,740,Sand Creek CWMU,Moose,Bull,Any Legal Weapon,CWMU,,MANUAL_REMAP_REQUIRED,REMAINS_MANUAL_REMAP,YES,false,false,,,,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,,,,NEEDS_MANUAL_REMAP,HIGH,3,model_year_crosswalk|model_year_dropped_review|remaining_boundary_closeout,,740,MB6264,false,Manual crosswalk/remap remains before this row should be treated as resolved.
TK1000,454,Statewide,Turkey,Bearded,Any Legal Weapon,Spring General Season,Youth,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,454,454,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
