current_hunt_code,historical_hunt_code,draw_year,model_year,historical_hunt_name,current_hunt_name,species,sex_type,weapon,hunt_type,historical_unit_name,current_unit_name,historical_boundary_id,current_boundary_id,boundary_match,permits_res_historical,permits_nr_historical,permits_total_historical,permits_res_current,permits_nr_current,permits_total_current,crosswalk_status,confidence,evidence_source,evidence_notes,source_file_historical,source_file_current,source_priority_historical,source_priority_current,merge_split_flag,statewide_flag,unlimited_flag,source_permit_conflict_flag,unresolved_split_bucket,regulation_presence_status,recommended_action
DA1033,,,2026,,"San Juan, Monticello",Deer,Antlerless,Archery,General Season,,"San Juan, Monticello",,23,YES,,,,,,5,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
DA1033,DA1033,2025,2026,"San Juan, Monticello","San Juan, Monticello",Deer,Antlerless,Archery,General Season,"San Juan, Monticello","San Juan, Monticello",23,23,YES,,,4,,,5,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
DA1033,DA1033,2025,2026,"San Juan, Monticello","San Juan, Monticello",Deer,Antlerless,Archery,General Season,"San Juan, Monticello","San Juan, Monticello",23,23,YES,,,4,,,5,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
DA1033,DA1033,2025,2026,"San Juan, Monticello","San Juan, Monticello",Deer,Antlerless,Archery,General Season,"San Juan, Monticello","San Juan, Monticello",23,23,YES,,,4,,,5,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
DA1033,DA1042,2025,2026,"San Juan, Monticello","San Juan, Monticello",Deer,Antlerless,Archery,General Season,"San Juan, Monticello","San Juan, Monticello",23,23,UNKNOWN,,,4,,,5,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
DA1033,,,2026,,"San Juan, Monticello",Deer,Antlerless,Archery,General Season,,"San Juan, Monticello",,23,YES,,,,,,5,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,,,2026,,"Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,,2,,38,YES,,,,18,2,20,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1010,2025,2026,"Cache, Rich","Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Rich","Cache, Rich",38,38,YES,,,17,18,2,20,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1010,2025,2026,"Cache, Rich","Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Rich","Cache, Rich",38,38,YES,,,17,18,2,20,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1010,2025,2026,"Cache, Rich","Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Rich","Cache, Rich",38,38,YES,,,17,18,2,20,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1011,2025,2026,"Cache, Richards Hollow","Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Richards Hollow","Cache, Rich",39,38,UNKNOWN,,,17,18,2,20,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1012,2025,2026,"Cache, Richmond Hyde Park","Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Richmond Hyde Park","Cache, Rich",40,38,UNKNOWN,,,9,18,2,20,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1044,2025,2026,"Morgan-South Rich, South Rich","Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,"Morgan-South Rich, South Rich","Cache, Rich",122,38,UNKNOWN,,,29,18,2,20,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1193,2025,2026,"Cache, Rich","Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Rich","Cache, Rich",38,38,UNKNOWN,,,17,18,2,20,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1206,2025,2026,"Cache, Richmond Hyde Park","Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Richmond Hyde Park","Cache, Rich",40,38,UNKNOWN,,,8,18,2,20,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1228,2025,2026,Morgan-South Rich,"Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,Morgan-South Rich,"Cache, Rich",117,38,UNKNOWN,,,90,18,2,20,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1229,2025,2026,Morgan-South Rich,"Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,Morgan-South Rich,"Cache, Rich",117,38,UNKNOWN,,,142,18,2,20,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,EA1267,2025,2026,Cache,"Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,Cache,"Cache, Rich",29,38,UNKNOWN,,,97,18,2,20,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,,,2026,,"Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,,"Cache, Rich",,38,UNKNOWN,,,,18,2,20,MERGED_UNITS,LOW,conservation_area,Conservation area bundle includes or references this hunt code.,pipeline/RAW/hunt_unit_database/2026/pdf/Conservation Permits/2025-27 Conservation Permits.pdf,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\conservation_area_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,CONSERVATION_AREA_BUNDLE,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1010,,,2026,,"Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,,"Cache, Rich",,38,YES,,,,18,2,20,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,,,2026,,"Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,,2,,39,YES,,,,9,1,10,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,EA1010,2025,2026,"Cache, Rich","Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Rich","Cache, Richards Hollow",38,39,UNKNOWN,,,17,9,1,10,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,EA1011,2025,2026,"Cache, Richards Hollow","Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Richards Hollow","Cache, Richards Hollow",39,39,YES,,,17,9,1,10,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,EA1011,2025,2026,"Cache, Richards Hollow","Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Richards Hollow","Cache, Richards Hollow",39,39,YES,,,17,9,1,10,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,EA1011,2025,2026,"Cache, Richards Hollow","Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Richards Hollow","Cache, Richards Hollow",39,39,YES,,,17,9,1,10,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,EA1012,2025,2026,"Cache, Richmond Hyde Park","Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Richmond Hyde Park","Cache, Richards Hollow",40,39,UNKNOWN,,,9,9,1,10,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,EA1193,2025,2026,"Cache, Rich","Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Rich","Cache, Richards Hollow",38,39,UNKNOWN,,,17,9,1,10,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,EA1206,2025,2026,"Cache, Richmond Hyde Park","Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,"Cache, Richmond Hyde Park","Cache, Richards Hollow",40,39,UNKNOWN,,,8,9,1,10,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,EA1267,2025,2026,Cache,"Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,Cache,"Cache, Richards Hollow",29,39,UNKNOWN,,,97,9,1,10,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,,,2026,,"Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,,"Cache, Richards Hollow",,39,UNKNOWN,,,,9,1,10,MERGED_UNITS,LOW,conservation_area,Conservation area bundle includes or references this hunt code.,pipeline/RAW/hunt_unit_database/2026/pdf/Conservation Permits/2025-27 Conservation Permits.pdf,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\conservation_area_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,CONSERVATION_AREA_BUNDLE,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1011,,,2026,,"Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,General Season,,"Cache, Richards Hollow",,39,YES,,,,9,1,10,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1021,,,2026,,Nebo,Elk,Antlerless,Any Legal Weapon,General Season,,16A,,616,YES,,,,207,23,230,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1021,EA1021,2025,2026,Nebo,Nebo,Elk,Antlerless,Any Legal Weapon,General Season,Nebo,Nebo,616,616,YES,,,160,207,23,230,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1021,EA1021,2025,2026,Nebo,Nebo,Elk,Antlerless,Any Legal Weapon,General Season,Nebo,Nebo,616,616,YES,,,160,207,23,230,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1021,EA1021,2025,2026,Nebo,Nebo,Elk,Antlerless,Any Legal Weapon,General Season,Nebo,Nebo,616,616,YES,,,160,207,23,230,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1021,EA1207,2025,2026,"Nebo, Moroni Hills",Nebo,Elk,Antlerless,Any Legal Weapon,General Season,"Nebo, Moroni Hills",Nebo,107,616,UNKNOWN,,,8,207,23,230,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1021,EA1208,2025,2026,Nebo,Nebo,Elk,Antlerless,Any Legal Weapon,General Season,Nebo,Nebo,616,616,UNKNOWN,,,177,207,23,230,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1021,EA1226,2025,2026,"Nebo, Moroni Hills",Nebo,Elk,Antlerless,Any Legal Weapon,General Season,"Nebo, Moroni Hills",Nebo,107,616,UNKNOWN,,,8,207,23,230,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1021,,,2026,,Nebo,Elk,Antlerless,Any Legal Weapon,General Season,,Nebo,,616,YES,,,,207,23,230,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1033,,,2026,,Kamas,Elk,Antlerless,Any Legal Weapon,General Season,,7,,611,YES,,,,112,13,125,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
EA1033,EA1033,2025,2026,Kamas,Kamas,Elk,Antlerless,Any Legal Weapon,General Season,Kamas,Kamas,611,611,YES,,,101,112,13,125,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,model_year_crosswalk,Model-year crosswalk status: SAME_CODE_CURRENT_ACTIVE_NO_NEXT_YEAR_PDF_MATCH.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,true,true_source_conflicts,REGULATION_CODE_PRESENT,REVIEW_BEFORE_PROMOTION
