hunt_code,species,sex_type,hunt_name,hunt_type,weapon,source_scope,comparison_status,draw_total_permits,expo_permits_matched,draw_plus_expo_total,harvest_permits,permit_delta_harvest_minus_draw,permit_delta_harvest_minus_draw_plus_expo,draw_plus_expo_status,expo_match_status,expo_match_sources,draw_source_files,harvest_source_files,draw_row_count,harvest_row_count,draw_residencies,draw_points_count,harvest_unique_permit_values,in_2026_database,same_total_match_ready,notes
PB5056,Pronghorn,Buck,"San Rafael, North",Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,21,1,22,23,2,1,HARVEST_GREATER_THAN_SOURCE,EXPO_MATCHED_BY_SPECIES_UNIT_TOKENS,"Buck Pronghorn - Limited Entry - Muzzleloader - San Rafael, North - Permits: 1",2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,23,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5059,Pronghorn,Buck,"Nine Mile, Anthro-Myton Bench",Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,32,0,32,32,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,32,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5060,Pronghorn,Buck,Diamond Mtn/Bonanza,Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,19,0,19,19,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,19,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5061,Pronghorn,Buck,"Panguitch Lake/Zion, North",Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,8,0,8,8,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,8,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5062,Pronghorn,Buck,Pine Valley,Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,8,0,8,8,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,8,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5065,Pronghorn,Buck,"Fillmore, Oak Creek South",Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,15,0,15,15,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,15,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5066,Pronghorn,Buck,"North Slope, Three Corners/West Daggett",Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,13,0,13,13,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,13,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5072,Pronghorn,Buck,Vernal,Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,22,0,22,22,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,22,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5073,Pronghorn,Buck,"Cache, Rich",Limited Entry,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,6,0,6,6,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,6,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5074,Pronghorn,Buck,"Cache, Rich",Limited Entry,Archery,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,2,0,2,2,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,2,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5075,Pronghorn,Buck,"Cache, Rich",Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,2,0,2,2,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,2,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5076,Pronghorn,Buck,Parker Mtn,Limited Entry,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,79,1,80,82,3,2,HARVEST_GREATER_THAN_SOURCE,EXPO_MATCHED_BY_SPECIES_UNIT_TOKENS,Buck Pronghorn - Limited Entry - Any Weapon - Parker Mtn - Permits: 1,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,82,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5077,Pronghorn,Buck,Parker Mtn,Limited Entry,Archery,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,48,1,49,56,8,7,HARVEST_GREATER_THAN_SOURCE,EXPO_MATCHED_BY_SPECIES_UNIT_TOKENS,Buck Pronghorn - Limited Entry - Archery - Parker Mtn - Permits: 1,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,56,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5078,Pronghorn,Buck,Parker Mtn,Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,60,0,60,60,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,60,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5079,Pronghorn,Buck,"Box Elder, West",Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,7,0,7,10,3,3,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,10,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5080,Pronghorn,Buck,"Box Elder, Snowville",Limited Entry,Muzzleloader,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,7,0,7,10,3,3,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,10,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5300,Pronghorn,Buck,Antelope Creek CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,4,0,4,10,6,6,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,10,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5302,Pronghorn,Buck,Deseret CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,16,0,16,37,21,21,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,37,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5305,Pronghorn,Buck,Park Valley CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,1,0,1,3,2,2,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,3,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5306,Pronghorn,Buck,Rabbit Creek CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,1,0,1,2,1,1,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,2,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5309,Pronghorn,Buck,Skull Valley South CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,2,0,2,5,3,3,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,5,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5311,Pronghorn,Buck,The Rose of Snowville CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,3,0,3,8,5,5,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,8,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5312,Pronghorn,Buck,TL Bar Ranch CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,1,0,1,1,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,1,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5314,Pronghorn,Buck,Westlake CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,3,0,3,7,4,4,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,7,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5315,Pronghorn,Buck,Zane CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,2,0,2,5,3,3,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,5,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5325,Pronghorn,Buck,Allen Ranch CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,1,0,1,3,2,2,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,3,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5326,Pronghorn,Buck,Cedar Springs CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,1,0,1,2,1,1,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,2,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5327,Pronghorn,Buck,Cottonwood Ridge CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,4,0,4,10,6,6,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,10,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5328,Pronghorn,Buck,Pahvant Ensign CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,2,0,2,6,4,4,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,6,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5329,Pronghorn,Buck,Snowville Flat CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,1,0,1,3,2,2,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,3,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5330,Pronghorn,Buck,George Creek CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,2,2,4,4,2,0,TOTAL_PERMIT_MATCH,EXPO_MATCHED_BY_EXACT_GAP_AND_SPECIES_UNIT,"Buck Pronghorn - Limited Entry - Any Weapon - Fillmore, Oak Creek South - Permits: 2",2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,4,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5331,Pronghorn,Buck,Mt Dutton/Paunsaugunt,Limited Entry,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,15,1,16,24,9,8,HARVEST_GREATER_THAN_SOURCE,EXPO_MATCHED_BY_SPECIES_UNIT_TOKENS,Buck Pronghorn - Limited Entry - Any Weapon - Mt Dutton/Paunsaugunt - Permits: 1,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,24,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5332,Pronghorn,Buck,Mt Dutton/Paunsaugunt,Limited Entry,Archery,LE_OR_BIG_GAME_SCOPE,TOTAL_PERMIT_MATCH,4,0,4,4,0,0,TOTAL_PERMIT_MATCH,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,4,TRUE,TRUE,Exact hunt-code total match between normalized draw result and preliminary harvest permit count.
PB5337,Pronghorn,Buck,Heist CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,2,0,2,5,3,3,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,5,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5338,Pronghorn,Buck,Castle Valley Outdoors CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,2,0,2,4,2,2,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,4,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5339,Pronghorn,Buck,Iron Spring CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,1,0,1,2,1,1,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,2,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5342,Pronghorn,Buck,Salt Wells CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,2,0,2,5,3,3,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,5,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5343,Pronghorn,Buck,Cwmu Buck Pronghorn - Prohibition Springs - Any Legal Weapon,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,1,0,1,2,1,1,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,2,FALSE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5345,Pronghorn,Buck,Green River Flat CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,2,0,2,5,3,3,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,5,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PB5346,Pronghorn,Buck,Junction Valley CWMU,CWMU,Any Legal Weapon,LE_OR_BIG_GAME_SCOPE,HARVEST_GREATER_THAN_DRAW,1,0,1,2,1,1,HARVEST_GREATER_THAN_SOURCE,NO_EXPO_MATCH,,2025 LE Pronghorn Draw Results.pdf,2026-03-06-2025-preliminary-bg-harvest.xlsx,66,9,Nonresident|Resident,33,2,TRUE,FALSE,"Harvest permit total is higher; likely needs overlay/source-channel review such as expo, conservation, CWMU, or other field-issued permits."
PD1000,Pronghorn,Female Only,"Box Elder, Snowville",Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,80,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,80,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1012,Pronghorn,Female Only,"Box Elder, Promontory",Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,24,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,24,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1016,Pronghorn,Female Only,Zane,CWMU Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,4,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,4,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1017,Pronghorn,Female Only,"Box Elder, West",Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,55,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,55,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1025,Pronghorn,Female Only,Cottonwood Ridge,CWMU Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,3,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,3,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1026,Pronghorn,Female Only,Pahvant Ensign,CWMU Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,4,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,4,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1031,Pronghorn,Female Only,Westlake,CWMU Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,12,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,12,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1033,Pronghorn,Female Only,"San Rafael, Poison Springs Bench",Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,15,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,15,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1034,Pronghorn,Female Only,"Fillmore, Oak Creek South",Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,30,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,30,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1035,Pronghorn,Female Only,"Fillmore, Oak Creek South",Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,30,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,30,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1041,Pronghorn,Female Only,Heist,CWMU Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,3,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,3,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1043,Pronghorn,Female Only,"Nine Mile, Anthro-Pleasant Valley",Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,10,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,10,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1044,Pronghorn,Female Only,Vernal-Ouray Valley,Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,9,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,9,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1047,Pronghorn,Female Only,Antelope Creek,CWMU Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,10,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,10,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1048,Pronghorn,Female Only,The Rose of Snowville,CWMU Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,3,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,3,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
PD1049,Pronghorn,Female Only,Zane,CWMU Antlerless,Any Legal Weapon,NO_DRAW_SOURCE,HARVEST_ONLY_TOTAL,,0,,6,,,HARVEST_ONLY_TOTAL,NO_EXPO_MATCH,,,2026-03-06-2025-preliminary-bg-harvest.xlsx,0,9,,0,6,TRUE,FALSE,Harvest source has permit total but selected 2025 draw-result source scope has no matching hunt-code total.
