hunt_code,year,harvest_permits,draw_total_permits_reconciled,field_permit_gap,overlay_matched_permits,overlay_gap_status,matched_overlay_families,matched_overlay_sources,matched_overlay_areas,max_overlay_match_score,harvest_hunt_name,draw_hunt_name,harvest_species,draw_species,harvest_weapon,draw_weapon
EB3139,2023,21,20,1,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Cache:1|Cache:1|Cache:1|Cache:1,0.850,"Cache, North",Cache North,Elk,Elk,"Handgun, Archery, Muzzleloader or Shotgun","HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)"
EB3142,2023,10,8,2,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Plateau:1|Plateau:1|Plateau:1|Plateau:1,0.850,"Plateau, Barney Top/Kaiparowits",Barney Top/Kaiparowits,Elk,Elk,"Handgun, Archery, Muzzleloader or Shotgun","HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)"
EB3143,2023,10,8,2,0,NO_OVERLAY_MATCH_FOUND,,,,,"Southwest Desert, North",Southwest Desert North,Elk,Elk,"Handgun, Archery, Muzzleloader or Shotgun","HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)"
EB3144,2023,12,13,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"West Desert, Deep Creek",West Desert Deep Creek,Elk,Elk,"Handgun, Archery, Muzzleloader or Shotgun","HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)"
EB3145,2023,29,20,9,4,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Plateau:1|Plateau:1|Plateau:1|Plateau:1,0.850,"Plateau, Boulder",Boulder,Elk,Elk,Archery,Archery
EB3146,2023,32,23,9,0,NO_OVERLAY_MATCH_FOUND,,,,,"Southwest Desert, South",Southwest Desert South,Elk,Elk,Archery,Archery
EB3147,2023,9,16,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Box Elder, Grouse Creek",Box Elder Grouse Creek,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3148,2023,13,27,-14,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Plateau, Boulder",Boulder,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3149,2023,16,23,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Southwest Desert, South",Southwest Desert South,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3150,2023,17,11,6,0,NO_OVERLAY_MATCH_FOUND,,,,,"Box Elder, Grouse Creek",Box Elder Grouse Creek,Elk,Elk,Mid Any Legal Weapon,Any Legal Weapon
EB3152,2023,21,28,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Southwest Desert, South",Southwest Desert South,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3154,2023,17,12,5,4,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Plateau:1|Plateau:1|Plateau:1|Plateau:1,0.850,"Plateau, Boulder",Boulder,Elk,Elk,Muzzleloader,Muzzleloader
EB3155,2023,22,13,9,0,NO_OVERLAY_MATCH_FOUND,,,,,"Southwest Desert, South",Southwest Desert South,Elk,Elk,Muzzleloader,Muzzleloader
EB3156,2023,4,2,2,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Plateau:1|Plateau:1|Plateau:1|Plateau:1,0.850,"Plateau, Boulder",Boulder,Elk,Elk,Multiseason,Multiseason
EB3157,2023,6,3,3,0,NO_OVERLAY_MATCH_FOUND,,,,,"Southwest Desert, South",Southwest Desert South,Elk,Elk,Multiseason,Multiseason
EB3500,2023,6,2,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Alton,Alton CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3501,2023,12,2,10,0,NO_OVERLAY_MATCH_FOUND,,,,,Bar J Ranch,Bar J Ranch CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3502,2023,7,1,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Bear Mountain,Bear Mountain CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3503,2023,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Bear Springs,Bear Springs CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3504,2023,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Black Hawk,Blackhawk CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3505,2023,16,2,14,0,NO_OVERLAY_MATCH_FOUND,,,,,Boobe Hole,Boobe Hole CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3506,2023,11,1,10,0,NO_OVERLAY_MATCH_FOUND,,,,,Causey Spring,Causey Spring CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3508,2023,20,2,18,0,NO_OVERLAY_MATCH_FOUND,,,,,Chimney Rock,Chimney Rock CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3509,2023,19,2,17,0,NO_OVERLAY_MATCH_FOUND,,,,,Coldwater Ranch,Coldwater Ranch CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3510,2023,7,1,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Conover-Jensen,Cwmu Any Bull Elk - Conover-jensen - Any Legal Weapon,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3511,2023,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Cotton Thomas,Cotton Thomas CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3514,2023,104,17,87,0,NO_OVERLAY_MATCH_FOUND,,,,,Deseret,Deseret CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3515,2023,7,1,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Double Cone,Double Cone CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3516,2023,22,3,19,0,NO_OVERLAY_MATCH_FOUND,,,,,Durst Mountain,Durst Mountain CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3517,2023,29,3,26,0,NO_OVERLAY_MATCH_FOUND,,,,,East Fork Chalk Creek,East Fork Chalk Creek CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3519,2023,28,4,24,0,NO_OVERLAY_MATCH_FOUND,,,,,Ensign Ranches,Ensign Ranches CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3520,2023,18,2,16,0,NO_OVERLAY_MATCH_FOUND,,,,,Folley Ridge,Folley Ridge CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3521,2023,91,10,81,0,NO_OVERLAY_MATCH_FOUND,,,,,Grass Valley/Clark Canyon,Grass Valley/Clark Canyon CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3522,2023,5,1,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Grazing Pasture,Grazing Pasture CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3523,2023,10,1,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Guildersleeve,Guildersleeve CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3524,2023,8,2,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Hardscrabble,Hardscrabble CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3525,2023,20,3,17,0,NO_OVERLAY_MATCH_FOUND,,,,,Heaston East,Heaston East CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3526,2023,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Hiawatha,Hiawatha CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3527,2023,10,1,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Indian Head,Indian Head CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3529,2023,9,2,7,0,NO_OVERLAY_MATCH_FOUND,,,,,J. B. Ranch,Circle E Ranch CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3530,2023,17,2,15,0,NO_OVERLAY_MATCH_FOUND,,,,,Jacob's Creek,Jacob's Creek CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3531,2023,19,2,17,0,NO_OVERLAY_MATCH_FOUND,,,,,Johnson Mountain Ranch,Johnson Mountain Ranch CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3532,2023,5,1,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Jump Creek,Jump Creek CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3533,2023,4,1,3,0,NO_OVERLAY_MATCH_FOUND,,,,,Junction Valley,Junction Valley CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3534,2023,15,2,13,0,NO_OVERLAY_MATCH_FOUND,,,,,Little Red Creek,Little Red Creek CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3536,2023,43,5,38,0,NO_OVERLAY_MATCH_FOUND,,,,,Minnie Maud Ridge,Minnie Maud Ridge CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3540,2023,10,2,8,4,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Plateau:1|Plateau:1|Plateau:1|Plateau:1,0.850,Old Woman Plateau,Old Woman Plateau CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3541,2023,5,1,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Patmos Ridge,Patmos Ridge CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3542,2023,4,1,3,0,NO_OVERLAY_MATCH_FOUND,,,,,Powder Mountain,Cwmu Any Bull Elk - Powder Mountain - Any Legal Weapon,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3543,2023,18,2,16,0,NO_OVERLAY_MATCH_FOUND,,,,,Preston Nutter Ranch,Preston Nutter Ranch CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3544,2023,19,2,17,0,NO_OVERLAY_MATCH_FOUND,,,,,Redd Ranches,Redd Ranches CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3545,2023,7,3,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Riverview Ranch LLC,Cactus Ranch LLC CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3546,2023,10,1,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Roan Cliffs,Roan Cliffs CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3547,2023,5,1,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Sand Creek,Sand Creek CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3548,2023,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Scofield Canyons,Scofield Canyons CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3549,2023,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Scofield East,Scofield East CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3550,2023,9,1,8,0,NO_OVERLAY_MATCH_FOUND,,,,,Scofield West,Scofield West CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3551,2023,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,SJ Ranch,SJ Ranch CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3552,2023,7,1,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Skull Crack,Skull Crack CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3553,2023,15,2,13,0,NO_OVERLAY_MATCH_FOUND,,,,,Soldier Summit,Soldier Summit CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3554,2023,11,1,10,0,NO_OVERLAY_MATCH_FOUND,,,,,South Canyon,South Canyon CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3555,2023,13,2,11,0,NO_OVERLAY_MATCH_FOUND,,,,,Spring Creek/Dodge,Spring Creek/Dodge CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3557,2023,20,2,18,0,NO_OVERLAY_MATCH_FOUND,,,,,Strawberry Ridge,Strawberry Ridge CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3558,2023,4,1,3,0,NO_OVERLAY_MATCH_FOUND,,,,,Summit Point,Summit Point CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3559,2023,10,2,8,0,NO_OVERLAY_MATCH_FOUND,,,,,Three C,Three C CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3561,2023,50,4,46,0,NO_OVERLAY_MATCH_FOUND,,,,,Two Bear,Cwmu Any Bull Elk - Two Bear - Any Legal Weapon,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3562,2023,11,2,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Wallsburg,Wallsburg CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3563,2023,79,8,71,0,NO_OVERLAY_MATCH_FOUND,,,,,Weber Florence Creek,Cwmu Any Bull Elk - Weber Florence Creek - Any Legal Weapon,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3564,2023,17,2,15,0,NO_OVERLAY_MATCH_FOUND,,,,,Woodruff Creek South,Woodruff Creek South CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3565,2023,7,1,6,0,NO_OVERLAY_MATCH_FOUND,,,,,North Peaks,North Peaks CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3603,2023,7,1,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Pahvant Ensign,Pahvant Ensign CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3604,2023,10,1,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Double R Ranch,Double R Ranch CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3606,2023,3,1,2,0,NO_OVERLAY_MATCH_FOUND,,,,,Mountain Sky Ranch,Mountain Sky Ranch CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3607,2023,3,1,2,0,NO_OVERLAY_MATCH_FOUND,,,,,West Willow Creek Ranch,West Willow Creek Ranch CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3608,2023,5,1,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Avintaquin Canyon,Avintaquin Canyon CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3609,2023,17,3,14,0,NO_OVERLAY_MATCH_FOUND,,,,,Royal Ivory Outfitters,Cwmu Any Bull Elk - Royal Ivory Outfitters - Any Legal Weapon,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3610,2023,18,2,16,0,NO_OVERLAY_MATCH_FOUND,,,,,Sharp Mountain,Sharp Mountain CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3611,2023,10,1,9,0,NO_OVERLAY_MATCH_FOUND,,,,,West Ridge,West Ridge CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3612,2023,6,2,4,0,NO_OVERLAY_MATCH_FOUND,,,,,5S Land and Livestock,Cwmu Any Bull Elk - 5s - Any Legal Weapon,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3613,2023,5,1,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Little Pole Canyon,Little Pole Canyon CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3614,2023,4,1276,-1272,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Tunnel Hollow,Tunnel Hollow CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
GO6801,2023,8,10,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Beaver,Beaver,Mountain Goat,Mountain Goat,Any Legal Weapon,Any Legal Weapon
GO6803,2023,11,12,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Nebo",Nebo,Mountain Goat,Mountain Goat,Any Legal Weapon,Any Legal Weapon
GO6805,2023,9,6,3,1,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"North Slope/South Slope, High Uintas Central:1",0.850,"North Slope/South Slope, High Uintas Central",High Uintas Central,Mountain Goat,Mountain Goat,Any Legal Weapon,Any Legal Weapon
GO6806,2023,3,5,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"North Slope/South Slope, High Uintas East",High Uintas East,Mountain Goat,Mountain Goat,Any Legal Weapon,Any Legal Weapon
GO6808,2023,17,14,3,1,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"North Slope/South Slope, High Uintas West:1",0.850,"North Slope/South Slope, High Uintas West",High Uintas West,Mountain Goat,Mountain Goat,Any Legal Weapon,Any Legal Weapon
GO6810,2023,1,3,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Ogden, Willard Peak","Ogden, Willard Peak",Mountain Goat,Mountain Goat,Any Legal Weapon,Any Legal Weapon
GO6820,2023,6,4,2,1,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"Wasatch Mtns, Timpanogos:1",0.850,"Wasatch Mtns, Timpanogos","Wasatch Mtns, Timpanogos",Mountain Goat,Mountain Goat,Any Legal Weapon,Any Legal Weapon
GO6821,2023,8,9,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Nebo",Nebo,Mountain Goat,Mountain Goat,Archery,Archery
MA1000,2023,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"East Canyon, Davis-North Salt Lake Any Legal Weapon 2","Antlerless Moose - East Canyon, Davis-north Salt Lake - Any Legal Weapon",Antlerless Moose,Moose,,Any Legal Weapon
MA1005,2023,7,5,2,0,NO_OVERLAY_MATCH_FOUND,,,,,Morgan-South Rich Any Legal Weapon 2 2,Morgan-South Rich,Antlerless Moose,Moose,Any Legal Weapon,Any Legal Weapon
MA1006,2023,5,9,-4,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Wasatch Mtns, West Any Legal Weapon 5 5","Antlerless Moose - Wasatch Mtns, West - Any Legal Weapon",Antlerless Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6002,2023,4,3,1,0,NO_OVERLAY_MATCH_FOUND,,,,,East Canyon,East Canyon,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6004,2023,5,4,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Kamas,Kamas,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6011,2023,32,34,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Wasatch Mtns/Central Mtns,Wasatch Mtns/Central Mtns,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6202,2023,3,2,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Causey Spring,Causey Spring CWMU,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6206,2023,3,1,2,0,NO_OVERLAY_MATCH_FOUND,,,,,Deseret,Deseret CWMU,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6208,2023,5,2,3,0,NO_OVERLAY_MATCH_FOUND,,,,,East Fork Chalk Creek,East Fork Chalk Creek CWMU,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6210,2023,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Folley Ridge,Cwmu Bull Moose - Folley Ridge - Any Legal Weapon,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6211,2023,9,3,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Grass Valley/Clark Canyon,Grass Valley/Clark Canyon CWMU,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6219,2023,6,2,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Skull Crack,Skull Crack CWMU,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6222,2023,3,1,2,0,NO_OVERLAY_MATCH_FOUND,,,,,Strawberry Ridge,Strawberry Ridge CWMU,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6223,2023,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Three C,Cwmu Bull Moose - Three C - Any Legal Weapon,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6224,2023,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Two Bear,Cwmu Bull Moose - Two Bear - Any Legal Weapon,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6226,2023,9,3,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Weber Florence Creek,Cwmu Bull Moose - Weber Florence Creek - Any Legal Weapon,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6251,2023,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Hardscrabble,Hardscrabble CWMU,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6256,2023,1,2,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Woodruff Creek South,Woodruff Creek South CWMU,Moose,Moose,Any Legal Weapon,Any Legal Weapon
MB6262,2023,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Junction Valley,Junction Valley CWMU,Moose,Moose,Any Legal Weapon,Any Legal Weapon
PB5000,2023,9,8,1,2,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Beaver:1|Beaver:1,0.850,Beaver,Beaver,Pronghorn,Pronghorn,Archery,Archery
PB5001,2023,11,9,2,2,FIELD_PERMIT_GAP_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"Book Cliffs, Bitter Creek:1|Book Cliffs, Bitter Creek:1",0.850,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek",Pronghorn,Pronghorn,Archery,Archery
PB5003,2023,3,1,2,1,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"Box Elder, Promontory:1",0.850,"Box Elder, Promontory","Box Elder, Promontory",Pronghorn,Pronghorn,Archery,Archery
PB5004,2023,6,5,1,1,FIELD_PERMIT_GAP_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"Box Elder, Puddle Valley:1",0.850,"Box Elder, Puddle Valley","Box Elder, Puddle Valley",Pronghorn,Pronghorn,Archery,Archery
PB5006,2023,9,8,1,2,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"Box Elder, West:1|Box Elder, West:1",0.850,"Box Elder, West","Box Elder, West",Pronghorn,Pronghorn,Archery,Archery
PB5008,2023,11,9,2,2,FIELD_PERMIT_GAP_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"Fillmore, Oak Creek South:1|Fillmore, Oak Creek South:1",0.850,"Fillmore, Oak Creek South","Fillmore, Oak Creek South",Pronghorn,Pronghorn,Archery,Archery
PB5009,2023,5,4,1,1,FIELD_PERMIT_GAP_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"La Sal, Potash/South Cisco:1",0.850,"La Sal, Potash/South Cisco","La Sal, Potash/South Cisco",Pronghorn,Pronghorn,Archery,Archery
PB5011,2023,26,22,4,4,FIELD_PERMIT_GAP_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"Nine Mile, Anthro-Myton Bench:1|Nine Mile, Anthro-Myton Bench:1|Nine Mile, Anthro-Myton Bench:1|Nine Mile, Anthro-Myton Bench:1",0.850,"Nine Mile, Anthro-Myton Bench","Nine Mile, Anthro-Myton Bench",Pronghorn,Pronghorn,Archery,Archery
PB5012,2023,10,9,1,2,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"North Slope, Three Corners/West Daggett:1|North Slope, Three Corners/West Daggett:1",0.850,"North Slope, Three Corners/West Daggett","North Slope, Three Corners/West Daggett",Pronghorn,Pronghorn,Archery,Archery
PB5015,2023,19,22,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"San Rafael, North","San Rafael, North",Pronghorn,Pronghorn,Archery,Archery
PB5016,2023,17,13,4,3,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"South Slope, Bonanza/Diamond Mtn:1|South Slope, Bonanza/Diamond Mtn:1|South Slope, Bonanza/Diamond Mtn:1",0.850,"South Slope, Bonanza/Diamond Mtn",Diamond Mtn/Bonanza,Pronghorn,Pronghorn,Archery,Archery
PB5017,2023,16,14,2,3,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"South Slope, Vernal:1|South Slope, Vernal:1|South Slope, Vernal:1",0.850,"South Slope, Vernal",Vernal,Pronghorn,Pronghorn,Archery,Archery
PB5018,2023,29,28,1,8,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Southwest Desert:1|Southwest Desert:1|Southwest Desert:1|Southwest Desert:1|Southwest Desert:1|Southwest Desert:1|Southwest Desert:1|Southwest Desert:1,0.850,Southwest Desert,Southwest Desert,Pronghorn,Pronghorn,Archery,Archery
PB5019,2023,14,11,3,2,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"West Desert, Riverbed:1|West Desert, Riverbed:1",0.850,"West Desert, Riverbed","West Desert, Riverbed",Pronghorn,Pronghorn,Archery,Archery
PB5020,2023,8,7,1,1,FIELD_PERMIT_GAP_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,"West Desert, Rush Valley:1",0.850,"West Desert, Rush Valley","West Desert, Rush Valley",Pronghorn,Pronghorn,Archery,Archery
