row_number,hunt_code,raw_hunt_name,normalized_family_before,normalized_family_after,source_classification_before,source_classification_after,hunt_type_before,hunt_type_after,numeric_fields_changed
50796,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50797,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50798,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50799,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50800,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50801,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50802,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50803,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50804,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50805,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50806,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50807,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50808,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50809,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50810,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50811,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50812,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50813,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50814,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50815,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50816,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50817,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50818,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50819,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50820,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50821,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50822,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50823,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50824,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50825,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50826,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50827,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50828,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50829,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50830,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50831,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50832,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50833,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50834,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50835,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50836,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50837,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50838,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50839,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50840,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50841,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50842,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50843,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50844,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50845,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50846,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50847,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50848,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50849,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50850,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50851,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50852,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50853,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50854,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50855,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50856,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50857,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50858,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50859,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50860,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50861,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50862,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50863,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50864,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50865,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50866,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50867,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50868,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50869,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50870,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50871,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50872,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50873,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50874,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50875,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50876,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50877,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50878,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50879,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50880,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50881,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50882,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50883,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50884,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50885,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50886,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50887,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50888,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50889,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50890,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50891,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50892,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50893,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50894,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50895,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50896,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50897,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50898,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50899,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50900,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
50901,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon",LE,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,LIMITED_ENTRY_PRONGHORN,L.E.,L.E.,false
