source_pdf,pdf_page,table_index,row_index,hunt_code,reason,tokens
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,191,0,33,EB3554,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 33 | 0 | 1 | 1 | 1 in 33.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,192,0,33,EB3555,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 69 | 1 | 1 | 2 | 1 in 34.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,193,0,33,EB3557,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 53 | 1 | 1 | 2 | 1 in 26.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,194,0,33,EB3558,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 31 | 0 | 1 | 1 | 1 in 31.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,195,0,33,EB3559,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 76 | 1 | 1 | 2 | 1 in 38.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,196,0,33,EB3561,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 76 | 3 | 2 | 5 | 1 in 15.2 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,197,0,33,EB3562,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 11 | 0 | 1 | 1 | 1 in 11.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,198,0,33,EB3564,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 40 | 1 | 1 | 2 | 1 in 20.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,199,0,33,EB3565,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 18 | 0 | 1 | 1 | 1 in 18.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,200,0,33,EB3603,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 47 | 0 | 1 | 1 | 1 in 47.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,201,0,33,EB3604,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 47 | 0 | 1 | 1 | 1 in 47.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,202,0,33,EB3606,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 56 | 0 | 1 | 1 | 1 in 56.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,203,0,33,EB3607,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 35 | 0 | 1 | 1 | 1 in 35.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,204,0,33,EB3608,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 3 | 0 | 1 | 1 | 1 in 3.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,205,0,33,EB3609,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 36 | 2 | 1 | 3 | 1 in 12.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,206,0,33,EB3610,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 62 | 1 | 1 | 2 | 1 in 31.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,207,0,33,EB3611,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 20 | 1 | 1 | 2 | 1 in 10.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,208,0,33,EB3613,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 14 | 0 | 1 | 1 | 1 in 14.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,209,0,33,EB3614,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 12 | 0 | 1 | 1 | 1 in 12.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,210,0,33,EB3617,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 26 | 0 | 1 | 1 | 1 in 26.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,211,0,33,EB3619,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 68 | 5 | 5 | 10 | 1 in 6.8 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,2,0,33,BI6500,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 3249 | 1 | 1 | 2 | in 1624.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,3,0,33,BI6503,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 4964 | 2 | 2 | 4 | in 1241.0 | Totals | 3798 | 1 | 1 | 2 | in 1899.0
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,4,0,33,BI6504,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1761 | 3 | 2 | 5 | 1 in 352.2 | Totals | 1720 | 1 | 1 | 2 | 1 in 860.0
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,5,0,33,BI6505,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 343 | 13 | 12 | 25 | 1 in 13.7 | Totals | 417 | 2 | 1 | 3 | 1 in 139.0
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,6,0,33,BI6506,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 384 | 15 | 15 | 30 | 1 in 12.8 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,7,0,33,BI6509,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 369 | 2 | 2 | 4 | 1 in 92.3 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,8,0,33,BI6516,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1101 | 3 | 2 | 5 | 1 in 220.2 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,9,0,33,BI6528,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 125 | 3 | 2 | 5 | 1 in 25.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,10,0,33,BI6529,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 107 | 4 | 4 | 8 | 1 in 13.4 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,11,0,33,BI6531,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 370 | 4 | 3 | 7 | 1 in 52.9 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,12,0,33,BI6532,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 172 | 3 | 2 | 5 | 1 in 34.4 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,13,0,33,BI6534,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 907 | 3 | 2 | 5 | 1 in 181.4 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,14,0,33,BI6535,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 702 | 3 | 2 | 5 | 1 in 140.4 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,15,0,33,BI6536,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 131 | 1 | 1 | 2 | 1 in 65.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,16,0,33,BI6537,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 430 | 3 | 2 | 5 | 1 in 86.0 | Totals | 2323 | 3 | 2 | 5 | 1 in 464.6
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,2,0,33,MB6000,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 3186 | 6 | 6 | 12 | 1 in 265.5 | Totals | 2723 | 2 | 1 | 3 | 1 in 907.7
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,3,0,33,MB6001,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 854 | 2 | 1 | 3 | 1 in 284.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,4,0,33,MB6002,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 712 | 3 | 2 | 5 | 1 in 142.4 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,5,0,33,MB6003,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 246 | 2 | 2 | 4 | 1 in 61.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,6,0,33,MB6004,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1036 | 3 | 2 | 5 | 1 in 207.2 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,7,0,33,MB6005,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 453 | 3 | 3 | 6 | 1 in 75.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,8,0,33,MB6006,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 3339 | 10 | 9 | 19 | 1 in 175.7 | Totals | 2917 | 2 | 1 | 3 | 1 in 972.3
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,9,0,33,MB6007,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1074 | 3 | 3 | 6 | 1 in 179.0 | Totals | 1238 | 1 | 1 | 2 | 1 in 619.0
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,10,0,33,MB6008,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1502 | 4 | 3 | 7 | 1 in 214.6 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,11,0,33,MB6009,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 396 | 1 | 1 | 2 | 1 in 198.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,12,0,33,MB6010,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1086 | 3 | 2 | 5 | 1 in 217.2 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,13,0,33,MB6011,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 7814 | 9 | 9 | 18 | 1 in 434.1 | Totals | 2893 | 1 | 1 | 2 | in 1446.5
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,14,0,33,MB6012,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 339 | 1 | 1 | 2 | 1 in 169.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,15,0,33,MB6200,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 22 | 0 | 1 | 1 | 1 in 22.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,16,0,33,MB6202,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 207 | 1 | 1 | 2 | 1 in 103.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,17,0,33,MB6206,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 637 | 0 | 1 | 1 | 1 in 637.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,18,0,33,MB6207,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 107 | 0 | 1 | 1 | 1 in 107.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,19,0,33,MB6208,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 86 | 1 | 1 | 2 | 1 in 43.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,20,0,33,MB6209,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 124 | 0 | 1 | 1 | 1 in 124.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,21,0,33,MB6211,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 229 | 2 | 1 | 3 | 1 in 76.3 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,22,0,33,MB6217,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 122 | 0 | 1 | 1 | 1 in 122.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,23,0,33,MB6219,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 421 | 1 | 1 | 2 | 1 in 210.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,24,0,33,MB6220,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 44 | 0 | 1 | 1 | 1 in 44.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,25,0,33,MB6222,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 109 | 1 | 1 | 2 | 1 in 54.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,26,0,33,MB6223,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 115 | 0 | 1 | 1 | 1 in 115.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,27,0,33,MB6224,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 81 | 0 | 1 | 1 | 1 in 81.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,28,0,33,MB6225,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 57 | 0 | 1 | 1 | 1 in 57.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,29,0,33,MB6240,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 66 | 0 | 1 | 1 | 1 in 66.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,30,0,33,MB6251,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 74 | 0 | 1 | 1 | 1 in 74.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,31,0,33,MB6254,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 63 | 0 | 1 | 1 | 1 in 63.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,32,0,33,MB6256,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 118 | 1 | 1 | 2 | 1 in 59.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,33,0,33,MB6257,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 64 | 0 | 1 | 1 | 1 in 64.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,34,0,33,MB6258,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 30 | 0 | 1 | 1 | 1 in 30.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,35,0,33,MB6259,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 43 | 0 | 1 | 1 | 1 in 43.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,36,0,33,MB6262,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 60 | 0 | 1 | 1 | 1 in 60.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,37,0,33,MB6266,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 188 | 2 | 1 | 3 | 1 in 62.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,2,0,33,DS6600,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 392 | 2 | 1 | 3 | 1 in 130.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,3,0,33,DS6601,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1130 | 5 | 4 | 9 | 1 in 125.6 | Totals | 4537 | 1 | 1 | 2 | in 2268.5
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,4,0,33,DS6603,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 647 | 2 | 2 | 4 | 1 in 161.8 | Totals | 2635 | 0 | 1 | 1 | in 2635.0
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,5,0,33,DS6604,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 424 | 3 | 3 | 6 | 1 in 70.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,6,0,33,DS6606,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 118 | 1 | 1 | 2 | 1 in 59.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,7,0,33,DS6607,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 177 | 1 | 1 | 2 | 1 in 88.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,8,0,33,DS6608,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 490 | 3 | 2 | 5 | 1 in 98.0 | Totals | 2091 | 1 | 1 | 2 | in 1045.5
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,9,0,33,DS6609,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 729 | 4 | 3 | 7 | 1 in 104.1 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,10,0,33,DS6610,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 789 | 5 | 5 | 10 | 1 in 78.9 | Totals | 2003 | 1 | 1 | 2 | in 1001.5
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,11,0,33,DS6611,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1368 | 2 | 1 | 3 | 1 in 456.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,12,0,33,DS6620,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 650 | 2 | 1 | 3 | 1 in 216.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,13,0,33,DS6621,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 746 | 3 | 2 | 5 | 1 in 149.2 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,14,0,33,DS6622,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 120 | 2 | 1 | 3 | 1 in 40.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,15,0,33,DS6623,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 137 | 1 | 1 | 2 | 1 in 68.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,16,0,33,DS6624,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 224 | 1 | 1 | 2 | 1 in 112.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,17,0,33,DS6625,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 376 | 2 | 1 | 3 | 1 in 125.3 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,18,0,33,DS6626,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 317 | 3 | 2 | 5 | 1 in 63.4 | Totals | 1287 | 1 | 1 | 2 | 1 in 643.5
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,19,0,33,DS6627,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 149 | 2 | 1 | 3 | 1 in 49.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,2,0,33,GO6800,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1355 | 4 | 3 | 7 | 1 in 193.6 | Totals | 3030 | 0 | 1 | 1 | in 3030.0
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,3,0,33,GO6801,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1004 | 5 | 4 | 9 | 1 in 111.6 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,4,0,33,GO6803,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 892 | 8 | 8 | 16 | 1 in 55.8 | Totals | 1749 | 1 | 1 | 2 | 1 in 874.5
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,5,0,33,GO6804,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 218 | 0 | 1 | 1 | 1 in 218.0 | Totals | 0 | 0 | 0 | 0 | N/A
