comparison,hunt_code,boundary_id,hunt_name,species,primary_universe_bucket,scoring_bucket
matrix_2026_NOT_IN_bible_2026,EA1167,491,South Canyon,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1168,546,Spring Creek/Dodge,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1170,562,Strawberry Ridge,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1171,547,Summit Point,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1172,553,Three C,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1174,521,Two Bear,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EA1175,586,Wallsburg,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1177,571,Woodruff Creek South,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1180,5111,La Sal,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1187,838,"Paunsaugunt, Hatch Bench",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EA1189,448,"Wasatch Mtns, West-Central",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1192,826,Pahvant Ensign,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1193,38,"Cache, Rich",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1196,138,"North Slope, Summit",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1198,575,Bear Springs,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1200,554,Double R Ranch,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1201,858,Mountain Sky Ranch,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1203,682,"Box Elder, Pilot Mtn",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1204,682,"Box Elder, Pilot Mtn",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1206,40,"Cache, Richmond-Hyde Park",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EA1207,107,"Nebo, Moroni Hills",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1208,616,Nebo,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1209,85,"Fillmore, Oak Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1217,224,"Wasatch Mtns, Avintaquin A",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1220,5112,Manti,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1221,5145,Fishlake/Thousand Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1222,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1223,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1224,449,"Book Cliffs, Bitter Creek/South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1225,449,"Book Cliffs, Bitter Creek/South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1226,107,"Nebo, Moroni Hills",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1228,117,Morgan-South Rich,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1229,117,Morgan-South Rich,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1231,116,"West Desert, Tintic Valley",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1233,599,Avintaquin Canyon,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1234,828,Royal Ivory Outfitters,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EA1235,490,Sharp Mountain,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1236,276,East Canyon,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1237,879,"LaSal, Mtns-North",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1239,277,"Nine Mile, Range Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1240,277,"Nine Mile, Range Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1242,880,"Vernal, Buckskin Hills-Jensen",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1243,880,"Vernal, Buckskin Hills-Jensen",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1244,613,Yellowstone,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1245,613,Yellowstone,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1250,142,"North Slope, West Daggett",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1251,893,"Southwest Desert, Burbank/Garrison",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1254,636,Pine Valley,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1256,556,Coyote Little Pole,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1257,569,Tunnel Hollow,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1258,5113,La Sal,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1259,923,The Dirty Dozen,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EA1260,874,West Ridge,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1261,808,Blackhawk,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1263,524,Weber Florence Creek,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1264,921,"Wasatch Mtns, Rabbit Gulch",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1265,920,"Wasatch Mtns, Tabby Mtn",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1266,18,"Box Elder, Hansel Mtn",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1267,29,Cache,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1268,138,"North Slope, Summit",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1269,924,Ogden (excludes Hyrum),Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1270,5114,Fishlake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1271,5115,Manti,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1272,941,"East Canyon, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1273,140,"North Slope, Three Corners",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1274,140,"North Slope, Three Corners",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1276,225,"Wasatch Mtns, Box Elder Peak",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1277,140,"North Slope, Three Corners",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1278,938,"Manti, Ferron-Nelson Mtn",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EA1279,938,"Manti, Ferron-Nelson Mtn",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EA1280,879,"LaSal, Mtns-North",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EA1281,438,"Mt Dutton, Deep Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1282,939,"Ogden, North",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EA1283,634,Panguitch Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1284,634,Panguitch Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1285,634,Panguitch Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA1286,629,Monroe,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2000,5116,Antlerless Elk Control,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2002,117,Morgan-South Rich,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2003,276,East Canyon,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2004,69,Chalk Creek,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2005,142,"North Slope, West Daggett",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2006,613,Yellowstone,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2008,129,"Nine Mile, Anthro-Myton Bench",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2009,617,La Sal Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2010,710,San Juan,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2011,51,Manti,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2012,620,"Wasatch Mtns, West",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2013,227,"Wasatch Mtns, Currant Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2014,817,"Wasatch Mtns, Avintaquin-White River",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2015,163,Paunsaugunt,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2016,616,Nebo,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2017,630,Mt Dutton,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2018,634,Panguitch Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2019,116,"West Desert, Tintic Valley",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2020,635,Zion,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2021,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2026,18,"Box Elder, Hansel Mtn",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2027,29,Cache,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2028,614,Vernal/Bonanza,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2029,277,"Nine Mile, Range Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2030,206,Diamond Mtn,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2033,611,Kamas,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2034,128,"Nine Mile, Anthro",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2036,86,"Oquirrh-Stansbury, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2037,613,Yellowstone,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2038,222,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2039,88,"Fillmore, Pahvant",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2040,611,Kamas,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2041,5117,Cache,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2045,5118,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EA2046,868,"Box Elder, Sawtooth",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EB1000,5119,Statewide,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EB1001,5120,Any Bull Units,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EB1002,5121,Any Bull Units,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EB1003,5122,Spike Only Units,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EB1004,5123,Spike Only Units,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EB1005,5124,Any Bull Units,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EB1007,5125,Youth Any Bull Units,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EB1009,5126,Spike Only Elk Units,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EB1010,5127,Any Bull Units,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EB1011,5128,Youth General Season Units,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EB1012,931,Uinta Basin,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2026,EB3000,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EB3002,12,"Book Cliffs, Little Creek Roadless",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EB3003,33,"Cache, Meadowville",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2026,EB3005,41,"Cache, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
