hunt_code,boundary_id,boundary_id_source,primary_universe_bucket,scoring_bucket,hunt_name,species,sex_type,hunt_type,weapon,prefix,present_2026_model_workbook,present_2025_model_workbook,present_2026_hunt_matrix,present_DATABASE,present_long_file,present_boundary_index,boundary_geojson_exists,present_BIBLE_2026,present_BIBLE_2025,present_normalized_2025_for_2026,present_demoted_1289_built_master,boundary_geojson_path,member_boundary_ids,source_boundary_ids,source_flags,lock_status
LO1568,611,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Kamas,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1568.geojson,,611,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1569,617,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,La Sal Mtns,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1569.geojson,,617,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1570,629,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Monroe,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1570.geojson,,629,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1571,630,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Mt Dutton,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1571.geojson,,630,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1572,615,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Nine Mile,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1572.geojson,,615,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1573,612,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,North Slope,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1573.geojson,,612,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1574,609,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Ogden,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1574.geojson,,609,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1576,634,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Panguitch Lake,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1576.geojson,,634,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1577,636,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Pine Valley,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1577.geojson,,636,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1579,633,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Fishlake,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1579.geojson,,633,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1581,618,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"San Juan, Abajo Mtns",Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1581.geojson,,618,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1582,614,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Vernal/Bonanza,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1582.geojson,,614,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1583,613,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Yellowstone,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1583.geojson,,613,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1584,625,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Southwest Desert,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1584.geojson,,625,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1585,621,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"Wasatch Mtns, East",Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1585.geojson,,621,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1586,620,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"Wasatch Mtns, West",Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1586.geojson,,620,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1589,635,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Zion,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1589.geojson,,635,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1591,804,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Fillmore,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1591.geojson,,804,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1592,611,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Kamas,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1592.geojson,,611,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1593,615,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Nine Mile,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1593.geojson,,615,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1594,634,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Panguitch Lake,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1594.geojson,,634,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1595,636,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Pine Valley,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1595.geojson,,636,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1596,633,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Fishlake,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1596.geojson,,633,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1597,635,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Zion,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1597.geojson,,635,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1598,612,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,North Slope,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1598.geojson,,612,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1599,69,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Chalk Creek,Deer,Buck,General Season,Any Legal Weapon (Late),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1599.geojson,,69,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1600,69,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Chalk Creek,Deer,Buck,General Season,Archery,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1600.geojson,,69,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1601,69,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Chalk Creek,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1601.geojson,,69,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1602,69,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Chalk Creek,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1602.geojson,,69,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1603,276,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,East Canyon,Deer,Buck,General Season,Any Legal Weapon (Late),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1603.geojson,,276,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1604,276,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,East Canyon,Deer,Buck,General Season,Archery,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1604.geojson,,276,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1605,276,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,East Canyon,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1605.geojson,,276,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1606,276,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,East Canyon,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1606.geojson,,276,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1607,117,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Morgan-South Rich,Deer,Buck,General Season,Any Legal Weapon (Late),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1607.geojson,,117,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1608,117,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Morgan-South Rich,Deer,Buck,General Season,Archery,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1608.geojson,,117,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1609,117,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Morgan-South Rich,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1609.geojson,,117,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1610,117,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Morgan-South Rich,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1610.geojson,,117,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1611,685,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"Beaver, East",Deer,Buck,General Season,Archery,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1611.geojson,,685,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1612,685,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"Beaver, East",Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1612.geojson,,685,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1613,685,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"Beaver, East",Deer,Buck,General Season,Any Legal Weapon (Late),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1613.geojson,,685,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1614,672,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"Beaver, West",Deer,Buck,General Season,Archery,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1614.geojson,,672,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1615,672,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"Beaver, West",Deer,Buck,General Season,Restricted Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1615.geojson,,672,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1616,672,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"Beaver, West",Deer,Buck,General Season,Restricted Rifle,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1616.geojson,,672,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1617,926,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"West Desert, Swasey",Deer,Buck,General Season,Archery,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1617.geojson,,926,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1618,926,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"West Desert, Swasey",Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1618.geojson,,926,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1619,926,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"West Desert, Swasey",Deer,Buck,General Season,Any Legal Weapon (Late),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1619.geojson,,926,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1620,927,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Oquirrh/Tintic,Deer,Buck,General Season,Archery,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1620.geojson,,927,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1621,927,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Oquirrh/Tintic,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1621.geojson,,927,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1622,927,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Oquirrh/Tintic,Deer,Buck,General Season,Any Legal Weapon (Late),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1622.geojson,,927,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1623,925,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Cedar/Stansbury,Deer,Buck,General Season,Archery,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1623.geojson,,925,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1624,925,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Cedar/Stansbury,Deer,Buck,General Season,Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1624.geojson,,925,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1625,925,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Cedar/Stansbury,Deer,Buck,General Season,Any Legal Weapon (Late),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1625.geojson,,925,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1627,29,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Cache,Deer,Buck,General Season,Restricted Rifle,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1627.geojson,,29,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1628,29,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Cache,Deer,Buck,General Season,Restricted Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1628.geojson,,29,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1629,455,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Boulder/Kaiparowits,Deer,Buck,General Season,Restricted Rifle,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1629.geojson,,455,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1630,455,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Boulder/Kaiparowits,Deer,Buck,General Season,Restricted Muzzleloader,LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1630.geojson,,455,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LO1631,607,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Box Elder,Deer,Buck,General Season,Any Legal Weapon (Early),LO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LO1631.geojson,,607,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LP5025,628,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,Beaver,Pronghorn,Buck,Limited Entry,Any Legal Weapon,LP,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LP5025.geojson,,628,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
LP5031,755,DATABASE.boundary_id,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE,"Box Elder, West",Pronghorn,Buck,Limited Entry,Any Legal Weapon,LP,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,processed_data/boundaries/LP5031.geojson,,755,database|matrix|long|built_demoted|boundary_index,LOCKED_2026_UNTIL_NEXT_YEAR_DATA_ADDED
