row_number,hunt_code,hunt_name,species,sex_type,weapon,database_boundary_id_before,boundary_index_boundary_id,boundary_index_source_file,boundary_index_geojson_path,action
893,EA2012,"Wasatch Mtns, West-Central",Elk,Antlerless,Any Legal Weapon,620,620,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA2012.geojson,ok_existing_match
894,LO1526,"Wasatch Mtns, West",Deer,Buck,Archery,620,620,hunt_boundaries.geojson,processed_data/boundaries/LO1526.geojson,ok_existing_match
895,LO1556,"Wasatch Mtns, West",Deer,Buck,Any Legal Weapon (Late),620,620,hunt_boundaries.geojson,processed_data/boundaries/LO1556.geojson,ok_existing_match
896,LO1586,"Wasatch Mtns, West",Deer,Buck,Muzzleloader,620,620,hunt_boundaries.geojson,processed_data/boundaries/LO1586.geojson,ok_existing_match
897,RS6724,"Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,Ram,Any Legal Weapon,620,620,bighorn_sheep_hunt_table_official.json,processed_data/boundaries/RS6724.geojson,ok_existing_match
898,DB1041,"Wasatch Mtns, East",Deer,Buck,Muzzleloader,621,621,hunt_boundaries.geojson,processed_data/boundaries/DB1041.geojson,ok_existing_match
899,DB1525,"Wasatch Mtns, East",Deer,Buck,Archery,621,621,hunt_boundaries.geojson,processed_data/boundaries/DB1525.geojson,ok_existing_match
900,DB1555,"Wasatch Mtns, East",Deer,Buck,Any Legal Weapon (Late),621,621,hunt_boundaries.geojson,processed_data/boundaries/DB1555.geojson,ok_existing_match
901,DB1585,"Wasatch Mtns, East",Deer,Buck,Muzzleloader,621,621,hunt_boundaries.geojson,processed_data/boundaries/DB1585.geojson,ok_existing_match
902,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,621,621,hunt_boundaries.geojson,processed_data/boundaries/DB1794.geojson,ok_existing_match
903,LO1525,"Wasatch Mtns, East",Deer,Buck,Archery,621,621,hunt_boundaries.geojson,processed_data/boundaries/LO1525.geojson,ok_existing_match
904,LO1555,"Wasatch Mtns, East",Deer,Buck,Any Legal Weapon (Late),621,621,hunt_boundaries.geojson,processed_data/boundaries/LO1555.geojson,ok_existing_match
905,LO1585,"Wasatch Mtns, East",Deer,Buck,Muzzleloader,621,621,hunt_boundaries.geojson,processed_data/boundaries/LO1585.geojson,ok_existing_match
906,DB1040,Southwest Desert,Deer,Buck,Muzzleloader,625,625,hunt_boundaries.geojson,processed_data/boundaries/DB1040.geojson,ok_existing_match
907,DB1524,Southwest Desert,Deer,Buck,Archery,625,625,hunt_boundaries.geojson,processed_data/boundaries/DB1524.geojson,ok_existing_match
908,DB1554,Southwest Desert,Deer,Buck,Any Legal Weapon (Late),625,625,hunt_boundaries.geojson,processed_data/boundaries/DB1554.geojson,ok_existing_match
909,DB1584,Southwest Desert,Deer,Buck,Muzzleloader,625,625,hunt_boundaries.geojson,processed_data/boundaries/DB1584.geojson,ok_existing_match
910,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,625,625,hunt_boundaries.geojson,processed_data/boundaries/DB1793.geojson,ok_existing_match
911,EA1101,Southwest Desert,Elk,Antlerless,Any Legal Weapon,625,625,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1101.geojson,ok_existing_match
912,LO1524,Southwest Desert,Deer,Buck,Archery,625,625,hunt_boundaries.geojson,processed_data/boundaries/LO1524.geojson,ok_existing_match
913,LO1554,Southwest Desert,Deer,Buck,Any Legal Weapon (Late),625,625,hunt_boundaries.geojson,processed_data/boundaries/LO1554.geojson,ok_existing_match
914,LO1584,Southwest Desert,Deer,Buck,Muzzleloader,625,625,hunt_boundaries.geojson,processed_data/boundaries/LO1584.geojson,ok_existing_match
915,LP5049,Southwest Desert - Private Land Only,Pronghorn,Buck,Any Legal Weapon,625,625,pronghorn_hunt_table_official.json,processed_data/boundaries/LP5049.geojson,ok_existing_match
916,PB5018,Southwest Desert,Pronghorn,Buck,Archery,625,625,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5018.geojson,ok_existing_match
917,PB5024,Southwest Desert,Pronghorn,Buck,Muzzleloader,625,625,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5024.geojson,ok_existing_match
918,PB5049,Southwest Desert,Pronghorn,Buck,Any Legal Weapon,625,625,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5049.geojson,ok_existing_match
919,BR7000,Beaver,Black Bear,Either Sex,Any Legal Weapon,628,628,black_bear_hunt_table_official.json,processed_data/boundaries/BR7000.geojson,ok_existing_match
920,BR7100,Beaver,Black Bear,Either Sex,Any Legal Weapon,628,628,black_bear_hunt_table_official.json,processed_data/boundaries/BR7100.geojson,ok_existing_match
921,BR7200,Beaver,Black Bear,Either Sex,Any Legal Weapon,628,628,black_bear_hunt_table_official.json,processed_data/boundaries/BR7200.geojson,ok_existing_match
922,BR7318,Beaver,Black Bear,Either Sex,Multiseason,628,628,black_bear_hunt_table_official.json,processed_data/boundaries/BR7318.geojson,ok_existing_match
923,GO6800,Beaver,Mountain Goat,Either Sex,Any Legal Weapon,628,628,mountain_goat_hunt_table_official.json,processed_data/boundaries/GO6800.geojson,ok_existing_match
924,GO6801,Beaver,Mountain Goat,Either Sex,Any Legal Weapon,628,628,mountain_goat_hunt_table_official.json,processed_data/boundaries/GO6801.geojson,ok_existing_match
925,GO6822,Beaver,Mountain Goat,Either Sex,Archery,628,628,mountain_goat_hunt_table_official.json,processed_data/boundaries/GO6822.geojson,ok_existing_match
926,LP5025,Beaver - Private Land Only,Pronghorn,Buck,Any Legal Weapon,628,628,pronghorn_hunt_table_official.json,processed_data/boundaries/LP5025.geojson,ok_existing_match
927,PB5000,Beaver,Pronghorn,Buck,Archery,628,628,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5000.geojson,ok_existing_match
928,PB5025,Beaver,Pronghorn,Buck,Any Legal Weapon,628,628,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5025.geojson,ok_existing_match
929,BR7020,Monroe,Black Bear,Either Sex,Any Legal Weapon,629,629,black_bear_hunt_table_official.json,processed_data/boundaries/BR7020.geojson,ok_existing_match
930,BR7125,Monroe,Black Bear,Either Sex,Any Legal Weapon,629,629,black_bear_hunt_table_official.json,processed_data/boundaries/BR7125.geojson,ok_existing_match
931,BR7237,Monroe,Black Bear,Either Sex,Any Legal Weapon,629,629,black_bear_hunt_table_official.json,processed_data/boundaries/BR7237.geojson,ok_existing_match
932,DB1032,Monroe,Deer,Buck,Muzzleloader,629,629,hunt_boundaries.geojson,processed_data/boundaries/DB1032.geojson,ok_existing_match
933,DB1510,Monroe,Deer,Buck,Archery,629,629,hunt_boundaries.geojson,processed_data/boundaries/DB1510.geojson,ok_existing_match
934,DB1540,Monroe,Deer,Buck,Any Legal Weapon (Late),629,629,hunt_boundaries.geojson,processed_data/boundaries/DB1540.geojson,ok_existing_match
935,DB1570,Monroe,Deer,Buck,Muzzleloader,629,629,hunt_boundaries.geojson,processed_data/boundaries/DB1570.geojson,ok_existing_match
936,DB1779,Monroe,Deer,Buck,Dedicated Hunter,629,629,hunt_boundaries.geojson,processed_data/boundaries/DB1779.geojson,ok_existing_match
937,EA1286,Monroe,Elk,Antlerless,Any Legal Weapon,629,629,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1286.geojson,ok_existing_match
938,EB3010,Monroe,Elk,Bull,Archery,629,629,elk_hunt_table_official.json,processed_data/boundaries/EB3010.geojson,ok_existing_match
939,EB3047,Monroe,Elk,Bull,Early Any Legal Weapon,629,629,elk_hunt_table_official.json,processed_data/boundaries/EB3047.geojson,ok_existing_match
940,EB3048,Monroe,Elk,Bull,Late Any Legal Weapon,629,629,elk_hunt_table_official.json,processed_data/boundaries/EB3048.geojson,ok_existing_match
941,EB3088,Monroe,Elk,Bull,Muzzleloader,629,629,elk_hunt_table_official.json,processed_data/boundaries/EB3088.geojson,ok_existing_match
942,EB3112,Monroe,Elk,Bull,Multiseason,629,629,elk_hunt_table_official.json,processed_data/boundaries/EB3112.geojson,ok_existing_match
943,EB3184,Monroe,Elk,Bull,Late Archery,629,629,elk_hunt_table_official.json,processed_data/boundaries/EB3184.geojson,ok_existing_match
944,EB3185,Monroe,Elk,Bull,Mid Any Legal Weapon,629,629,elk_hunt_table_official.json,processed_data/boundaries/EB3185.geojson,ok_existing_match
945,EL3010,Monroe,Elk,Bull,Archery,629,629,elk_hunt_table_official.json,processed_data/boundaries/EL3010.geojson,ok_existing_match
946,EL3047,Monroe,Elk,Bull,Any Legal Weapon,629,629,elk_hunt_table_official.json,processed_data/boundaries/EL3047.geojson,ok_existing_match
947,EL3048,Monroe,Elk,Bull,Any Legal Weapon,629,629,elk_hunt_table_official.json,processed_data/boundaries/EL3048.geojson,ok_existing_match
948,EL3088,Monroe,Elk,Bull,Muzzleloader,629,629,elk_hunt_table_official.json,processed_data/boundaries/EL3088.geojson,ok_existing_match
949,EL3184,Monroe,Elk,Bull,Archery,629,629,elk_hunt_table_official.json,processed_data/boundaries/EL3184.geojson,ok_existing_match
950,EL3185,Monroe,Elk,Bull,Any Legal Weapon,629,629,elk_hunt_table_official.json,processed_data/boundaries/EL3185.geojson,ok_existing_match
951,LO1510,Monroe,Deer,Buck,Archery,629,629,hunt_boundaries.geojson,processed_data/boundaries/LO1510.geojson,ok_existing_match
952,LO1540,Monroe,Deer,Buck,Any Legal Weapon (Late),629,629,hunt_boundaries.geojson,processed_data/boundaries/LO1540.geojson,ok_existing_match
953,LO1570,Monroe,Deer,Buck,Muzzleloader,629,629,hunt_boundaries.geojson,processed_data/boundaries/LO1570.geojson,ok_existing_match
954,BR7009,Mt Dutton,Black Bear,Either Sex,Any Legal Weapon,630,630,black_bear_hunt_table_official.json,processed_data/boundaries/BR7009.geojson,ok_existing_match
955,BR7109,Mt Dutton,Black Bear,Either Sex,Any Legal Weapon,630,630,black_bear_hunt_table_official.json,processed_data/boundaries/BR7109.geojson,ok_existing_match
956,BR7210,Mt Dutton,Black Bear,Either Sex,Any Legal Weapon,630,630,black_bear_hunt_table_official.json,processed_data/boundaries/BR7210.geojson,ok_existing_match
957,BR7322,Mt Dutton,Black Bear,Either Sex,Multiseason,630,630,black_bear_hunt_table_official.json,processed_data/boundaries/BR7322.geojson,ok_existing_match
958,DB1053,Mt Dutton,Deer,Buck,Muzzleloader,630,630,hunt_boundaries.geojson,processed_data/boundaries/DB1053.geojson,ok_existing_match
959,DB1511,Mt Dutton,Deer,Buck,Archery,630,630,hunt_boundaries.geojson,processed_data/boundaries/DB1511.geojson,ok_existing_match
960,DB1541,Mt Dutton,Deer,Buck,Any Legal Weapon (Late),630,630,hunt_boundaries.geojson,processed_data/boundaries/DB1541.geojson,ok_existing_match
961,DB1571,Mt Dutton,Deer,Buck,Muzzleloader,630,630,hunt_boundaries.geojson,processed_data/boundaries/DB1571.geojson,ok_existing_match
962,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,630,630,hunt_boundaries.geojson,processed_data/boundaries/DB1780.geojson,ok_existing_match
963,EA2017,Mt Dutton,Elk,Antlerless,Any Legal Weapon,630,630,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA2017.geojson,ok_existing_match
964,EB3011,Mt Dutton,Elk,Bull,Archery,630,630,elk_hunt_table_official.json,processed_data/boundaries/EB3011.geojson,ok_existing_match
965,EB3049,Mt Dutton,Elk,Bull,Early Any Legal Weapon,630,630,elk_hunt_table_official.json,processed_data/boundaries/EB3049.geojson,ok_existing_match
966,EB3050,Mt Dutton,Elk,Bull,Late Any Legal Weapon,630,630,elk_hunt_table_official.json,processed_data/boundaries/EB3050.geojson,ok_existing_match
967,EB3089,Mt Dutton,Elk,Bull,Muzzleloader,630,630,elk_hunt_table_official.json,processed_data/boundaries/EB3089.geojson,ok_existing_match
968,EB3113,Mt Dutton,Elk,Bull,Multiseason,630,630,elk_hunt_table_official.json,processed_data/boundaries/EB3113.geojson,ok_existing_match
969,EB3186,Mt Dutton,Elk,Bull,Late Archery,630,630,elk_hunt_table_official.json,processed_data/boundaries/EB3186.geojson,ok_existing_match
970,EB3187,Mt Dutton,Elk,Bull,Mid Any Legal Weapon,630,630,elk_hunt_table_official.json,processed_data/boundaries/EB3187.geojson,ok_existing_match
971,EL3011,Mt Dutton,Elk,Bull,Archery,630,630,elk_hunt_table_official.json,processed_data/boundaries/EL3011.geojson,ok_existing_match
972,EL3049,Mt Dutton,Elk,Bull,Any Legal Weapon,630,630,elk_hunt_table_official.json,processed_data/boundaries/EL3049.geojson,ok_existing_match
973,EL3050,Mt Dutton,Elk,Bull,Any Legal Weapon,630,630,elk_hunt_table_official.json,processed_data/boundaries/EL3050.geojson,ok_existing_match
974,EL3089,Mt Dutton,Elk,Bull,Muzzleloader,630,630,elk_hunt_table_official.json,processed_data/boundaries/EL3089.geojson,ok_existing_match
975,EL3186,Mt Dutton,Elk,Bull,Archery,630,630,elk_hunt_table_official.json,processed_data/boundaries/EL3186.geojson,ok_existing_match
976,EL3187,Mt Dutton,Elk,Bull,Any Legal Weapon,630,630,elk_hunt_table_official.json,processed_data/boundaries/EL3187.geojson,ok_existing_match
977,GO6814,Mt Dutton,Mountain Goat,Either Sex,Any Legal Weapon,630,630,mountain_goat_hunt_table_official.json,processed_data/boundaries/GO6814.geojson,ok_existing_match
978,LO1511,Mt Dutton,Deer,Buck,Archery,630,630,hunt_boundaries.geojson,processed_data/boundaries/LO1511.geojson,ok_existing_match
979,LO1541,Mt Dutton,Deer,Buck,Any Legal Weapon (Late),630,630,hunt_boundaries.geojson,processed_data/boundaries/LO1541.geojson,ok_existing_match
980,LO1571,Mt Dutton,Deer,Buck,Muzzleloader,630,630,hunt_boundaries.geojson,processed_data/boundaries/LO1571.geojson,ok_existing_match
981,DB1106,Thousand Lakes,Deer,Buck,Restricted Archery,632,632,hunt_boundaries.geojson,processed_data/boundaries/DB1106.geojson,ok_existing_match
982,DB1107,Thousand Lakes,Deer,Buck,Restricted Muzzleloader,632,632,hunt_boundaries.geojson,processed_data/boundaries/DB1107.geojson,ok_existing_match
983,DB1108,Thousand Lakes,Deer,Buck,Restricted Rifle,632,632,hunt_boundaries.geojson,processed_data/boundaries/DB1108.geojson,ok_existing_match
984,DB1109,Thousand Lakes,Deer,Buck,Restricted Multiseason,632,632,hunt_boundaries.geojson,processed_data/boundaries/DB1109.geojson,ok_existing_match
985,LD1108,Thousand Lakes - Private Land Only,Deer,Buck,Restricted Rifle,632,632,hunt_boundaries.geojson,processed_data/boundaries/LD1108.geojson,ok_existing_match
986,DB1055,Fishlake,Deer,Buck,Muzzleloader,633,633,hunt_boundaries.geojson,processed_data/boundaries/DB1055.geojson,ok_existing_match
987,DB1519,Fishlake,Deer,Buck,Archery,633,633,hunt_boundaries.geojson,processed_data/boundaries/DB1519.geojson,ok_existing_match
988,DB1549,Fishlake,Deer,Buck,Any Legal Weapon (Late),633,633,hunt_boundaries.geojson,processed_data/boundaries/DB1549.geojson,ok_existing_match
989,DB1579,Fishlake,Deer,Buck,Muzzleloader,633,633,hunt_boundaries.geojson,processed_data/boundaries/DB1579.geojson,ok_existing_match
990,DB1596,Fishlake,Deer,Buck,Any Legal Weapon (Early),633,633,hunt_boundaries.geojson,processed_data/boundaries/DB1596.geojson,ok_existing_match
991,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,633,633,hunt_boundaries.geojson,processed_data/boundaries/DB1788.geojson,ok_existing_match
992,LO1519,Fishlake,Deer,Buck,Archery,633,633,hunt_boundaries.geojson,processed_data/boundaries/LO1519.geojson,ok_existing_match
993,LO1549,Fishlake,Deer,Buck,Any Legal Weapon (Late),633,633,hunt_boundaries.geojson,processed_data/boundaries/LO1549.geojson,ok_existing_match
994,LO1579,Fishlake,Deer,Buck,Muzzleloader,633,633,hunt_boundaries.geojson,processed_data/boundaries/LO1579.geojson,ok_existing_match
995,LO1596,Fishlake,Deer,Buck,Any Legal Weapon (Early),633,633,hunt_boundaries.geojson,processed_data/boundaries/LO1596.geojson,ok_existing_match
996,DB1083,Panguitch Lake,Deer,Buck,Muzzleloader,634,634,hunt_boundaries.geojson,processed_data/boundaries/DB1083.geojson,ok_existing_match
997,DB1516,Panguitch Lake,Deer,Buck,Archery,634,634,hunt_boundaries.geojson,processed_data/boundaries/DB1516.geojson,ok_existing_match
998,DB1546,Panguitch Lake,Deer,Buck,Any Legal Weapon (Late),634,634,hunt_boundaries.geojson,processed_data/boundaries/DB1546.geojson,ok_existing_match
999,DB1576,Panguitch Lake,Deer,Buck,Muzzleloader,634,634,hunt_boundaries.geojson,processed_data/boundaries/DB1576.geojson,ok_existing_match
1000,DB1594,Panguitch Lake,Deer,Buck,Any Legal Weapon (Early),634,634,hunt_boundaries.geojson,processed_data/boundaries/DB1594.geojson,ok_existing_match
1001,DB1785,Panguitch Lake,Deer,Buck,Dedicated Hunter,634,634,hunt_boundaries.geojson,processed_data/boundaries/DB1785.geojson,ok_existing_match
1002,EA1069,Panguitch Lake,Elk,Antlerless,Any Legal Weapon,634,634,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1069.geojson,ok_existing_match
1003,EA1283,Panguitch Lake,Elk,Antlerless,Archery,634,634,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1283.geojson,ok_existing_match
1004,EA1284,Panguitch Lake,Elk,Antlerless,Muzzleloader,634,634,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1284.geojson,ok_existing_match
1005,EA1285,Panguitch Lake,Elk,Antlerless,Any Legal Weapon,634,634,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1285.geojson,ok_existing_match
1006,EA2018,Panguitch Lake,Elk,Antlerless,Any Legal Weapon,634,634,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA2018.geojson,ok_existing_match
1007,EB3015,Panguitch Lake,Elk,Bull,Archery,634,634,elk_hunt_table_official.json,processed_data/boundaries/EB3015.geojson,ok_existing_match
1008,EB3056,Panguitch Lake,Elk,Bull,Early Any Legal Weapon,634,634,elk_hunt_table_official.json,processed_data/boundaries/EB3056.geojson,ok_existing_match
1009,EB3057,Panguitch Lake,Elk,Bull,Late Any Legal Weapon,634,634,elk_hunt_table_official.json,processed_data/boundaries/EB3057.geojson,ok_existing_match
1010,EB3093,Panguitch Lake,Elk,Bull,Muzzleloader,634,634,elk_hunt_table_official.json,processed_data/boundaries/EB3093.geojson,ok_existing_match
1011,EB3117,Panguitch Lake,Elk,Bull,Multiseason,634,634,elk_hunt_table_official.json,processed_data/boundaries/EB3117.geojson,ok_existing_match
1012,EB3188,Panguitch Lake,Elk,Bull,Late Archery,634,634,elk_hunt_table_official.json,processed_data/boundaries/EB3188.geojson,ok_existing_match
1013,EB3189,Panguitch Lake,Elk,Bull,Mid Any Legal Weapon,634,634,elk_hunt_table_official.json,processed_data/boundaries/EB3189.geojson,ok_existing_match
1014,EL3015,Panguitch Lake,Elk,Bull,Archery,634,634,elk_hunt_table_official.json,processed_data/boundaries/EL3015.geojson,ok_existing_match
1015,EL3056,Panguitch Lake,Elk,Bull,Any Legal Weapon,634,634,elk_hunt_table_official.json,processed_data/boundaries/EL3056.geojson,ok_existing_match
1016,EL3057,Panguitch Lake,Elk,Bull,Any Legal Weapon,634,634,elk_hunt_table_official.json,processed_data/boundaries/EL3057.geojson,ok_existing_match
1017,EL3093,Panguitch Lake,Elk,Bull,Muzzleloader,634,634,elk_hunt_table_official.json,processed_data/boundaries/EL3093.geojson,ok_existing_match
1018,EL3188,Panguitch Lake,Elk,Bull,Archery,634,634,elk_hunt_table_official.json,processed_data/boundaries/EL3188.geojson,ok_existing_match
1019,EL3189,Panguitch Lake,Elk,Bull,Any Legal Weapon,634,634,elk_hunt_table_official.json,processed_data/boundaries/EL3189.geojson,ok_existing_match
1020,LO1516,Panguitch Lake,Deer,Buck,Archery,634,634,hunt_boundaries.geojson,processed_data/boundaries/LO1516.geojson,ok_existing_match
1021,LO1546,Panguitch Lake,Deer,Buck,Any Legal Weapon (Late),634,634,hunt_boundaries.geojson,processed_data/boundaries/LO1546.geojson,ok_existing_match
