row_number,hunt_code,record_kind,year_before,year_after,actual_draw_year_before,actual_draw_year_after,source_report_family_before,source_report_family_after,reported_draw_year_before,reported_draw_year_after,model_target_year_before,model_target_year_after,numeric_fields_changed
231,BR1012,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
232,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
233,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
234,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
235,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
236,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
237,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
238,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
239,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
240,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
241,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
242,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
243,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
244,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
245,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
246,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
247,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
248,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
249,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
250,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
251,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
252,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
253,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
254,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
255,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
256,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
257,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
258,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
259,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
260,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
261,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
262,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
263,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
264,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
265,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
266,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
267,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
268,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
269,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
270,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
271,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
272,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
273,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
274,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
275,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
276,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
277,BR1013,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
278,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
279,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
280,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
281,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
282,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
283,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
284,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
285,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
286,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
287,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
288,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
289,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
290,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
291,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
292,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
293,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
294,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
295,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
296,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
297,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
298,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
299,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
300,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
301,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
302,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
303,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
304,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
305,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
306,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
307,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
308,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
309,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
310,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
311,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
312,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
313,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
314,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
315,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
316,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
317,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
318,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
319,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
320,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
321,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
322,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
323,BR1015,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
324,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
325,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
326,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
327,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
328,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
329,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
330,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
331,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
332,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
333,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
334,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
335,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
336,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
337,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
338,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
339,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
340,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
341,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
342,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
343,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
344,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
345,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
346,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
347,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
348,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
349,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
350,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
351,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
352,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
353,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
354,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
355,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
356,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
357,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
358,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
359,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
360,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
361,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
362,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
363,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
364,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
365,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
366,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
367,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
368,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
369,BR1016,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
370,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
371,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
372,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
373,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
374,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
375,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
376,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
377,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
378,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
379,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
380,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
381,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
382,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
383,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
384,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
385,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
386,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
387,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
388,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
389,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
390,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
391,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
392,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
393,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
394,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
395,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
396,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
397,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
398,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
399,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
400,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
401,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
402,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
403,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
404,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
405,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
406,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
407,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
408,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
409,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
410,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
411,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
412,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
413,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
414,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
415,BR1017,POINT_ROW,2025,2025,,2025,,BEAR_RESTRICTED_PURSUIT,2025,2025,2026,2026,false
416,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
417,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
418,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
419,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
420,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
421,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
422,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
423,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
424,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
425,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
426,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
427,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
428,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
429,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
430,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
431,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
432,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
433,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
434,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
435,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
436,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
437,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
438,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
439,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
440,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
441,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
442,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
443,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
444,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
445,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
446,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
447,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
448,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
449,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
450,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
451,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
452,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
453,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
454,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
455,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
456,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
457,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
458,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
459,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
460,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
461,BR7000,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
462,BR7001,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
463,BR7001,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
464,BR7001,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
465,BR7001,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
466,BR7001,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
467,BR7001,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
468,BR7001,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
469,BR7001,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
470,BR7001,POINT_ROW,2025,2025,,2025,,BLACK_BEAR,2025,2025,2026,2026,false
