hunt_code,prefix,confirmation_status,in_bible_2020,in_harvest_reports,bible_species,bible_title,bible_source_files,harvest_source_files,harvest_source_pages,harvest_context_samples,notes
PB5019,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5019 Limited Entry Archery Buck Pronghorn - West Desert, Riverbed - Archery Page 469",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5019 West Desert, Riverbed Limited Entry 7 7 7 1.9 100.0 4.7",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5020,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5020 Limited Entry Archery Buck Pronghorn - West Desert, Rush Valley - Archery Page 470",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5020 West Desert, Rush Valley Limited Entry 4 3 3 9.3 100.0 4.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5021,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5021 Limited Entry Archery Buck Pronghorn - West Desert, Snake Valley - Archery Page 471",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5021 West Desert, Snake Valley Limited Entry 9 9 8 3.8 88.9 4.7",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5022,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5022 Limited Entry Muzzle Buck Pronghorn - Cache/morgan-south Rich/ogden - Muzzleloader Page 472,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5022 Cache/Morgan-South Rich/Ogden Limited Entry 11 11 6 3.5 50.0 3.3,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5024,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5024 Limited Entry Muzzle Buck Pronghorn - Southwest Desert - Muzzleloader Page 473,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5024 Southwest Desert Limited Entry 29 27 25 2.4 92.0 4.2,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5025,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5025 Limited Entry Rifle Buck Pronghorn - Beaver - Any Legal Weapon Page 474,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5025 Beaver Limited Entry 24 23 23 1.7 100.0 4.6,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5026,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5026 Limited Entry Rifle Buck Pronghorn - Book Cliffs, Bitter Creek - Any Legal Weapon Page 475",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5026 Book Cliffs, Bitter Creek Limited Entry 22 22 20 1.8 90.5 4.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5027,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5027 Limited Entry Rifle Buck Pronghorn - Book Cliffs, South - Any Legal Weapon Page 476",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5027 Book Cliffs, South Limited Entry 25 24 24 1.7 100.0 4.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5028,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5028 Limited Entry Rifle Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon Page 477",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5028 Box Elder, Promontory Limited Entry 14 13 11 2.7 84.6 4.2",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5029,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5029 Limited Entry Rifle Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon Page 478",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5029 Box Elder, Puddle Valley Limited Entry 21 19 16 1.4 84.2 4.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5030,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5030 Limited Entry Rifle Buck Pronghorn - Box Elder, Snowville - Any Legal Weapon Page 479",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5030 Box Elder, Snowville Limited Entry 27 27 24 1.7 88.9 4.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5031,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5031 Limited Entry Rifle Buck Pronghorn - Box Elder, West -An y Legal Weapon Page 480",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5031 Box Elder, West Limited Entry 27 27 25 2.1 92.3 4.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5032,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5032 Limited Entry Rifle Buck Pronghorn - Cache/morgan-south Rich/ogden - Any Legal Weapon Page 481,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5032 Cache/Morgan-South Rich/Ogden Limited Entry 34 32 26 2.3 80.6 3.4,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5033,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5033 Limited Entry Rifle Buck Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon Page 482",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5033 Fillmore, Oak Creek South Limited Entry 29 29 28 1.6 96.3 4.6",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5034,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5034 Limited Entry Rifle Buck Pronghorn - Kaiparowits - Any Legal Weapon Page 483,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5034 Kaiparowits Limited Entry 2 2 2 1.5 100.0 4.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5035,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5035 Limited Entry Rifle Buck Pronghorn - La Sal, Potash/south Cisco - Any Legal Weapon Page 484",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5035 La Sal, Potash/South Cisco Limited Entry 17 17 17 1.4 100.0 4.2",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5037,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5037 Limited Entry Rifle Buck Pronghorn - Nine Mile, Anthro-myton Bench - Any Legal Weapon Page 485",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5037 Nine Mile, Anthro-Myton Bench Limited Entry 45 43 43 1.6 100.0 4.5",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5038,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5038 Limited Entry Rifle Buck Pronghorn - Nine Mile, Range Creek - Any Legal Weapon Page 486",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5038 Nine Mile, Range Creek Limited Entry 11 11 11 1.3 100.0 4.5",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5039,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5039 Limited Entry Rifle Buck Pronghorn - North Slope, Summit - Any Legal Weapon Page 487",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5039 North Slope, Summit Limited Entry 8 8 7 1.6 85.7 4.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5040,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5040 Limited Entry Rifle Buck Pronghorn - North Slope, Three Corners/west Daggett - Any Legal Weapon Page 488",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5040 North Slope, Three Corners/West Daggett Limited Entry 27 25 24 1.7 96.2 4.2",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5041,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5041 Limited Entry Rifle Buck Pronghorn - Panguitch Lake/zion, North - Any Legal Weapon Page 489",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5041 Panguitch Lake/Zion, North Limited Entry 21 19 18 1.4 93.8 4.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5042,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5042 Limited Entry Rifle Buck Pronghorn - Pine Valley - Any Legal Weapon Page 490,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5042 Pine Valley Limited Entry 28 28 23 2.3 81.5 4.1,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5044,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5044 Limited Entry Rifle Buck Pronghorn - San Juan, Hatch Point - Any Legal Weapon Page 491",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5044 San Juan, Hatch Point Limited Entry 4 4 4 2.0 100.0 3.7",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5045,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5045 Limited Entry Rifle Buck Pronghorn - San Rafael, Desert - Any Legal Weapon Page 492",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5045 San Rafael, Desert Limited Entry 13 13 13 2.0 100.0 4.7",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5046,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5046 Limited Entry Rifle Buck Pronghorn - San Rafael, North - Any Legal Weapon Page 493",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5046 San Rafael, North Limited Entry 64 63 60 1.9 95.0 4.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5047,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5047 Limited Entry Rifle Buck Pronghorn - South Slope, Bonanza/diamond Mtn - Any Legal Weapon Page 494",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5047 South Slope, Bonanza/Diamond Mtn Limited Entry 33 31 31 1.6 100.0 4.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5048,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5048 Limited Entry Rifle Buck Pronghorn - South Slope, Vernal - Any Legal Weapon Page 495",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5048 South Slope, Vernal Limited Entry 33 33 29 1.4 87.1 4.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5049,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5049 Limited Entry Rifle Buck Pronghorn - Southwest Desert - Any Legal Weapon Page 496,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,PB5049 Southwest Desert Limited Entry 92 91 82 2.2 90.5 4.1,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5050,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5050 Limited Entry Rifle Buck Pronghorn - West Desert, Riverbed - Any Legal Weapon Page 497",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5050 West Desert, Riverbed Limited Entry 29 29 28 1.6 96.6 4.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5051,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5051 Limited Entry Rifle Buck Pronghorn - West Desert, Rush Valley - Any Legal Weapon Page 498",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5051 West Desert, Rush Valley Limited Entry 17 17 16 1.7 93.8 4.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5052,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5052 Limited Entry Rifle Buck Pronghorn - West Desert, Snake Valley - Any Legal Weapon Page 499",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5052 West Desert, Snake Valley Limited Entry 39 38 35 2.8 91.9 4.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5053,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5053 Limited Entry Archery Buck Pronghorn - Nine Mile, Range Creek - Archery Page 500",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5053 Nine Mile, Range Creek Limited Entry 1 1 1 6.0 100.0 5.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5054,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5054 Limited Entry Archery Buck Pronghorn - Panguitch Lake/zion, North - Archery Page 501",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5054 Panguitch Lake/Zion, North Limited Entry 7 7 7 6.0 100.0 4.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5055,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5055 Limited Entry Archery Buck Pronghorn - San Rafael, Desert - Archery Page 502",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5055 San Rafael, Desert Limited Entry 3 3 2 3.5 50.0 4.5",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5056,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5056 Limited Entry Muzzle Buck Pronghorn - San Rafael, North - Muzzleloader Page 503",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5056 San Rafael, North Limited Entry 19 19 19 2.1 100.0 4.5",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5058,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5058 Limited Entry Archery Buck Pronghorn - San Juan, Hatch Point - Archery Page 504",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5058 San Juan, Hatch Point Limited Entry 1 1 1 3.0 100.0 3.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5059,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5059 Limited Entry Muzzle Buck Pronghorn - Nine Mile, Anthro-myton Bench - Muzzleloader Page 505",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,12,"PB5059 Nine Mile, Anthro-Myton Bench Limited Entry 15 15 14 1.6 92.9 4.2",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
