hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,has_permit_value,permit_count_status,hunt_code_mapping_status,boundary_id,boundary_id_mapping_status,source_role,source_file,source_row_number
BR7122,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Summer,"May 25 - June 28, 2026",7,0,7,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,93,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,53
BR7123,Kamas/North Slope Summit,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Summer,"May 25 - June 28, 2026",6,0,6,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,5053,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,54
BR7124,Fillmore Pahvant,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Summer,"May 25 - June 28, 2026",2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,88,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,55
BR7125,Monroe,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Summer,"May 25 - June 28, 2026",1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,629,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,56
BR7126,Dolores Triangle,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Summer,"May 25 - June 28, 2026",6,0,6,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,108,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,57
BR7127,La Sal Mtns,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Summer,"May 25 - June 28, 2026",25,2,27,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,617,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,58
BR7200,Beaver,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",9,1,10,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,628,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,59
BR7201,Book Cliffs Bitter Creek/South,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 14, 2026 & Oct. 2 - Nov. 8, 2026",18,2,20,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,449,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,60
BR7203,Manti North,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",10,1,11,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,52,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,61
BR7204,Manti South/San Rafael North,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",18,2,20,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,744,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,62
BR7205,Nebo,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,616,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,63
BR7207,Fillmore Pahvant,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,88,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,64
BR7210,Mt Dutton,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",3,0,3,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,630,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,65
BR7211,Nine Mile,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",26,3,29,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,615,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,66
BR7212,North Slope Three Corners/West Daggett,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,289,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,67
BR7213,Panguitch Lake/Zion,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",9,0,9,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,462,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,68
BR7214,Paunsaugunt,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",4,0,4,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,163,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,69
BR7215,Boulder/Kaiparowits,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",9,1,10,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,455,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,70
BR7216,Fishlake/Thousand Lakes,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,175,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,71
BR7217,San Juan,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",6,0,6,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,710,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,72
BR7218,Diamond Mtn/Vernal/Bonanza,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",7,0,7,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,444,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,73
BR7219,Yellowstone,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",4,0,4,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,613,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,74
BR7220,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",9,0,9,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,463,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,75
BR7221,Wasatch Mtns West-Central,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",18,2,20,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,448,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,76
BR7224,Book Cliffs Little Creek Roadless,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Spring,"March 28 - May 25, 2026",14,1,15,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,12,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,77
BR7225,Book Cliffs Little Creek Roadless,Black Bear,Either Sex,Any Legal Weapon,Spot and Stalk,"Sept. 1 - Nov. 8, 2026",5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,12,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,78
BR7228,Cache/Ogden,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,92,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,79
BR7229,Kamas/North Slope Summit,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",4,0,4,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,5079,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,80
BR7237,Monroe,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,629,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,81
BR7238,Dolores Triangle,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,108,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,82
BR7239,La Sal Mtns,Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",6,0,6,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,617,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,83
BR7300,Book Cliffs Bitter Creek/South,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 14 & Aug. 15 - Oct. 1 & Oct. 2 - Nov. 8, 2026",9,1,10,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,449,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,84
BR7301,Book Cliffs Little Creek Roadless,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Sept. 1 - Nov. 8, 2026",5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,12,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,85
BR7303,Manti North,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",13,1,14,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,52,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,86
BR7304,Manti South/San Rafael North,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",18,2,20,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,744,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,87
BR7305,Nebo,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,616,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,88
BR7307,La Sal,Black Bear,Either Sex,Multiseason,Multiseason - Conservation,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Nov 2 - Nov. 8, 2026",,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,684,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,89
BR7308,North Slope Three Corners/West Daggett,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,289,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,90
BR7309,Panguitch Lake/Zion,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",4,0,4,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,462,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,91
BR7310,Boulder/Kaiparowits,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",10,1,11,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,455,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,92
BR7311,Fishlake/Thousand Lakes,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",3,0,3,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,175,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,93
BR7312,San Juan,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",11,1,12,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,710,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,94
BR7313,Diamond Mtn/Vernal/Bonanza,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,444,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,95
BR7314,Yellowstone,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",3,0,3,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,613,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,96
BR7315,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",3,0,3,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,463,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,97
BR7316,Wasatch Mtns West-Central,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",14,1,15,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,448,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,98
BR7317,Nine Mile,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",9,1,10,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,615,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,99
BR7318,Beaver,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,628,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,100
BR7320,Cache/Ogden,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",4,0,4,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,92,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,101
BR7321,Kamas/North Slope Summit,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,5101,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,102
BR7322,Mt Dutton,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,630,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,103
BR7323,Paunsaugunt,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Nov 2 - Nov. 8, 2026",1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,163,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,104
BR7324,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,Either Sex,Multiseason,Conservation,"March 29 - May 26, 2025 | Jul 5 - 31, 2025 | Aug 1 - 31, 2025 | Sept 1 - Oct 26, 2025 | Nov 3 - 9, 2025 | Sept 1 - Oct 26, 2025",,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,610,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,105
BR7325,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,610,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,106
BR7326,La Sal Mtns,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",13,1,14,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,617,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv,107
BR1000,Black Bear - Statewide Permit,Black Bear,Either Sex,Any Legal Weapon,Statewide,Any open season on any open bear unit during the 2026 season. See 2026 Black Bear Guidebook for season dates take methods.,,,,false,,,,,SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits.csv,2
BR1001,Black Bear Harvest Objective Units,Black Bear,Either Sex,Any Legal Weapon,Harvest Objective,Visit wildlife.utah.gov/bearharvest for units & closures. You are required to complete the annual bear orientation course & carry proof while hunting bear. Visit wildlife.utah.gov/bear for details.,,,,false,,,,,SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits.csv,3
BR1007,Black Bear Pursuit - Resident,Black Bear,Either Sex,Pursuit Only,Pursuit,"Spring: Mar 28-May 25, 2026 | Summer: July 5-July 31, 2026 | Fall: Nov 2-8, 2026",,,,false,,,,,SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits.csv,4
BR1008,Book Cliffs,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Summer,"July 5 - 16, 2026",26,2,28,true,,,,,SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits.csv,5
BR1009,La Sal,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Summer,"July 5 - 16, 2026",14,1,15,true,,,,,SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits.csv,6
BR1010,San Juan,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Summer,"July 5 - 16, 2026",14,1,15,true,,,,,SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits.csv,7
BR1011,Book Cliffs,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Late Summer,"July 18 - July 31, 2026",26,2,28,true,,,,,SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits.csv,8
BR1012,La Sal,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Late Summer,"July 18 - July 31, 2026",14,1,15,true,,,,,SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits.csv,9
