key,hunt_code,residency,draw_pool,points,different_columns,pdf_eligible_applicants,pdf_bonus_permits,pdf_regular_permits,pdf_total_permits,pdf_total_drawn,pdf_success_ratio,pdf_p_draw_percent,api_eligible_applicants,api_bonus_permits,api_regular_permits,api_total_permits,api_total_drawn,api_success_ratio,api_p_draw_percent
2026|2027|BI6506|Resident|standard|0,BI6506,Resident,standard,0,total_permits,28,0,1,1,1,0.0357142857,3.571429,28,0,1,11,1,0.03571429,3.571429
2026|2027|BI6506|Resident|standard|1,BI6506,Resident,standard,1,total_permits,15,0,0,0,0,0,0,15,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|10,BI6506,Resident,standard,10,total_permits,3,0,1,1,1,0.3333333333,33.333333,3,0,1,11,1,0.33333333,33.333333
2026|2027|BI6506|Resident|standard|11,BI6506,Resident,standard,11,total_permits,5,0,0,0,0,0,0,5,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|12,BI6506,Resident,standard,12,total_permits,3,0,0,0,0,0,0,3,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|13,BI6506,Resident,standard,13,total_permits,2,0,0,0,0,0,0,2,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|14,BI6506,Resident,standard,14,total_permits,5,0,1,1,1,0.2,20,5,0,1,11,1,0.2,20
2026|2027|BI6506|Resident|standard|15,BI6506,Resident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|16,BI6506,Resident,standard,16,total_permits,4,3,0,3,3,0.75,75,4,3,0,11,3,0.75,75
2026|2027|BI6506|Resident|standard|18,BI6506,Resident,standard,18,total_permits,1,1,0,1,1,1,100,1,1,0,11,1,1,100
2026|2027|BI6506|Resident|standard|19,BI6506,Resident,standard,19,total_permits,1,1,0,1,1,1,100,1,1,0,11,1,1,100
2026|2027|BI6506|Resident|standard|2,BI6506,Resident,standard,2,total_permits,24,0,1,1,1,0.0416666667,4.166667,24,0,1,11,1,0.04166667,4.166667
2026|2027|BI6506|Resident|standard|26,BI6506,Resident,standard,26,total_permits,1,1,0,1,1,1,100,1,1,0,11,1,1,100
2026|2027|BI6506|Resident|standard|3,BI6506,Resident,standard,3,total_permits,17,0,0,0,0,0,0,17,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|4,BI6506,Resident,standard,4,total_permits,15,0,1,1,1,0.0666666667,6.666667,15,0,1,11,1,0.06666667,6.666667
2026|2027|BI6506|Resident|standard|5,BI6506,Resident,standard,5,total_permits,11,0,0,0,0,0,0,11,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|6,BI6506,Resident,standard,6,total_permits,12,0,0,0,0,0,0,12,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|7,BI6506,Resident,standard,7,total_permits,14,0,0,0,0,0,0,14,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|8,BI6506,Resident,standard,8,total_permits,5,0,0,0,0,0,0,5,0,0,11,0,0,0
2026|2027|BI6506|Resident|standard|9,BI6506,Resident,standard,9,total_permits,8,0,0,0,0,0,0,8,0,0,11,0,0,0
2026|2027|BI6509|Resident|standard|0,BI6509,Resident,standard,0,total_permits,58,0,0,0,0,0,0,58,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|1,BI6509,Resident,standard,1,total_permits,33,0,0,0,0,0,0,33,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|10,BI6509,Resident,standard,10,total_permits,12,0,0,0,0,0,0,12,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|11,BI6509,Resident,standard,11,total_permits,11,0,0,0,0,0,0,11,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|12,BI6509,Resident,standard,12,total_permits,14,0,0,0,0,0,0,14,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|13,BI6509,Resident,standard,13,total_permits,7,0,0,0,0,0,0,7,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|14,BI6509,Resident,standard,14,total_permits,5,0,0,0,0,0,0,5,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|15,BI6509,Resident,standard,15,total_permits,8,0,0,0,0,0,0,8,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|16,BI6509,Resident,standard,16,total_permits,10,0,0,0,0,0,0,10,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|17,BI6509,Resident,standard,17,total_permits,1,0,0,0,0,0,0,1,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|18,BI6509,Resident,standard,18,total_permits,7,0,0,0,0,0,0,7,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|19,BI6509,Resident,standard,19,total_permits,3,0,0,0,0,0,0,3,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|2,BI6509,Resident,standard,2,total_permits,39,0,0,0,0,0,0,39,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|20,BI6509,Resident,standard,20,total_permits,4,1,0,1,1,0.25,25,4,1,0,5,1,0.25,25
2026|2027|BI6509|Resident|standard|21,BI6509,Resident,standard,21,total_permits,1,1,0,1,1,1,100,1,1,0,5,1,1,100
2026|2027|BI6509|Resident|standard|23,BI6509,Resident,standard,23,total_permits,1,1,0,1,1,1,100,1,1,0,5,1,1,100
2026|2027|BI6509|Resident|standard|3,BI6509,Resident,standard,3,total_permits,33,0,0,0,0,0,0,33,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|4,BI6509,Resident,standard,4,total_permits,30,0,1,1,1,0.0333333333,3.333333,30,0,1,5,1,0.03333333,3.333333
2026|2027|BI6509|Resident|standard|5,BI6509,Resident,standard,5,total_permits,39,0,0,0,0,0,0,39,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|6,BI6509,Resident,standard,6,total_permits,33,0,1,1,1,0.0303030303,3.030303,33,0,1,5,1,0.03030303,3.030303
2026|2027|BI6509|Resident|standard|7,BI6509,Resident,standard,7,total_permits,24,0,0,0,0,0,0,24,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|8,BI6509,Resident,standard,8,total_permits,26,0,0,0,0,0,0,26,0,0,5,0,0,0
2026|2027|BI6509|Resident|standard|9,BI6509,Resident,standard,9,total_permits,28,0,0,0,0,0,0,28,0,0,5,0,0,0
2026|2027|BI6516|Resident|standard|0,BI6516,Resident,standard,0,total_permits,193,0,0,0,0,0,0,193,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|1,BI6516,Resident,standard,1,total_permits,150,0,0,0,0,0,0,150,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|10,BI6516,Resident,standard,10,total_permits,44,0,0,0,0,0,0,44,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|11,BI6516,Resident,standard,11,total_permits,49,0,0,0,0,0,0,49,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|12,BI6516,Resident,standard,12,total_permits,34,0,1,1,1,0.0294117647,2.941176,34,0,1,6,1,0.02941176,2.941176
2026|2027|BI6516|Resident|standard|13,BI6516,Resident,standard,13,total_permits,35,0,0,0,0,0,0,35,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|14,BI6516,Resident,standard,14,total_permits,34,0,1,1,1,0.0294117647,2.941176,34,0,1,6,1,0.02941176,2.941176
2026|2027|BI6516|Resident|standard|15,BI6516,Resident,standard,15,total_permits,25,0,0,0,0,0,0,25,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|16,BI6516,Resident,standard,16,total_permits,28,0,0,0,0,0,0,28,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|17,BI6516,Resident,standard,17,total_permits,18,0,0,0,0,0,0,18,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|18,BI6516,Resident,standard,18,total_permits,21,0,0,0,0,0,0,21,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|19,BI6516,Resident,standard,19,total_permits,21,0,0,0,0,0,0,21,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|2,BI6516,Resident,standard,2,total_permits,121,0,0,0,0,0,0,121,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|20,BI6516,Resident,standard,20,total_permits,16,0,0,0,0,0,0,16,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|21,BI6516,Resident,standard,21,total_permits,10,0,0,0,0,0,0,10,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|22,BI6516,Resident,standard,22,total_permits,9,0,0,0,0,0,0,9,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|23,BI6516,Resident,standard,23,total_permits,19,0,0,0,0,0,0,19,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|24,BI6516,Resident,standard,24,total_permits,8,0,0,0,0,0,0,8,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|25,BI6516,Resident,standard,25,total_permits,8,0,0,0,0,0,0,8,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|26,BI6516,Resident,standard,26,total_permits,9,0,0,0,0,0,0,9,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|27,BI6516,Resident,standard,27,total_permits,6,2,0,2,2,0.3333333333,33.333333,6,2,0,6,2,0.33333333,33.333333
2026|2027|BI6516|Resident|standard|29,BI6516,Resident,standard,29,total_permits,1,1,0,1,1,1,100,1,1,0,6,1,1,100
2026|2027|BI6516|Resident|standard|3,BI6516,Resident,standard,3,total_permits,112,0,1,1,1,0.0089285714,0.892857,112,0,1,6,1,0.00892857,0.892857
2026|2027|BI6516|Resident|standard|4,BI6516,Resident,standard,4,total_permits,92,0,0,0,0,0,0,92,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|5,BI6516,Resident,standard,5,total_permits,113,0,0,0,0,0,0,113,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|6,BI6516,Resident,standard,6,total_permits,82,0,0,0,0,0,0,82,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|7,BI6516,Resident,standard,7,total_permits,90,0,0,0,0,0,0,90,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|8,BI6516,Resident,standard,8,total_permits,74,0,0,0,0,0,0,74,0,0,6,0,0,0
2026|2027|BI6516|Resident|standard|9,BI6516,Resident,standard,9,total_permits,74,0,0,0,0,0,0,74,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|0,BI6528,Resident,standard,0,total_permits,15,0,0,0,0,0,0,15,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|1,BI6528,Resident,standard,1,total_permits,13,0,0,0,0,0,0,13,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|10,BI6528,Resident,standard,10,total_permits,2,0,0,0,0,0,0,2,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|11,BI6528,Resident,standard,11,total_permits,4,0,1,1,1,0.25,25,4,0,1,6,1,0.25,25
2026|2027|BI6528|Resident|standard|12,BI6528,Resident,standard,12,total_permits,5,0,0,0,0,0,0,5,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|13,BI6528,Resident,standard,13,total_permits,4,0,0,0,0,0,0,4,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|16,BI6528,Resident,standard,16,total_permits,1,0,0,0,0,0,0,1,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|17,BI6528,Resident,standard,17,total_permits,1,0,0,0,0,0,0,1,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|18,BI6528,Resident,standard,18,total_permits,3,0,2,2,2,0.6666666667,66.666667,3,0,2,6,2,0.66666667,66.666667
2026|2027|BI6528|Resident|standard|19,BI6528,Resident,standard,19,total_permits,3,0,0,0,0,0,0,3,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|2,BI6528,Resident,standard,2,total_permits,12,0,0,0,0,0,0,12,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|20,BI6528,Resident,standard,20,total_permits,1,0,0,0,0,0,0,1,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|22,BI6528,Resident,standard,22,total_permits,2,1,0,1,1,0.5,50,2,1,0,6,1,0.5,50
2026|2027|BI6528|Resident|standard|23,BI6528,Resident,standard,23,total_permits,2,2,0,2,2,1,100,2,2,0,6,2,1,100
2026|2027|BI6528|Resident|standard|3,BI6528,Resident,standard,3,total_permits,6,0,0,0,0,0,0,6,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|4,BI6528,Resident,standard,4,total_permits,14,0,0,0,0,0,0,14,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|5,BI6528,Resident,standard,5,total_permits,7,0,0,0,0,0,0,7,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|6,BI6528,Resident,standard,6,total_permits,7,0,0,0,0,0,0,7,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|7,BI6528,Resident,standard,7,total_permits,11,0,0,0,0,0,0,11,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|8,BI6528,Resident,standard,8,total_permits,9,0,0,0,0,0,0,9,0,0,6,0,0,0
2026|2027|BI6528|Resident|standard|9,BI6528,Resident,standard,9,total_permits,4,0,0,0,0,0,0,4,0,0,6,0,0,0
2026|2027|BI6529|Resident|standard|0,BI6529,Resident,standard,0,total_permits,21,0,0,0,0,0,0,21,0,0,8,0,0,0
2026|2027|BI6529|Resident|standard|1,BI6529,Resident,standard,1,total_permits,14,0,0,0,0,0,0,14,0,0,8,0,0,0
2026|2027|BI6529|Resident|standard|10,BI6529,Resident,standard,10,total_permits,2,0,0,0,0,0,0,2,0,0,8,0,0,0
2026|2027|BI6529|Resident|standard|12,BI6529,Resident,standard,12,total_permits,4,0,1,1,1,0.25,25,4,0,1,8,1,0.25,25
2026|2027|BI6529|Resident|standard|13,BI6529,Resident,standard,13,total_permits,3,1,0,1,1,0.3333333333,33.333333,3,1,0,8,1,0.33333333,33.333333
2026|2027|BI6529|Resident|standard|14,BI6529,Resident,standard,14,total_permits,1,0,0,0,0,0,0,1,0,0,8,0,0,0
2026|2027|BI6529|Resident|standard|17,BI6529,Resident,standard,17,total_permits,1,1,0,1,1,1,100,1,1,0,8,1,1,100
2026|2027|BI6529|Resident|standard|18,BI6529,Resident,standard,18,total_permits,1,1,0,1,1,1,100,1,1,0,8,1,1,100
2026|2027|BI6529|Resident|standard|19,BI6529,Resident,standard,19,total_permits,1,1,0,1,1,1,100,1,1,0,8,1,1,100
2026|2027|BI6529|Resident|standard|2,BI6529,Resident,standard,2,total_permits,9,0,0,0,0,0,0,9,0,0,8,0,0,0
2026|2027|BI6529|Resident|standard|3,BI6529,Resident,standard,3,total_permits,16,0,1,1,1,0.0625,6.25,16,0,1,8,1,0.0625,6.25
2026|2027|BI6529|Resident|standard|4,BI6529,Resident,standard,4,total_permits,11,0,1,1,1,0.0909090909,9.090909,11,0,1,8,1,0.09090909,9.090909
2026|2027|BI6529|Resident|standard|5,BI6529,Resident,standard,5,total_permits,8,0,0,0,0,0,0,8,0,0,8,0,0,0
2026|2027|BI6529|Resident|standard|6,BI6529,Resident,standard,6,total_permits,4,0,0,0,0,0,0,4,0,0,8,0,0,0
2026|2027|BI6529|Resident|standard|7,BI6529,Resident,standard,7,total_permits,5,0,0,0,0,0,0,5,0,0,8,0,0,0
2026|2027|BI6529|Resident|standard|8,BI6529,Resident,standard,8,total_permits,3,0,0,0,0,0,0,3,0,0,8,0,0,0
2026|2027|BI6529|Resident|standard|9,BI6529,Resident,standard,9,total_permits,6,0,1,1,1,0.1666666667,16.666667,6,0,1,8,1,0.16666667,16.666667
2026|2027|BI6531|Resident|standard|0,BI6531,Resident,standard,0,total_permits,62,0,0,0,0,0,0,62,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|1,BI6531,Resident,standard,1,total_permits,50,0,0,0,0,0,0,50,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|10,BI6531,Resident,standard,10,total_permits,15,0,0,0,0,0,0,15,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|11,BI6531,Resident,standard,11,total_permits,4,0,0,0,0,0,0,4,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|12,BI6531,Resident,standard,12,total_permits,7,0,0,0,0,0,0,7,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|13,BI6531,Resident,standard,13,total_permits,3,0,0,0,0,0,0,3,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|14,BI6531,Resident,standard,14,total_permits,7,0,0,0,0,0,0,7,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|15,BI6531,Resident,standard,15,total_permits,8,0,1,1,1,0.125,12.5,8,0,1,9,1,0.125,12.5
2026|2027|BI6531|Resident|standard|16,BI6531,Resident,standard,16,total_permits,6,0,0,0,0,0,0,6,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|17,BI6531,Resident,standard,17,total_permits,6,0,1,1,1,0.1666666667,16.666667,6,0,1,9,1,0.16666667,16.666667
2026|2027|BI6531|Resident|standard|18,BI6531,Resident,standard,18,total_permits,4,0,0,0,0,0,0,4,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|19,BI6531,Resident,standard,19,total_permits,3,0,0,0,0,0,0,3,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|2,BI6531,Resident,standard,2,total_permits,30,0,0,0,0,0,0,30,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|20,BI6531,Resident,standard,20,total_permits,5,0,0,0,0,0,0,5,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|21,BI6531,Resident,standard,21,total_permits,5,0,0,0,0,0,0,5,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|22,BI6531,Resident,standard,22,total_permits,5,0,0,0,0,0,0,5,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|23,BI6531,Resident,standard,23,total_permits,5,0,0,0,0,0,0,5,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|24,BI6531,Resident,standard,24,total_permits,3,0,0,0,0,0,0,3,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|25,BI6531,Resident,standard,25,total_permits,4,0,1,1,1,0.25,25,4,0,1,9,1,0.25,25
2026|2027|BI6531|Resident|standard|26,BI6531,Resident,standard,26,total_permits,7,3,0,3,3,0.4285714286,42.857143,7,3,0,9,3,0.42857143,42.857143
2026|2027|BI6531|Resident|standard|27,BI6531,Resident,standard,27,total_permits,1,1,0,1,1,1,100,1,1,0,9,1,1,100
2026|2027|BI6531|Resident|standard|29,BI6531,Resident,standard,29,total_permits,1,1,0,1,1,1,100,1,1,0,9,1,1,100
2026|2027|BI6531|Resident|standard|3,BI6531,Resident,standard,3,total_permits,36,0,1,1,1,0.0277777778,2.777778,36,0,1,9,1,0.02777778,2.777778
2026|2027|BI6531|Resident|standard|4,BI6531,Resident,standard,4,total_permits,28,0,0,0,0,0,0,28,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|5,BI6531,Resident,standard,5,total_permits,30,0,0,0,0,0,0,30,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|6,BI6531,Resident,standard,6,total_permits,23,0,0,0,0,0,0,23,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|7,BI6531,Resident,standard,7,total_permits,21,0,0,0,0,0,0,21,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|8,BI6531,Resident,standard,8,total_permits,10,0,0,0,0,0,0,10,0,0,9,0,0,0
2026|2027|BI6531|Resident|standard|9,BI6531,Resident,standard,9,total_permits,16,0,0,0,0,0,0,16,0,0,9,0,0,0
2026|2027|BI6532|Resident|standard|0,BI6532,Resident,standard,0,total_permits,19,0,0,0,0,0,0,19,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|1,BI6532,Resident,standard,1,total_permits,14,0,0,0,0,0,0,14,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|10,BI6532,Resident,standard,10,total_permits,10,0,0,0,0,0,0,10,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|11,BI6532,Resident,standard,11,total_permits,6,0,0,0,0,0,0,6,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|12,BI6532,Resident,standard,12,total_permits,7,0,0,0,0,0,0,7,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|13,BI6532,Resident,standard,13,total_permits,5,0,0,0,0,0,0,5,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|14,BI6532,Resident,standard,14,total_permits,5,0,0,0,0,0,0,5,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|15,BI6532,Resident,standard,15,total_permits,2,0,0,0,0,0,0,2,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|16,BI6532,Resident,standard,16,total_permits,3,0,0,0,0,0,0,3,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|17,BI6532,Resident,standard,17,total_permits,5,0,0,0,0,0,0,5,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|18,BI6532,Resident,standard,18,total_permits,2,0,0,0,0,0,0,2,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|19,BI6532,Resident,standard,19,total_permits,2,0,0,0,0,0,0,2,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|2,BI6532,Resident,standard,2,total_permits,22,0,0,0,0,0,0,22,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|20,BI6532,Resident,standard,20,total_permits,2,0,0,0,0,0,0,2,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|21,BI6532,Resident,standard,21,total_permits,1,0,0,0,0,0,0,1,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|22,BI6532,Resident,standard,22,total_permits,3,1,0,1,1,0.3333333333,33.333333,3,1,0,6,1,0.33333333,33.333333
2026|2027|BI6532|Resident|standard|25,BI6532,Resident,standard,25,total_permits,1,1,0,1,1,1,100,1,1,0,6,1,1,100
2026|2027|BI6532|Resident|standard|26,BI6532,Resident,standard,26,total_permits,1,1,0,1,1,1,100,1,1,0,6,1,1,100
2026|2027|BI6532|Resident|standard|3,BI6532,Resident,standard,3,total_permits,17,0,0,0,0,0,0,17,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|4,BI6532,Resident,standard,4,total_permits,19,0,0,0,0,0,0,19,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|5,BI6532,Resident,standard,5,total_permits,12,0,1,1,1,0.0833333333,8.333333,12,0,1,6,1,0.08333333,8.333333
2026|2027|BI6532|Resident|standard|6,BI6532,Resident,standard,6,total_permits,19,0,0,0,0,0,0,19,0,0,6,0,0,0
2026|2027|BI6532|Resident|standard|7,BI6532,Resident,standard,7,total_permits,15,0,1,1,1,0.0666666667,6.666667,15,0,1,6,1,0.06666667,6.666667
2026|2027|BI6532|Resident|standard|8,BI6532,Resident,standard,8,total_permits,16,0,1,1,1,0.0625,6.25,16,0,1,6,1,0.0625,6.25
2026|2027|BI6532|Resident|standard|9,BI6532,Resident,standard,9,total_permits,18,0,0,0,0,0,0,18,0,0,6,0,0,0
2026|2027|BI6534|Resident|standard|0,BI6534,Resident,standard,0,total_permits,158,0,1,1,1,0.0063291139,0.632911,158,0,1,10,1,0.00632911,0.632911
2026|2027|BI6534|Resident|standard|1,BI6534,Resident,standard,1,total_permits,82,0,1,1,1,0.012195122,1.219512,82,0,1,10,1,0.01219512,1.219512
2026|2027|BI6534|Resident|standard|10,BI6534,Resident,standard,10,total_permits,27,0,0,0,0,0,0,27,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|11,BI6534,Resident,standard,11,total_permits,19,0,0,0,0,0,0,19,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|12,BI6534,Resident,standard,12,total_permits,16,0,0,0,0,0,0,16,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|13,BI6534,Resident,standard,13,total_permits,16,0,0,0,0,0,0,16,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|14,BI6534,Resident,standard,14,total_permits,9,0,0,0,0,0,0,9,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|15,BI6534,Resident,standard,15,total_permits,11,0,0,0,0,0,0,11,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|16,BI6534,Resident,standard,16,total_permits,8,0,0,0,0,0,0,8,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|17,BI6534,Resident,standard,17,total_permits,12,0,0,0,0,0,0,12,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|18,BI6534,Resident,standard,18,total_permits,4,0,0,0,0,0,0,4,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|19,BI6534,Resident,standard,19,total_permits,9,0,0,0,0,0,0,9,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|2,BI6534,Resident,standard,2,total_permits,72,0,0,0,0,0,0,72,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|20,BI6534,Resident,standard,20,total_permits,5,0,0,0,0,0,0,5,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|21,BI6534,Resident,standard,21,total_permits,6,0,1,1,1,0.1666666667,16.666667,6,0,1,10,1,0.16666667,16.666667
2026|2027|BI6534|Resident|standard|22,BI6534,Resident,standard,22,total_permits,7,0,0,0,0,0,0,7,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|23,BI6534,Resident,standard,23,total_permits,13,0,0,0,0,0,0,13,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|24,BI6534,Resident,standard,24,total_permits,8,0,1,1,1,0.125,12.5,8,0,1,10,1,0.125,12.5
2026|2027|BI6534|Resident|standard|25,BI6534,Resident,standard,25,total_permits,5,0,0,0,0,0,0,5,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|26,BI6534,Resident,standard,26,total_permits,9,0,0,0,0,0,0,9,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|27,BI6534,Resident,standard,27,total_permits,8,2,0,2,2,0.25,25,8,2,0,10,2,0.25,25
2026|2027|BI6534|Resident|standard|28,BI6534,Resident,standard,28,total_permits,2,2,0,2,2,1,100,2,2,0,10,2,1,100
2026|2027|BI6534|Resident|standard|29,BI6534,Resident,standard,29,total_permits,1,1,0,1,1,1,100,1,1,0,10,1,1,100
2026|2027|BI6534|Resident|standard|3,BI6534,Resident,standard,3,total_permits,74,0,0,0,0,0,0,74,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|4,BI6534,Resident,standard,4,total_permits,60,0,0,0,0,0,0,60,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|5,BI6534,Resident,standard,5,total_permits,68,0,0,0,0,0,0,68,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|6,BI6534,Resident,standard,6,total_permits,54,0,0,0,0,0,0,54,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|7,BI6534,Resident,standard,7,total_permits,47,0,0,0,0,0,0,47,0,0,10,0,0,0
2026|2027|BI6534|Resident|standard|8,BI6534,Resident,standard,8,total_permits,62,0,1,1,1,0.0161290323,1.612903,62,0,1,10,1,0.01612903,1.612903
2026|2027|BI6534|Resident|standard|9,BI6534,Resident,standard,9,total_permits,45,0,0,0,0,0,0,45,0,0,10,0,0,0
2026|2027|BI6535|Resident|standard|0,BI6535,Resident,standard,0,total_permits,113,0,0,0,0,0,0,113,0,0,8,0,0,0
2026|2027|BI6535|Resident|standard|1,BI6535,Resident,standard,1,total_permits,75,0,0,0,0,0,0,75,0,0,8,0,0,0
2026|2027|BI6535|Resident|standard|10,BI6535,Resident,standard,10,total_permits,24,0,0,0,0,0,0,24,0,0,8,0,0,0
