row_number,hunt_code,field,target_before,canonical_value,strict_key
4713,DB1540,successful_applicants,0,,2026|2027|DB1540|Nonresident|13|point_level_draw_result
4713,DB1540,boundary_id,,629,2026|2027|DB1540|Nonresident|13|point_level_draw_result
4714,DB1540,draw_design,standard,Unlimited,2026|2027|DB1540|Nonresident|14|point_level_draw_result
4714,DB1540,hunt_type,,General Season,2026|2027|DB1540|Nonresident|14|point_level_draw_result
4714,DB1540,successful_applicants,0,,2026|2027|DB1540|Nonresident|14|point_level_draw_result
4714,DB1540,boundary_id,,629,2026|2027|DB1540|Nonresident|14|point_level_draw_result
4715,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Nonresident|15|point_level_draw_result
4715,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Nonresident|15|point_level_draw_result
4715,DB1540,successful_applicants,0,,2026|2027|DB1540|Nonresident|15|point_level_draw_result
4715,DB1540,boundary_id,,629,2026|2027|DB1540|Nonresident|15|point_level_draw_result
4716,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|0|point_level_draw_result
4716,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|0|point_level_draw_result
4716,DB1540,successful_applicants,69,,2026|2027|DB1540|Resident|0|point_level_draw_result
4716,DB1540,success_ratio,0.1086614173,0.108661417,2026|2027|DB1540|Resident|0|point_level_draw_result
4716,DB1540,p_draw,0.1086614173,0.108661417,2026|2027|DB1540|Resident|0|point_level_draw_result
4716,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|0|point_level_draw_result
4717,DB1540,draw_design,youth,Unlimited,2026|2027|DB1540|Resident|0|point_level_draw_result
4717,DB1540,hunt_type,,General Season,2026|2027|DB1540|Resident|0|point_level_draw_result
4717,DB1540,successful_applicants,0,,2026|2027|DB1540|Resident|0|point_level_draw_result
4717,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|0|point_level_draw_result
4718,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|1|point_level_draw_result
4718,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|1|point_level_draw_result
4718,DB1540,successful_applicants,0,,2026|2027|DB1540|Resident|1|point_level_draw_result
4718,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|1|point_level_draw_result
4719,DB1540,draw_design,youth,Preference,2026|2027|DB1540|Resident|1|point_level_draw_result
4719,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|1|point_level_draw_result
4719,DB1540,successful_applicants,70,,2026|2027|DB1540|Resident|1|point_level_draw_result
4719,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|1|point_level_draw_result
4720,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|2|point_level_draw_result
4720,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|2|point_level_draw_result
4720,DB1540,successful_applicants,0,,2026|2027|DB1540|Resident|2|point_level_draw_result
4720,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|2|point_level_draw_result
4721,DB1540,draw_design,youth,Preference,2026|2027|DB1540|Resident|2|point_level_draw_result
4721,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|2|point_level_draw_result
4721,DB1540,successful_applicants,45,,2026|2027|DB1540|Resident|2|point_level_draw_result
4721,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|2|point_level_draw_result
4722,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|3|point_level_draw_result
4722,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|3|point_level_draw_result
4722,DB1540,successful_applicants,17,,2026|2027|DB1540|Resident|3|point_level_draw_result
4722,DB1540,success_ratio,0.0688259109,0.068825911,2026|2027|DB1540|Resident|3|point_level_draw_result
4722,DB1540,p_draw,0.0688259109,0.068825911,2026|2027|DB1540|Resident|3|point_level_draw_result
4722,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|3|point_level_draw_result
4723,DB1540,draw_design,youth,Preference,2026|2027|DB1540|Resident|3|point_level_draw_result
4723,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|3|point_level_draw_result
4723,DB1540,successful_applicants,4,,2026|2027|DB1540|Resident|3|point_level_draw_result
4723,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|3|point_level_draw_result
4724,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|4|point_level_draw_result
4724,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|4|point_level_draw_result
4724,DB1540,successful_applicants,285,,2026|2027|DB1540|Resident|4|point_level_draw_result
4724,DB1540,success_ratio,0.9965034965,0.996503497,2026|2027|DB1540|Resident|4|point_level_draw_result
4724,DB1540,p_draw,0.9965034965,0.996503497,2026|2027|DB1540|Resident|4|point_level_draw_result
4724,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|4|point_level_draw_result
4725,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|5|point_level_draw_result
4725,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|5|point_level_draw_result
4725,DB1540,successful_applicants,67,,2026|2027|DB1540|Resident|5|point_level_draw_result
4725,DB1540,success_ratio,0.9852941176,0.985294118,2026|2027|DB1540|Resident|5|point_level_draw_result
4725,DB1540,p_draw,0.9852941176,0.985294118,2026|2027|DB1540|Resident|5|point_level_draw_result
4725,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|5|point_level_draw_result
4726,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|6|point_level_draw_result
4726,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|6|point_level_draw_result
4726,DB1540,successful_applicants,19,,2026|2027|DB1540|Resident|6|point_level_draw_result
4726,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|6|point_level_draw_result
4727,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|7|point_level_draw_result
4727,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|7|point_level_draw_result
4727,DB1540,successful_applicants,3,,2026|2027|DB1540|Resident|7|point_level_draw_result
4727,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|7|point_level_draw_result
4728,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|8|point_level_draw_result
4728,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|8|point_level_draw_result
4728,DB1540,successful_applicants,1,,2026|2027|DB1540|Resident|8|point_level_draw_result
4728,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|8|point_level_draw_result
4729,DB1540,draw_design,standard,Unlimited,2026|2027|DB1540|Resident|9|point_level_draw_result
4729,DB1540,hunt_type,,General Season,2026|2027|DB1540|Resident|9|point_level_draw_result
4729,DB1540,successful_applicants,0,,2026|2027|DB1540|Resident|9|point_level_draw_result
4729,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|9|point_level_draw_result
4730,DB1540,draw_design,standard,Preference,2026|2027|DB1540|Resident|10|point_level_draw_result
4730,DB1540,hunt_type,General-Season,General Season,2026|2027|DB1540|Resident|10|point_level_draw_result
4730,DB1540,successful_applicants,1,,2026|2027|DB1540|Resident|10|point_level_draw_result
4730,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|10|point_level_draw_result
4731,DB1540,draw_design,standard,Unlimited,2026|2027|DB1540|Resident|11|point_level_draw_result
4731,DB1540,hunt_type,,General Season,2026|2027|DB1540|Resident|11|point_level_draw_result
4731,DB1540,successful_applicants,0,,2026|2027|DB1540|Resident|11|point_level_draw_result
4731,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|11|point_level_draw_result
4732,DB1540,draw_design,standard,Unlimited,2026|2027|DB1540|Resident|12|point_level_draw_result
4732,DB1540,hunt_type,,General Season,2026|2027|DB1540|Resident|12|point_level_draw_result
4732,DB1540,successful_applicants,0,,2026|2027|DB1540|Resident|12|point_level_draw_result
4732,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|12|point_level_draw_result
4733,DB1540,draw_design,standard,Unlimited,2026|2027|DB1540|Resident|13|point_level_draw_result
4733,DB1540,hunt_type,,General Season,2026|2027|DB1540|Resident|13|point_level_draw_result
4733,DB1540,successful_applicants,0,,2026|2027|DB1540|Resident|13|point_level_draw_result
4733,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|13|point_level_draw_result
4734,DB1540,draw_design,standard,Unlimited,2026|2027|DB1540|Resident|14|point_level_draw_result
4734,DB1540,hunt_type,,General Season,2026|2027|DB1540|Resident|14|point_level_draw_result
4734,DB1540,successful_applicants,0,,2026|2027|DB1540|Resident|14|point_level_draw_result
4734,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|14|point_level_draw_result
4735,DB1540,draw_design,standard,Unlimited,2026|2027|DB1540|Resident|15|point_level_draw_result
4735,DB1540,hunt_type,,General Season,2026|2027|DB1540|Resident|15|point_level_draw_result
4735,DB1540,successful_applicants,0,,2026|2027|DB1540|Resident|15|point_level_draw_result
4735,DB1540,boundary_id,,629,2026|2027|DB1540|Resident|15|point_level_draw_result
4736,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|0|point_level_draw_result
4736,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|0|point_level_draw_result
4736,DB1541,successful_applicants,6,,2026|2027|DB1541|Nonresident|0|point_level_draw_result
4736,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|0|point_level_draw_result
4737,DB1541,draw_design,youth,Preference,2026|2027|DB1541|Nonresident|0|point_level_draw_result
4737,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|0|point_level_draw_result
4737,DB1541,successful_applicants,1,,2026|2027|DB1541|Nonresident|0|point_level_draw_result
4737,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|0|point_level_draw_result
4738,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|1|point_level_draw_result
4738,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|1|point_level_draw_result
4738,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|1|point_level_draw_result
4738,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|1|point_level_draw_result
4739,DB1541,draw_design,youth,Preference,2026|2027|DB1541|Nonresident|1|point_level_draw_result
4739,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|1|point_level_draw_result
4739,DB1541,successful_applicants,1,,2026|2027|DB1541|Nonresident|1|point_level_draw_result
4739,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|1|point_level_draw_result
4740,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|2|point_level_draw_result
4740,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|2|point_level_draw_result
4740,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|2|point_level_draw_result
4740,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|2|point_level_draw_result
4741,DB1541,draw_design,youth,Unlimited,2026|2027|DB1541|Nonresident|2|point_level_draw_result
4741,DB1541,hunt_type,,General Season,2026|2027|DB1541|Nonresident|2|point_level_draw_result
4741,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|2|point_level_draw_result
4741,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|2|point_level_draw_result
4742,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|3|point_level_draw_result
4742,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|3|point_level_draw_result
4742,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|3|point_level_draw_result
4742,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|3|point_level_draw_result
4743,DB1541,draw_design,youth,Unlimited,2026|2027|DB1541|Nonresident|3|point_level_draw_result
4743,DB1541,hunt_type,,General Season,2026|2027|DB1541|Nonresident|3|point_level_draw_result
4743,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|3|point_level_draw_result
4743,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|3|point_level_draw_result
4744,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|4|point_level_draw_result
4744,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|4|point_level_draw_result
4744,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|4|point_level_draw_result
4744,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|4|point_level_draw_result
4745,DB1541,draw_design,youth,Unlimited,2026|2027|DB1541|Nonresident|4|point_level_draw_result
4745,DB1541,hunt_type,,General Season,2026|2027|DB1541|Nonresident|4|point_level_draw_result
4745,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|4|point_level_draw_result
4745,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|4|point_level_draw_result
4746,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|5|point_level_draw_result
4746,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|5|point_level_draw_result
4746,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|5|point_level_draw_result
4746,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|5|point_level_draw_result
4747,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|6|point_level_draw_result
4747,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|6|point_level_draw_result
4747,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|6|point_level_draw_result
4747,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|6|point_level_draw_result
4748,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|7|point_level_draw_result
4748,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|7|point_level_draw_result
4748,DB1541,successful_applicants,0,,2026|2027|DB1541|Nonresident|7|point_level_draw_result
4748,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|7|point_level_draw_result
4749,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|8|point_level_draw_result
4749,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|8|point_level_draw_result
4749,DB1541,successful_applicants,2,,2026|2027|DB1541|Nonresident|8|point_level_draw_result
4749,DB1541,success_ratio,0.2857142857,0.285714286,2026|2027|DB1541|Nonresident|8|point_level_draw_result
4749,DB1541,p_draw,0.2857142857,0.285714286,2026|2027|DB1541|Nonresident|8|point_level_draw_result
4749,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|8|point_level_draw_result
4750,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|9|point_level_draw_result
4750,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|9|point_level_draw_result
4750,DB1541,successful_applicants,10,,2026|2027|DB1541|Nonresident|9|point_level_draw_result
4750,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|9|point_level_draw_result
4751,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Nonresident|10|point_level_draw_result
4751,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Nonresident|10|point_level_draw_result
4751,DB1541,successful_applicants,2,,2026|2027|DB1541|Nonresident|10|point_level_draw_result
4751,DB1541,boundary_id,,630,2026|2027|DB1541|Nonresident|10|point_level_draw_result
4752,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Resident|0|point_level_draw_result
4752,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Resident|0|point_level_draw_result
4752,DB1541,successful_applicants,41,,2026|2027|DB1541|Resident|0|point_level_draw_result
4752,DB1541,boundary_id,,630,2026|2027|DB1541|Resident|0|point_level_draw_result
4753,DB1541,draw_design,youth,Unlimited,2026|2027|DB1541|Resident|0|point_level_draw_result
4753,DB1541,hunt_type,,General Season,2026|2027|DB1541|Resident|0|point_level_draw_result
4753,DB1541,successful_applicants,0,,2026|2027|DB1541|Resident|0|point_level_draw_result
4753,DB1541,boundary_id,,630,2026|2027|DB1541|Resident|0|point_level_draw_result
4754,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Resident|1|point_level_draw_result
4754,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Resident|1|point_level_draw_result
4754,DB1541,successful_applicants,0,,2026|2027|DB1541|Resident|1|point_level_draw_result
4754,DB1541,boundary_id,,630,2026|2027|DB1541|Resident|1|point_level_draw_result
4755,DB1541,draw_design,youth,Preference,2026|2027|DB1541|Resident|1|point_level_draw_result
4755,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Resident|1|point_level_draw_result
4755,DB1541,successful_applicants,33,,2026|2027|DB1541|Resident|1|point_level_draw_result
4755,DB1541,boundary_id,,630,2026|2027|DB1541|Resident|1|point_level_draw_result
4756,DB1541,draw_design,standard,Preference,2026|2027|DB1541|Resident|2|point_level_draw_result
4756,DB1541,hunt_type,General-Season,General Season,2026|2027|DB1541|Resident|2|point_level_draw_result
4756,DB1541,successful_applicants,0,,2026|2027|DB1541|Resident|2|point_level_draw_result
4756,DB1541,boundary_id,,630,2026|2027|DB1541|Resident|2|point_level_draw_result
