merge_key,hunt_code,residency,points,record_kind,different_columns,live_eligible_applicants,pdf_eligible_applicants,live_total_drawn,pdf_total_drawn,live_total_permits,pdf_total_permits,live_success_ratio,pdf_success_ratio
BR7003|Nonresident|standard|Bonus|0|POINT_ROW,BR7003,Nonresident,0,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7004|Resident|standard|Bonus|5|POINT_ROW,BR7004,Resident,5,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BR7004|Resident|standard|Bonus|4|POINT_ROW,BR7004,Resident,4,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
BR7004|Resident|standard|Bonus|0|POINT_ROW,BR7004,Resident,0,POINT_ROW,p_draw_percent,34,34,0,0,0,0,,0
BR7004|Nonresident|standard|Bonus|4|POINT_ROW,BR7004,Nonresident,4,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7004|Nonresident|standard|Bonus|3|POINT_ROW,BR7004,Nonresident,3,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7004|Nonresident|standard|Bonus|1|POINT_ROW,BR7004,Nonresident,1,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7004|Nonresident|standard|Bonus|0|POINT_ROW,BR7004,Nonresident,0,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7005|Resident|standard|Bonus|16|POINT_ROW,BR7005,Resident,16,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7005|Resident|standard|Bonus|8|POINT_ROW,BR7005,Resident,8,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7005|Resident|standard|Bonus|7|POINT_ROW,BR7005,Resident,7,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7005|Resident|standard|Bonus|6|POINT_ROW,BR7005,Resident,6,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BR7005|Resident|standard|Bonus|5|POINT_ROW,BR7005,Resident,5,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BR7005|Resident|standard|Bonus|2|POINT_ROW,BR7005,Resident,2,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
BR7005|Resident|standard|Bonus|0|POINT_ROW,BR7005,Resident,0,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
BR7007|Resident|standard|Bonus|7|POINT_ROW,BR7007,Resident,7,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7007|Resident|standard|Bonus|6|POINT_ROW,BR7007,Resident,6,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7007|Resident|standard|Bonus|5|POINT_ROW,BR7007,Resident,5,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7007|Resident|standard|Bonus|4|POINT_ROW,BR7007,Resident,4,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7007|Resident|standard|Bonus|2|POINT_ROW,BR7007,Resident,2,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7007|Resident|standard|Bonus|1|POINT_ROW,BR7007,Resident,1,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7007|Resident|standard|Bonus|0|POINT_ROW,BR7007,Resident,0,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7009|Resident|standard|Bonus|7|POINT_ROW,BR7009,Resident,7,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7009|Resident|standard|Bonus|4|POINT_ROW,BR7009,Resident,4,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7009|Resident|standard|Bonus|3|POINT_ROW,BR7009,Resident,3,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7009|Resident|standard|Bonus|0|POINT_ROW,BR7009,Resident,0,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BR7010|Resident|standard|Bonus|8|POINT_ROW,BR7010,Resident,8,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7010|Resident|standard|Bonus|6|POINT_ROW,BR7010,Resident,6,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7010|Resident|standard|Bonus|4|POINT_ROW,BR7010,Resident,4,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BR7010|Resident|standard|Bonus|3|POINT_ROW,BR7010,Resident,3,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7010|Resident|standard|Bonus|0|POINT_ROW,BR7010,Resident,0,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
BR7011|Resident|standard|Bonus|6|POINT_ROW,BR7011,Resident,6,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7011|Resident|standard|Bonus|4|POINT_ROW,BR7011,Resident,4,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7011|Resident|standard|Bonus|3|POINT_ROW,BR7011,Resident,3,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7011|Resident|standard|Bonus|1|POINT_ROW,BR7011,Resident,1,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BR7011|Resident|standard|Bonus|0|POINT_ROW,BR7011,Resident,0,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BR7012|Resident|standard|Bonus|10|POINT_ROW,BR7012,Resident,10,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7012|Resident|standard|Bonus|9|POINT_ROW,BR7012,Resident,9,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7012|Resident|standard|Bonus|0|POINT_ROW,BR7012,Resident,0,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BR7012|Nonresident|standard|Bonus|9|POINT_ROW,BR7012,Nonresident,9,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7012|Nonresident|standard|Bonus|7|POINT_ROW,BR7012,Nonresident,7,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7012|Nonresident|standard|Bonus|6|POINT_ROW,BR7012,Nonresident,6,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7012|Nonresident|standard|Bonus|4|POINT_ROW,BR7012,Nonresident,4,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7012|Nonresident|standard|Bonus|2|POINT_ROW,BR7012,Nonresident,2,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7012|Nonresident|standard|Bonus|1|POINT_ROW,BR7012,Nonresident,1,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7012|Nonresident|standard|Bonus|0|POINT_ROW,BR7012,Nonresident,0,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7013|Resident|standard|Bonus|12|POINT_ROW,BR7013,Resident,12,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7013|Resident|standard|Bonus|6|POINT_ROW,BR7013,Resident,6,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BR7013|Resident|standard|Bonus|5|POINT_ROW,BR7013,Resident,5,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BR7013|Resident|standard|Bonus|4|POINT_ROW,BR7013,Resident,4,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7013|Resident|standard|Bonus|3|POINT_ROW,BR7013,Resident,3,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BR7013|Resident|standard|Bonus|2|POINT_ROW,BR7013,Resident,2,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BR7013|Resident|standard|Bonus|0|POINT_ROW,BR7013,Resident,0,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
BR7014|Resident|standard|Bonus|9|POINT_ROW,BR7014,Resident,9,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7014|Nonresident|standard|Bonus|8|POINT_ROW,BR7014,Nonresident,8,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7014|Nonresident|standard|Bonus|7|POINT_ROW,BR7014,Nonresident,7,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7014|Nonresident|standard|Bonus|5|POINT_ROW,BR7014,Nonresident,5,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7014|Nonresident|standard|Bonus|4|POINT_ROW,BR7014,Nonresident,4,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7014|Nonresident|standard|Bonus|3|POINT_ROW,BR7014,Nonresident,3,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7014|Nonresident|standard|Bonus|2|POINT_ROW,BR7014,Nonresident,2,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BR7014|Nonresident|standard|Bonus|1|POINT_ROW,BR7014,Nonresident,1,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7014|Nonresident|standard|Bonus|0|POINT_ROW,BR7014,Nonresident,0,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BR7015|Resident|standard|Bonus|9|POINT_ROW,BR7015,Resident,9,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7015|Resident|standard|Bonus|8|POINT_ROW,BR7015,Resident,8,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7015|Resident|standard|Bonus|7|POINT_ROW,BR7015,Resident,7,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7015|Resident|standard|Bonus|6|POINT_ROW,BR7015,Resident,6,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7015|Resident|standard|Bonus|4|POINT_ROW,BR7015,Resident,4,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7015|Resident|standard|Bonus|3|POINT_ROW,BR7015,Resident,3,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BR7015|Resident|standard|Bonus|0|POINT_ROW,BR7015,Resident,0,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BR7016|Resident|standard|Bonus|12|POINT_ROW,BR7016,Resident,12,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7016|Resident|standard|Bonus|4|POINT_ROW,BR7016,Resident,4,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BR7017|Resident|standard|Bonus|11|POINT_ROW,BR7017,Resident,11,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7017|Resident|standard|Bonus|8|POINT_ROW,BR7017,Resident,8,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7017|Resident|standard|Bonus|7|POINT_ROW,BR7017,Resident,7,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7017|Resident|standard|Bonus|6|POINT_ROW,BR7017,Resident,6,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7017|Resident|standard|Bonus|5|POINT_ROW,BR7017,Resident,5,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7017|Resident|standard|Bonus|4|POINT_ROW,BR7017,Resident,4,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BR7017|Resident|standard|Bonus|3|POINT_ROW,BR7017,Resident,3,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7017|Resident|standard|Bonus|1|POINT_ROW,BR7017,Resident,1,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BR7017|Resident|standard|Bonus|0|POINT_ROW,BR7017,Resident,0,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BR7018|Resident|standard|Bonus|10|POINT_ROW,BR7018,Resident,10,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7018|Resident|standard|Bonus|5|POINT_ROW,BR7018,Resident,5,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7018|Resident|standard|Bonus|1|POINT_ROW,BR7018,Resident,1,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BR7020|Resident|standard|Bonus|6|POINT_ROW,BR7020,Resident,6,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7020|Resident|standard|Bonus|5|POINT_ROW,BR7020,Resident,5,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7020|Resident|standard|Bonus|3|POINT_ROW,BR7020,Resident,3,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7020|Resident|standard|Bonus|2|POINT_ROW,BR7020,Resident,2,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7020|Resident|standard|Bonus|1|POINT_ROW,BR7020,Resident,1,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7020|Resident|standard|Bonus|0|POINT_ROW,BR7020,Resident,0,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7021|Resident|standard|Bonus|7|POINT_ROW,BR7021,Resident,7,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7021|Resident|standard|Bonus|5|POINT_ROW,BR7021,Resident,5,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7021|Resident|standard|Bonus|2|POINT_ROW,BR7021,Resident,2,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7021|Resident|standard|Bonus|1|POINT_ROW,BR7021,Resident,1,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7021|Resident|standard|Bonus|0|POINT_ROW,BR7021,Resident,0,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7022|Resident|standard|Bonus|19|POINT_ROW,BR7022,Resident,19,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7022|Resident|standard|Bonus|8|POINT_ROW,BR7022,Resident,8,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
BR7022|Nonresident|standard|Bonus|8|POINT_ROW,BR7022,Nonresident,8,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7022|Nonresident|standard|Bonus|7|POINT_ROW,BR7022,Nonresident,7,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7022|Nonresident|standard|Bonus|6|POINT_ROW,BR7022,Nonresident,6,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BR7022|Nonresident|standard|Bonus|5|POINT_ROW,BR7022,Nonresident,5,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7022|Nonresident|standard|Bonus|4|POINT_ROW,BR7022,Nonresident,4,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7022|Nonresident|standard|Bonus|3|POINT_ROW,BR7022,Nonresident,3,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7022|Nonresident|standard|Bonus|2|POINT_ROW,BR7022,Nonresident,2,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7022|Nonresident|standard|Bonus|1|POINT_ROW,BR7022,Nonresident,1,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BR7100|Resident|standard|Bonus|15|POINT_ROW,BR7100,Resident,15,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7100|Resident|standard|Bonus|11|POINT_ROW,BR7100,Resident,11,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BR7100|Resident|standard|Bonus|10|POINT_ROW,BR7100,Resident,10,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BR7100|Resident|standard|Bonus|9|POINT_ROW,BR7100,Resident,9,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7100|Resident|standard|Bonus|7|POINT_ROW,BR7100,Resident,7,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BR7100|Resident|standard|Bonus|6|POINT_ROW,BR7100,Resident,6,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BR7100|Resident|standard|Bonus|5|POINT_ROW,BR7100,Resident,5,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
BR7100|Resident|standard|Bonus|4|POINT_ROW,BR7100,Resident,4,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
BR7100|Resident|standard|Bonus|3|POINT_ROW,BR7100,Resident,3,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
BR7100|Resident|standard|Bonus|2|POINT_ROW,BR7100,Resident,2,POINT_ROW,p_draw_percent,39,39,0,0,0,0,,0
BR7100|Resident|standard|Bonus|1|POINT_ROW,BR7100,Resident,1,POINT_ROW,p_draw_percent,41,41,0,0,0,0,,0
BR7100|Nonresident|standard|Bonus|8|POINT_ROW,BR7100,Nonresident,8,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7100|Nonresident|standard|Bonus|3|POINT_ROW,BR7100,Nonresident,3,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7100|Nonresident|standard|Bonus|2|POINT_ROW,BR7100,Nonresident,2,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7100|Nonresident|standard|Bonus|1|POINT_ROW,BR7100,Nonresident,1,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7100|Nonresident|standard|Bonus|0|POINT_ROW,BR7100,Nonresident,0,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BR7101|Resident|standard|Bonus|12|POINT_ROW,BR7101,Resident,12,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7101|Resident|standard|Bonus|5|POINT_ROW,BR7101,Resident,5,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BR7101|Resident|standard|Bonus|3|POINT_ROW,BR7101,Resident,3,POINT_ROW,p_draw_percent,17,17,0,0,0,0,,0
BR7101|Resident|standard|Bonus|2|POINT_ROW,BR7101,Resident,2,POINT_ROW,p_draw_percent,20,20,0,0,0,0,,0
BR7101|Nonresident|standard|Bonus|9|POINT_ROW,BR7101,Nonresident,9,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7101|Nonresident|standard|Bonus|5|POINT_ROW,BR7101,Nonresident,5,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7101|Nonresident|standard|Bonus|2|POINT_ROW,BR7101,Nonresident,2,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7101|Nonresident|standard|Bonus|0|POINT_ROW,BR7101,Nonresident,0,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7102|Resident|standard|Bonus|6|POINT_ROW,BR7102,Resident,6,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7102|Resident|standard|Bonus|4|POINT_ROW,BR7102,Resident,4,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7102|Resident|standard|Bonus|3|POINT_ROW,BR7102,Resident,3,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7102|Resident|standard|Bonus|2|POINT_ROW,BR7102,Resident,2,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BR7102|Resident|standard|Bonus|1|POINT_ROW,BR7102,Resident,1,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7102|Resident|standard|Bonus|0|POINT_ROW,BR7102,Resident,0,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BR7104|Resident|standard|Bonus|15|POINT_ROW,BR7104,Resident,15,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7104|Resident|standard|Bonus|10|POINT_ROW,BR7104,Resident,10,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BR7104|Resident|standard|Bonus|9|POINT_ROW,BR7104,Resident,9,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BR7104|Resident|standard|Bonus|6|POINT_ROW,BR7104,Resident,6,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BR7104|Resident|standard|Bonus|3|POINT_ROW,BR7104,Resident,3,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
BR7104|Resident|standard|Bonus|0|POINT_ROW,BR7104,Resident,0,POINT_ROW,p_draw_percent,60,60,0,0,0,0,,0
BR7104|Nonresident|standard|Bonus|9|POINT_ROW,BR7104,Nonresident,9,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7104|Nonresident|standard|Bonus|7|POINT_ROW,BR7104,Nonresident,7,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7104|Nonresident|standard|Bonus|1|POINT_ROW,BR7104,Nonresident,1,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7104|Nonresident|standard|Bonus|0|POINT_ROW,BR7104,Nonresident,0,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7105|Resident|standard|Bonus|12|POINT_ROW,BR7105,Resident,12,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BR7105|Resident|standard|Bonus|11|POINT_ROW,BR7105,Resident,11,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BR7105|Resident|standard|Bonus|10|POINT_ROW,BR7105,Resident,10,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
BR7105|Resident|standard|Bonus|8|POINT_ROW,BR7105,Resident,8,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
BR7105|Resident|standard|Bonus|7|POINT_ROW,BR7105,Resident,7,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
BR7105|Resident|standard|Bonus|6|POINT_ROW,BR7105,Resident,6,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
BR7105|Resident|standard|Bonus|1|POINT_ROW,BR7105,Resident,1,POINT_ROW,p_draw_percent,39,39,0,0,0,0,,0
BR7105|Resident|standard|Bonus|0|POINT_ROW,BR7105,Resident,0,POINT_ROW,p_draw_percent,62,62,0,0,0,0,,0
BR7105|Nonresident|standard|Bonus|9|POINT_ROW,BR7105,Nonresident,9,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7105|Nonresident|standard|Bonus|3|POINT_ROW,BR7105,Nonresident,3,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7105|Nonresident|standard|Bonus|1|POINT_ROW,BR7105,Nonresident,1,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7105|Nonresident|standard|Bonus|0|POINT_ROW,BR7105,Nonresident,0,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7106|Resident|standard|Bonus|18|POINT_ROW,BR7106,Resident,18,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7106|Resident|standard|Bonus|15|POINT_ROW,BR7106,Resident,15,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BR7106|Resident|standard|Bonus|12|POINT_ROW,BR7106,Resident,12,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BR7106|Resident|standard|Bonus|11|POINT_ROW,BR7106,Resident,11,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
BR7106|Resident|standard|Bonus|10|POINT_ROW,BR7106,Resident,10,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BR7106|Resident|standard|Bonus|9|POINT_ROW,BR7106,Resident,9,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
BR7106|Resident|standard|Bonus|8|POINT_ROW,BR7106,Resident,8,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
BR7106|Resident|standard|Bonus|7|POINT_ROW,BR7106,Resident,7,POINT_ROW,p_draw_percent,17,17,0,0,0,0,,0
BR7106|Resident|standard|Bonus|6|POINT_ROW,BR7106,Resident,6,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
BR7106|Resident|standard|Bonus|5|POINT_ROW,BR7106,Resident,5,POINT_ROW,p_draw_percent,22,22,0,0,0,0,,0
BR7106|Resident|standard|Bonus|4|POINT_ROW,BR7106,Resident,4,POINT_ROW,p_draw_percent,25,25,0,0,0,0,,0
BR7106|Resident|standard|Bonus|3|POINT_ROW,BR7106,Resident,3,POINT_ROW,p_draw_percent,40,40,0,0,0,0,,0
BR7106|Resident|standard|Bonus|2|POINT_ROW,BR7106,Resident,2,POINT_ROW,p_draw_percent,45,45,0,0,0,0,,0
BR7106|Resident|standard|Bonus|0|POINT_ROW,BR7106,Resident,0,POINT_ROW,p_draw_percent,63,63,0,0,0,0,,0
BR7109|Resident|standard|Bonus|12|POINT_ROW,BR7109,Resident,12,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7109|Resident|standard|Bonus|8|POINT_ROW,BR7109,Resident,8,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7109|Resident|standard|Bonus|7|POINT_ROW,BR7109,Resident,7,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7109|Resident|standard|Bonus|6|POINT_ROW,BR7109,Resident,6,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7109|Resident|standard|Bonus|5|POINT_ROW,BR7109,Resident,5,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BR7109|Resident|standard|Bonus|4|POINT_ROW,BR7109,Resident,4,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BR7109|Resident|standard|Bonus|2|POINT_ROW,BR7109,Resident,2,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BR7109|Resident|standard|Bonus|1|POINT_ROW,BR7109,Resident,1,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BR7109|Resident|standard|Bonus|0|POINT_ROW,BR7109,Resident,0,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BR7110|Resident|standard|Bonus|6|POINT_ROW,BR7110,Resident,6,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BR7110|Resident|standard|Bonus|3|POINT_ROW,BR7110,Resident,3,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BR7110|Resident|standard|Bonus|2|POINT_ROW,BR7110,Resident,2,POINT_ROW,p_draw_percent,15,15,0,0,0,0,,0
BR7110|Resident|standard|Bonus|0|POINT_ROW,BR7110,Resident,0,POINT_ROW,p_draw_percent,42,42,0,0,0,0,,0
BR7110|Nonresident|standard|Bonus|10|POINT_ROW,BR7110,Nonresident,10,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7110|Nonresident|standard|Bonus|6|POINT_ROW,BR7110,Nonresident,6,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7110|Nonresident|standard|Bonus|2|POINT_ROW,BR7110,Nonresident,2,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7111|Resident|standard|Bonus|11|POINT_ROW,BR7111,Resident,11,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7111|Resident|standard|Bonus|10|POINT_ROW,BR7111,Resident,10,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7111|Resident|standard|Bonus|9|POINT_ROW,BR7111,Resident,9,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BR7111|Resident|standard|Bonus|8|POINT_ROW,BR7111,Resident,8,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7111|Resident|standard|Bonus|7|POINT_ROW,BR7111,Resident,7,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7111|Resident|standard|Bonus|6|POINT_ROW,BR7111,Resident,6,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BR7111|Resident|standard|Bonus|4|POINT_ROW,BR7111,Resident,4,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BR7111|Resident|standard|Bonus|3|POINT_ROW,BR7111,Resident,3,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BR7111|Resident|standard|Bonus|2|POINT_ROW,BR7111,Resident,2,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BR7111|Resident|standard|Bonus|1|POINT_ROW,BR7111,Resident,1,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BR7111|Resident|standard|Bonus|0|POINT_ROW,BR7111,Resident,0,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BR7112|Resident|standard|Bonus|11|POINT_ROW,BR7112,Resident,11,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
BR7112|Resident|standard|Bonus|5|POINT_ROW,BR7112,Resident,5,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
