year,model_year,hunt_code,hunt_name,species,hunt_type,draw_design,residency,point_level,applicants,bonus_permits,regular_permits,permits,success_ratio,success_rate,record_type,source_file,source_scope,source_pdf_page,point_label
2021,2022,EA1064,Antlerless Elk - Ogden - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,2,70,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,66,Preference Points
2021,2022,EA1064,Antlerless Elk - Ogden - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,2,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,66,Preference Points
2021,2022,EA1064,Antlerless Elk - Ogden - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,1,101,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,66,Preference Points
2021,2022,EA1064,Antlerless Elk - Ogden - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,1,5,0,2,2,1 in 2.5,40,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,66,Preference Points
2021,2022,EA1064,Antlerless Elk - Ogden - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,0,125,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,66,Preference Points
2021,2022,EA1064,Antlerless Elk - Ogden - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,1,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,66,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,15,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,15,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,14,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,14,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,13,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,13,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,12,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,12,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,11,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,11,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,10,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,10,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,9,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,9,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,8,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,8,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,7,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,7,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,6,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,6,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,5,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,5,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,4,1,0,1,1,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,4,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,3,7,0,7,7,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,3,3,0,3,3,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,2,22,0,22,22,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,2,12,0,4,4,1 in 3.0,33.33333333,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,1,40,0,24,24,1 in 1.7,58.82352941,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,1,12,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,0,58,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,18,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,67,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,15,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,15,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,14,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,14,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,13,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,13,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,12,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,12,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,11,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,11,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,10,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,10,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,9,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,9,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,8,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,8,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,7,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,7,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,6,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,6,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,5,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,5,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,4,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,4,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,3,2,0,2,2,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,3,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,2,7,0,7,7,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,2,1,0,1,1,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,1,47,0,45,45,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,1,15,0,6,6,1 in 2.5,40,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,0,62,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,9,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,68,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,15,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,15,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,14,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,14,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,13,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,13,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,12,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,12,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,11,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,11,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,10,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,10,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,9,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,9,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,8,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,8,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,7,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,7,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,6,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,6,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,5,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,5,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,4,3,0,3,3,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,4,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,3,12,0,12,12,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,3,4,0,4,4,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,2,40,0,39,39,1 in 1.0,100,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,2,25,0,4,4,1 in 6.3,15.87301587,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,1,101,0,18,18,1 in 5.6,17.85714286,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,1,35,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,0,183,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,29,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,69,Preference Points
2021,2022,EA1069,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,15,0,0,0,0,N/A,,point_level_draw_result,2021 Antlerless Draw Results.pdf,ANTLERLESS_PARENT,70,Preference Points
