source_name,source_file,hunt_code,source_hunt_name,source_species,source_sex_type,source_hunt_type,source_weapon,source_season,source_permits_res,source_permits_nr,source_permits_total,canonical_present,canonical_rows,canonical_hunt_names,canonical_species,canonical_sex_type,canonical_hunt_type,canonical_draw_design,canonical_weapon,canonical_season,canonical_permits_res_values,canonical_permits_nr_values,canonical_permits_total_values,canonical_boundary_id_values,status
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3521,Grass Valley/Clark Canyon,CWMU Bull Elk,,CWMU,,,10,0,10,True,40,Grass Valley/Clark Canyon,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,10,0,10,525,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3522,Grazing Pasture,CWMU Bull Elk,,CWMU,,,1,0,1,True,54,Grazing Pasture,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,530,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3523,Guildersleeve,CWMU Bull Elk,,CWMU,,,2,0,2,True,46,Guildersleeve,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,573,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3524,Hardscrabble,CWMU Bull Elk,,CWMU,,,2,0,2,True,26,Hardscrabble,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,577,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3525,Heaston East,CWMU Bull Elk,,CWMU,,,2,0,2,True,46,Heaston East,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,555,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3526,Hiawatha,CWMU Bull Elk,,CWMU,,,2,0,2,True,22,Hiawatha,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,550,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3527,Indian Head,CWMU Bull Elk,,CWMU,,,2,0,2,True,34,Indian Head,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,735,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3528,Ingham Peak,CWMU Bull Elk,,CWMU,,,1,0,1,True,12,Ingham Peak,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,493,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3529,Circle E Ranch,CWMU Bull Elk,,CWMU,,,2,0,2,True,60,Circle E Ranch,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,549,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3530,Jacob's Creek,CWMU Bull Elk,,CWMU,,,2,0,2,True,20,Jacob's Creek,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,580,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3531,Johnson Mountain Ranch,CWMU Bull Elk,,CWMU,,,2,0,2,True,54,Johnson Mountain Ranch,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,531,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3532,Jump Creek,CWMU Bull Elk,,CWMU,,,1,0,1,True,58,Jump Creek,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,734,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3533,Junction Valley,CWMU Bull Elk,,CWMU,,,1,0,1,True,36,Junction Valley,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,589,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3534,Little Red Creek,CWMU Bull Elk,,CWMU,,,2,0,2,True,52,Little Red Creek,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,484,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3536,Minnie Maud Ridge,CWMU Bull Elk,,CWMU,,,5,0,5,True,26,Minnie Maud Ridge,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,5,0,5,551,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3538,Moon Ranch,CWMU Bull Elk,,CWMU,,,1,0,1,True,44,Moon Ranch,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,485,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3540,Old Woman Plateau,CWMU Bull Elk,,CWMU,,,2,0,2,True,44,Old Woman Plateau,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,535,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3541,Patmos Ridge,CWMU Bull Elk,,CWMU,,,1,0,1,True,22,Patmos Ridge,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,736,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3543,Preston Nutter Ranch,CWMU Bull Elk,,CWMU,,,3,0,3,True,56,Preston Nutter Ranch,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,3,0,3,542,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3544,Redd Ranches,CWMU Bull Elk,,CWMU,,,2,0,2,True,60,Redd Ranches,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,548,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3545,Cactus Ranch LLC,CWMU Bull Elk,,CWMU,,,3,0,3,True,38,Cactus Ranch LLC,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,3,0,3,517,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3546,Roan Cliffs,CWMU Bull Elk,,CWMU,,,1,0,1,True,34,Roan Cliffs,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,543,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3547,Sand Creek,CWMU Bull Elk,,CWMU,,,1,0,1,True,44,Sand Creek,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,740,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3548,Scofield Canyons,CWMU Bull Elk,,CWMU,,,1,0,1,True,38,Scofield Canyons,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,539,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3549,Scofield East,CWMU Bull Elk,,CWMU,,,1,0,1,True,62,Scofield East,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,540,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3550,Scofield West,CWMU Bull Elk,,CWMU,,,2,0,2,True,50,Scofield West,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,541,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3551,SJ Ranch,CWMU Bull Elk,,CWMU,,,1,0,1,True,32,SJ Ranch,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,576,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3552,Skull Crack,CWMU Bull Elk,,CWMU,,,1,0,1,True,52,Skull Crack,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,578,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3553,Soldier Summit,CWMU Bull Elk,,CWMU,,,2,0,2,True,42,Soldier Summit,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,552,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3554,South Canyon,CWMU Bull Elk,,CWMU,,,1,0,1,True,42,South Canyon,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,491,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3555,Spring Creek/Dodge,CWMU Bull Elk,,CWMU,,,2,0,2,True,52,Spring Creek/Dodge,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,546,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3557,Strawberry Ridge,CWMU Bull Elk,,CWMU,,,2,0,2,True,44,Strawberry Ridge,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,562,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3558,Summit Point,CWMU Bull Elk,,CWMU,,,1,0,1,True,46,Summit Point,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,547,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3559,Three C,CWMU Bull Elk,,CWMU,,,2,0,2,True,50,Three C,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,553,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3562,Wallsburg,CWMU Bull Elk,,CWMU,,,1,0,1,True,20,Wallsburg,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,586,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3564,Woodruff Creek South,CWMU Bull Elk,,CWMU,,,2,0,2,True,42,Woodruff Creek South,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,571,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3565,North Peaks,CWMU Bull Elk,,CWMU,,,1,0,1,True,52,North Peaks,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,492,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3603,Pahvant Ensign,CWMU Bull Elk,,CWMU,,,1,0,1,True,50,Pahvant Ensign,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,826,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3604,Double R Ranch,CWMU Bull Elk,,CWMU,,,1,0,1,True,42,Double R Ranch,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,554,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3606,Mountain Sky Ranch,CWMU Bull Elk,,CWMU,,,1,0,1,True,40,Mountain Sky Ranch,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,858,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3607,West Willow Creek Ranch,CWMU Bull Elk,,CWMU,,,1,0,1,True,36,West Willow Creek Ranch,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,805,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3608,Avintaquin Canyon,CWMU Bull Elk,,CWMU,,,1,0,1,True,20,Avintaquin Canyon,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,599,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3610,Sharp Mountain,CWMU Bull Elk,,CWMU,,,2,0,2,True,48,Sharp Mountain,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,490,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3611,West Ridge,CWMU Bull Elk,,CWMU,,,2,0,2,True,28,West Ridge,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,874,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3613,Little Pole Canyon,CWMU Bull Elk,,CWMU,,,1,0,1,True,40,Little Pole Canyon,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,556,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3614,Tunnel Hollow,CWMU Bull Elk,,CWMU,,,1,0,1,True,22,Tunnel Hollow,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,569,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3619,Weber Florence Creek/Stillman Creek,CWMU Bull Elk,,CWMU,,,10,0,10,True,32,Weber Florence Creek/Stillman Creek,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,10,0,10,524,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3620,The Dirty Dozen,CWMU Bull Elk,,CWMU,,,1,0,1,True,44,The Dirty Dozen,Elk,Bull,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,923,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6800,Beaver,Mountain Goat,,Once-in-a-lifetime,,,6,2,8,True,56,Beaver,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,6,2,8,628,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6801,Beaver,Mountain Goat,,Once-in-a-lifetime,,,9,0,9,True,52,Beaver,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,9,0,9,628,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6803,Nebo,Mountain Goat,,Once-in-a-lifetime,,,21,3,24,True,56,Nebo,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,21,3,24,616,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6804,High Uintas Kamas,Mountain Goat,,Once-in-a-lifetime,,,1,0,1,True,42,High Uintas Kamas,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,1,0,1,102,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6805,High Uintas Central,Mountain Goat,,Once-in-a-lifetime,,,5,0,5,True,42,High Uintas Central,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,5,0,5,145,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6806,High Uintas East,Mountain Goat,,Once-in-a-lifetime,,,3,0,3,True,44,High Uintas East,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,3,0,3,146,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6807,High Uintas Leidy Peak,Mountain Goat,,Once-in-a-lifetime,,,2,0,2,True,48,High Uintas Leidy Peak,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,2,0,2,147,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6808,High Uintas West,Mountain Goat,,Once-in-a-lifetime,,,9,2,11,True,54,High Uintas West,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,9,2,11,148,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6810,"Ogden, Willard Peak",Mountain Goat,,Once-in-a-lifetime,,,1,0,1,True,50,"Ogden, Willard Peak",Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,1,0,1,157,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6813,"Wasatch Mtns, Provo Peak",Mountain Goat,,Once-in-a-lifetime,,,5,0,5,True,44,"Wasatch Mtns, Provo Peak",Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,5,0,5,233,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6814,Mt Dutton,Mountain Goat,,Once-in-a-lifetime,,,2,0,2,True,50,Mt Dutton,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,2,0,2,630,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6817,La Sal Mtns,Mountain Goat,,Once-in-a-lifetime,,,10,2,12,True,56,La Sal Mtns,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,10,2,12,617,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6818,"Wasatch Mtns, Box Elder Peak",Mountain Goat,,Once-in-a-lifetime,,,3,0,3,True,46,"Wasatch Mtns, Box Elder Peak",Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,3,0,3,225,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6819,"Wasatch Mtns, Lone Peak",Mountain Goat,,Once-in-a-lifetime,,,1,0,1,True,44,"Wasatch Mtns, Lone Peak",Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,1,0,1,231,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6820,"Wasatch Mtns, Timpanogos",Mountain Goat,,Once-in-a-lifetime,,,8,2,10,True,56,"Wasatch Mtns, Timpanogos",Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,8,2,10,200,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6821,Nebo,Mountain Goat,,Once-in-a-lifetime,,,11,0,11,True,40,Nebo,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,11,0,11,616,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_mountain_goat_mht15.json,GO6822,Beaver,Mountain Goat,,Once-in-a-lifetime,,,2,0,2,True,46,Beaver,Mountain Goat,Either Sex,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,2,0,2,628,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6700,Antelope Island,Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,2,0,2,True,54,Antelope Island,Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,2,0,2,1,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6701,"Book Cliffs, South",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,5,1,6,True,54,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,5,1,6,15,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6703,"Box Elder, Newfoundland Mtn",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,3,0,3,True,48,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,3,0,3,20,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6704,"Box Elder, Newfoundland Mtn",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,3,1,4,True,54,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,3,1,4,20,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6708,"North Slope, Three Corners",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,2,0,2,True,50,"North Slope, Three Corners",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,2,0,2,140,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6709,"North Slope, Summit/West Daggett",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,3,0,3,True,50,"North Slope, Summit/West Daggett",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,3,0,3,143,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6712,"Nine Mile, Gray Canyon",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,4,2,6,True,56,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,4,2,6,821,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6713,"Nine Mile, Jack Creek",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,4,0,4,True,54,"Nine Mile, Jack Creek",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,4,0,4,820,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6720,"Fillmore, Oak Creek",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,3,0,3,True,48,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,3,0,3,668,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6721,"Oquirrh-Stansbury, West",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,3,0,3,True,48,"Oquirrh-Stansbury, West",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,3,0,3,75,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6722,"Box Elder, Newfoundland Mtn",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,2,0,2,True,42,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,2,0,2,20,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6724,"Wasatch Mtns, West",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,3,0,3,True,54,"Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,3,0,3,620,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6725,Nebo,Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,2,0,2,True,50,Nebo,Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,2,0,2,616,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6726,"Fillmore, Oak Creek",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,3,1,4,True,50,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,3,1,4,668,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_rocky_mtn_bighorn_sheep_mht14.json,RS6727,"Fillmore, Oak Creek",Rocky Mtn Bighorn Sheep,,Once-in-a-lifetime,,,2,0,2,True,44,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Ram,Once-in-a-Lifetime,Max/Weighted Split | Unlimited,,,2,0,2,668,matched_or_not_checkable
utahdraws_2026_live,utahdraws_black_bear_2026_black_bear_mht1.json,BR7000,Beaver,Bear Spring,,Limited-Entry,,,9,1,10,True,28,Beaver,Bear Spring | Black Bear,Either Sex,Limited Entry,Max/Weighted Split,,,9,1,10,628,matched_or_not_checkable
utahdraws_2026_live,utahdraws_black_bear_2026_black_bear_mht1.json,BR7001,"Book Cliffs, Bitter Creek/South",Bear Spring,,Limited-Entry,,,49,5,54,True,32,"Book Cliffs, Bitter Creek/South",Bear Spring | Black Bear,Either Sex,Limited Entry,Max/Weighted Split,,,49,5,54,449,matched_or_not_checkable
utahdraws_2026_live,utahdraws_black_bear_2026_black_bear_mht1.json,BR7003,"Manti, North",Bear Spring,,Limited-Entry,,,17,2,19,True,28,"Manti, North",Bear Spring | Black Bear,Either Sex,Limited Entry,Max/Weighted Split,,,17,2,19,52,matched_or_not_checkable
utahdraws_2026_live,utahdraws_black_bear_2026_black_bear_mht1.json,BR7004,"Manti, South/San Rafael, North",Bear Spring,,Limited-Entry,,,18,2,20,True,26,"Manti, South/San Rafael, North",Bear Spring | Black Bear,Either Sex,Limited Entry,Max/Weighted Split,,,18,2,20,744,matched_or_not_checkable
utahdraws_2026_live,utahdraws_black_bear_2026_black_bear_mht1.json,BR7005,Nebo,Bear Spring,,Limited-Entry,,,7,0,7,True,34,Nebo,Bear Spring | Black Bear,Either Sex,Limited Entry,Max/Weighted Split,,,7,0,7,616,matched_or_not_checkable
utahdraws_2026_live,utahdraws_black_bear_2026_black_bear_mht1.json,BR7007,"Fillmore, Pahvant",Bear Spring,,Limited-Entry,,,1,0,1,True,16,"Fillmore, Pahvant",Bear Spring | Black Bear,Either Sex,Limited Entry,Max/Weighted Split,,,1,0,1,88,matched_or_not_checkable
