comparison,hunt_code,prefix,sources
fresh_downloads_missing_from_canonical,EL3197,EL,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,EL3198,EL,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,EL3199,EL,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,EL3205,EL,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,EL3208,EL,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,EL3210,EL,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,EX1000,EX,dwr_huntboundary_elk_hunters_choice.json
fresh_downloads_missing_from_canonical,GS0000,GS,dwr_huntboundary_tribal_na.json
fresh_downloads_missing_from_canonical,LD1001,LD,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LD1004,LD,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LD1006,LD,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LD1019,LD,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LD1023,LD,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LD1108,LD,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LG1001,LG,dwr_huntboundary_goose_light_either_sex.json
fresh_downloads_missing_from_canonical,LG1005,LG,dwr_huntboundary_goose_light_either_sex.json
fresh_downloads_missing_from_canonical,LO0008,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO0009,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO0010,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO0011,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,LO0012,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,LO0013,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,LO0014,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,LO0015,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_canonical,LO1501,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1502,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1503,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1504,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1506,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1508,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1509,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1510,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1511,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1512,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1513,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1514,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1516,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1517,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1518,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1519,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1521,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1522,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1523,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1524,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1525,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1526,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1529,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1531,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1533,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1534,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1536,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1538,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1539,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1540,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1541,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1542,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1543,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1544,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1546,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1547,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1549,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1551,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1552,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1553,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1554,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1555,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1556,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1559,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1561,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1563,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1564,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1566,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1568,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1569,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1570,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1571,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1572,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1573,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1574,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1576,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1577,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1579,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1581,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1582,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1583,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1584,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1585,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1586,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1589,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1591,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1592,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1593,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1594,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1595,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1596,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1597,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1598,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1599,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1600,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1601,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1602,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1603,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1604,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1605,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1606,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1607,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1608,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1609,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1610,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1611,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1612,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1613,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1614,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1615,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1616,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1617,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1618,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1619,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1620,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1621,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1622,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1623,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1624,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1625,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1627,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1628,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1629,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1630,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LO1631,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_canonical,LP5025,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_canonical,LP5031,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_canonical,LP5033,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_canonical,LP5046,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_canonical,LP5049,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_canonical,LP5051,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_canonical,RS1000,RS,dwr_huntboundary_rocky_mountain_bighorn_sheep_male_only.json
fresh_downloads_missing_from_canonical,RS1001,RS,dwr_huntboundary_rocky_mountain_bighorn_sheep_male_only.json
fresh_downloads_missing_from_canonical,RS1003,RS,dwr_huntboundary_rocky_mountain_bighorn_sheep_male_only.json
fresh_downloads_missing_from_canonical,RS1006,RS,dwr_huntboundary_rocky_mountain_bighorn_sheep_male_only.json
fresh_downloads_missing_from_canonical,SC1000,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_canonical,SC1001,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_canonical,SC1002,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_canonical,SC1006,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_canonical,SC1007,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_canonical,SC1008,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_canonical,SG1000,SG,dwr_huntboundary_greater_sage_grouse_either_sex.json
fresh_downloads_missing_from_canonical,SG1001,SG,dwr_huntboundary_greater_sage_grouse_either_sex.json
fresh_downloads_missing_from_canonical,SG1002,SG,dwr_huntboundary_greater_sage_grouse_either_sex.json
fresh_downloads_missing_from_canonical,SG1003,SG,dwr_huntboundary_greater_sage_grouse_either_sex.json
fresh_downloads_missing_from_canonical,ST1000,ST,dwr_huntboundary_sharp_tailed_grouse_either_sex.json
fresh_downloads_missing_from_canonical,ST1001,ST,dwr_huntboundary_sharp_tailed_grouse_either_sex.json
fresh_downloads_missing_from_canonical,TK1000,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_canonical,TK1001,TK,dwr_huntboundary_turkey_either_sex.json
fresh_downloads_missing_from_canonical,TK1012,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_canonical,TK1013,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_canonical,TK1014,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_canonical,TK1015,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_canonical,TK1016,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_canonical,TK1019,TK,dwr_huntboundary_turkey_either_sex.json
fresh_downloads_missing_from_canonical,TK1020,TK,dwr_huntboundary_turkey_either_sex.json
fresh_downloads_missing_from_canonical,TK1022,TK,dwr_huntboundary_turkey_either_sex.json
fresh_downloads_missing_from_canonical,TS1000,TS,dwr_huntboundary_tundra_swan_either_sex.json
fresh_downloads_missing_from_canonical,WG1000,WG,dwr_huntboundary_goose_white_fronted_either_sex.json
fresh_downloads_missing_from_canonical,WG1001,WG,dwr_huntboundary_goose_white_fronted_either_sex.json
fresh_downloads_missing_from_canonical,WG1002,WG,dwr_huntboundary_goose_white_fronted_either_sex.json
fresh_downloads_missing_from_canonical,WG1003,WG,dwr_huntboundary_goose_white_fronted_either_sex.json
staged_xlsx_missing_from_canonical,BI6527,BI,2026 BISON HUNTERS CHOICE GENERAL SEASON ANY LEGAL WEAPON.xlsx; 2026_BISON_HUNTER_CHOICE.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,BI6530,BI,MASTER.xlsx
staged_xlsx_missing_from_canonical,BI6538,BI,2026 BISON HUNTERS CHOICE GENERAL SEASON ANY LEGAL WEAPON.xlsx; 2026_BISON_HUNTER_CHOICE.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,BR1001,BR,2026_BLACK_BEAR.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,BR1007,BR,2026 BLACK BEAR EITHER SEX PURSUIT PURSUIT ONLY.xlsx; 2026_BLACK_BEAR.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,BR1018,BR,2026_BLACK_BEAR.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,BR7008,BR,MASTER.xlsx
staged_xlsx_missing_from_canonical,BR7019,BR,MASTER.xlsx
staged_xlsx_missing_from_canonical,BR7108,BR,MASTER.xlsx
staged_xlsx_missing_from_canonical,BR7208,BR,MASTER.xlsx
staged_xlsx_missing_from_canonical,BR7237,BR,2026_BLACK_BEAR.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,BR7307,BR,2025-27 Conservation Permits.xlsx; 2026_BLACK_BEAR.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,BR7324,BR,2025-27 Conservation Permits.xlsx; 2026_BLACK_BEAR.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,CG9999,CG,2026 COUGAR EITHER SEX STATEWIDE ANY LEGAL WEAPON.xlsx; 2026_COUGAR.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DA1044,DA,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0001,DB,2026 DEER BUCK TRIBAL ANY LEGAL WEAPON.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0002,DB,2026 DEER BUCK TRIBAL ARCHERY.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0003,DB,2026 DEER BUCK TRIBAL MUZZLELOADER.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0004,DB,2026 DEER BUCK TRIBAL ANY LEGAL WEAPON.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0005,DB,2026 DEER BUCK TRIBAL ARCHERY.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0006,DB,2026 DEER BUCK TRIBAL MUZZLELOADER.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0009,DB,2026 DEER BUCK P.L.E ANY LEGAL WEAPON.xlsx; 2026_DEER_BUCK_DRAW.xlsx; 2026_DEER_BUCK_PREMIUM_LIMITED_ENTRY.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0010,DB,2026 DEER BUCK TRIBAL ANY LEGAL WEAPON.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0011,DB,2026 DEER BUCK TRIBAL ARCHERY.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0012,DB,2026 DEER BUCK TRIBAL MUZZLELOADER.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB0013,DB,2026 DEER BUCK TRIBAL ANY LEGAL WEAPON.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1036,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1056,DB,2025-27 Conservation Permits.xlsx; 2026 DEER BUCK CONSERVATION ANY LEGAL WEAPON.xlsx; 2026_DEER_BUCK_CONSERVATION.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1059,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1075,DB,2025-27 Conservation Permits.xlsx; 2026 DEER BUCK CONSERVATION ARCHERY.xlsx; 2026_DEER_BUCK_CONSERVATION.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1076,DB,2025-27 Conservation Permits.xlsx; 2026 DEER BUCK CONSERVATION MUZZLELOADER.xlsx; 2026_DEER_BUCK_CONSERVATION.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1082,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1088,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1089,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1094,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1118,DB,2025-27 Conservation Permits.xlsx; 2026 DEER BUCK CONSERVATION MULTISEASON.xlsx; 2026_DEER_BUCK_CONSERVATION.xlsx; 2026_DEER_BUCK_DRAW.xlsx; MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1276,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1320,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1324,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1338,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1343,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1344,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1345,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DB1348,DB,MASTER.xlsx
staged_xlsx_missing_from_canonical,DS1002,DS,2025-27 Conservation Permits.xlsx; 2026 DESERT BIGHORN SHEEP RAM CONSERVATION ANY LEGAL WEAPON.xlsx; 2026_DESERT_BIGHORN_RAM.xlsx; 2026_SHEEP_DESERT_RAM.xlsx; 2026_SHEEP_ROCKY_MOUNTAIN_RAM.xlsx; MASTER.xlsx
