actual_draw_year,model_target_year,boundary_id,hunt_code,hunt_name,sex_type,species,hunt_type,weapon,season,draw_design,points,record_type,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_permits,total_success_ratio,total_p_draw,total_p_draw_percent,permits_2025_res,permits_2025_nr,permits_2025_total,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,source_residencies,source_row_count,collapse_conflict_count,successful_applicants,unsuccessful_applicants
2025,2026,10003,DS6625,Mineral Mountain,Male Only,Desert Bighorn Sheep,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,DESERT BIGHORN SHEEP_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,67,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,933,DS6626,"Escalante, East",Male Only,Desert Bighorn Sheep,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,5,2,7,DESERT BIGHORN SHEEP_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,68,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,934,DS6627,"Escalante, West",Male Only,Desert Bighorn Sheep,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,DESERT BIGHORN SHEEP_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,69,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,163,DB1008,Paunsaugunt,Buck,Deer,Premium Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,3,1,4,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,10,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,640,DB1224,Cotton Thomas,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,100,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,606,DB1227,Deer Haven,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,101,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,568,DB1228,Deseret,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,13,,,,13,0,13,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,102,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,13,
2025,2026,733,DB1229,Dilly Ranch,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,103,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,554,DB1230,Double R Ranch,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,104,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,512,DB1231,Dove Creek,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,105,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,567,DB1232,Durst Mountain,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,106,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,520,DB1233,East Fork Chalk Creek,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,107,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,807,DB1234,East Zion,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,108,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,519,DB1236,Engineer Springs,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,109,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,94,DB1009,Henry Mtns,Buck,Deer,Premium Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,11,,,,10,1,11,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,11,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,11,
2025,2026,522,DB1237,Ensign Ranches,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,110,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,579,DB1238,Folly Ridge,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,111,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,514,DB1239,Fort Ranch,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,112,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,806,DB1240,George Creek,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,113,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,497,DB1241,Golden Spike,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,114,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,525,DB1242,Grass Valley/Clark Canyon,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,14,,,,14,0,14,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,115,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,14,
2025,2026,530,DB1243,Grazing Pasture,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,116,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,489,DB1244,Green Canyon,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,117,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,573,DB1245,Guildersleeve,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,118,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,577,DB1246,Hardscrabble,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,119,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,163,DB1010,Paunsaugunt,Buck,Deer,Premium Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,26,,,,23,3,26,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,12,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,26,
2025,2026,555,DB1248,Heaston East,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,120,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,550,DB1249,Hiawatha,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,121,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,495,DB1250,Indian Creek,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,122,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,735,DB1251,Indian Head,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,123,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,493,DB1252,Ingham Peak,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,124,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,549,DB1253,Circle E Ranch,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,125,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,531,DB1255,Johnson Mtn Ranch,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,126,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,589,DB1256,Junction Valley,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,6,,,,6,0,6,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,127,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,6,
2025,2026,484,DB1258,Little Red Creek,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,128,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,569,DB1259,Tunnel Hollow,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,129,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,7,DB1011,Book Cliffs,Buck,Deer,Limited Entry,Archery,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,48,,,,44,4,48,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,13,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,48,
2025,2026,565,DB1260,Middle Ridge,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,130,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
