row_number,hunt_code,source_file_before,source_file_after,source_classification_before,source_classification_after,normalized_family_before,normalized_family_after,numeric_fields_changed
23737,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23738,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23739,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23740,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23741,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23742,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23743,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23744,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23745,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23746,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23747,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23748,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23749,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23750,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23751,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23752,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23753,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23754,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23755,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23756,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23757,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23758,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23759,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23760,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23761,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23762,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23763,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23764,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23765,EA1054,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23766,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23767,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23768,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23769,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23770,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23771,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23772,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23773,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23774,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23775,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23776,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23777,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23778,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23779,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23780,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23781,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23782,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23783,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23784,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23785,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23786,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23787,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23788,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23789,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23790,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23791,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23792,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23793,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23794,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23795,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23796,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23797,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23798,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23799,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23800,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23801,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23802,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23803,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23804,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23805,EA1056,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23806,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23807,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23808,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23809,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23810,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23811,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23812,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23813,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23814,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23815,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23816,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23817,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23818,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23819,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23820,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23821,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23822,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23823,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23824,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23825,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23826,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23827,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23828,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23829,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23830,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23831,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23832,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23833,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23834,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23835,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23836,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23837,EA1056,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_ELK,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
23838,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23839,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23840,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23841,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23842,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23843,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23844,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23845,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23846,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23847,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23848,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23849,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23850,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23851,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23852,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
23853,EA1058,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf,,ANTLERLESS_ELK,ANTLERLESS,ANTLERLESS,false
