actual_draw_year,model_target_year,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,hunt_code,hunt_name,species,sex_type,draw_design,weapon,hunt_type,season,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio,p_draw,p_draw_percent,record_type,boundary_id,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,permits_2026_res,permits_2026_nr,permits_2026_total
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Nonresident,0,16,0,16,16,1,1,100,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,104,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Nonresident,0,0,0,0,0,N/A,,,point_level_draw_result,29,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Nonresident,1,3,0,3,3,1,1,100,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,104,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Nonresident,1,0,0,0,0,N/A,,,point_level_draw_result,29,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,104,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Nonresident,2,0,0,0,0,N/A,,,point_level_draw_result,29,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,104,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Nonresident,3,0,0,0,0,N/A,,,point_level_draw_result,29,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,104,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Nonresident,4,0,0,0,0,N/A,,,point_level_draw_result,29,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Nonresident,5,0,0,0,0,N/A,,N/A,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Resident,0,408,0,405,405,0.992647059,0.992647059,99.264706,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Resident,0,16,0,16,16,1,1,100,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Resident,1,42,0,42,42,1,1,100,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Resident,1,1,0,1,1,1,1,100,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Resident,2,15,0,14,14,0.933333333,0.933333333,93.333333,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Resident,3,7,0,7,7,1,1,100,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Resident,4,0,0,0,0,N/A,,N/A,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1628,Cache,Deer,Buck,Preference,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,Resident,5,0,0,0,0,N/A,,N/A,point_level_draw_result,29,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,973
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,0,65,0,10,10,0.153846154,0.153846154,15.384615,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,0,3,0,3,3,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,1,25,0,25,25,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,1,1,0,1,1,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,2,10,0,10,10,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,105,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,2,0,0,0,0,N/A,,,point_level_draw_result,455,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,3,5,0,5,5,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,105,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,3,0,0,0,0,N/A,,,point_level_draw_result,455,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,4,9,0,9,9,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,5,4,0,4,4,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,6,8,0,8,8,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,7,3,0,3,3,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,8,2,0,2,2,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,105,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,9,0,0,0,0,N/A,,,point_level_draw_result,455,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,105,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,10,0,0,0,0,N/A,,,point_level_draw_result,455,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,105,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,11,0,0,0,0,N/A,,,point_level_draw_result,455,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Preference Point Draw Results,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Nonresident,12,1,0,1,1,1,1,100,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
2026,2027,GENERAL_SEASON_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:General-Season,,POINT_ROW,DB1629,Boulder/Kaiparowits,Deer,Buck,Preference,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,Resident,0,841,0,161,161,0.191438763,0.191438763,19.143876,point_level_draw_result,455,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_05_general_season_buck_deer,,,977
