hunt_code,hunt_name,column,old_value,new_value,reason,proof,source_file,row_type,residency,points
DB1002,Antelope Island,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,5
DB1002,Antelope Island,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,4
DB1002,Antelope Island,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,3
DB1002,Antelope Island,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,2
DB1002,Antelope Island,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,1
DB1002,Antelope Island,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,0
DB1003,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1003,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1003,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1003,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1004,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1004,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1004,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,25
DB1004,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1004,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1004,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,21
DB1005,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1005,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1005,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1005,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1005,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1006,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1006,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1006,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1006,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1006,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,24
DB1006,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1006,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,22
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,25
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,24
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,23
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,22
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,21
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,20
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,19
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,18
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,17
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,16
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,15
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,14
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,13
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,12
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,11
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,10
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,9
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,8
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,7
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,6
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,5
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,4
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,3
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,2
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,1
DB1007,Henry Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,0
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,25
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,24
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,23
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,22
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,21
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,20
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,19
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,18
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,17
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,16
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,15
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,14
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,13
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,12
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,11
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,10
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,9
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,8
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,7
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,6
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,5
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,4
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,3
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,2
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,1
DB1008,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,0
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,25
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,24
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,23
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,22
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,22
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,21
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,20
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,19
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,19
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,17
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,17
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,16
DB1009,Management Rifle -Henr y Mtns,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,14
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,25
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,24
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,23
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,22
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,22
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,21
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,21
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,20
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,20
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,19
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,19
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,18
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,18
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,17
DB1010,Paunsaugunt,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,17
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,25
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,24
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,23
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,22
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,22
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,21
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,21
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,20
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,19
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,19
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,18
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,18
